Ensembl ID	Agilent ID
ENSG00000163960	A_32_P222515
ENSG00000163960	A_33_P3262292
ENSG00000163961	A_23_P416112
ENSG00000163961	A_24_P567454
ENSG00000163961	A_32_P195291
ENSG00000163964	A_23_P354170
ENSG00000163964	A_24_P46171
ENSG00000163964	A_33_P3242388
ENSG00000163975	A_23_P212042
ENSG00000163975	A_23_P386320
ENSG00000163975	A_24_P924484
ENSG00000163982	A_23_P306307
ENSG00000163982	A_33_P3294821
ENSG00000163993	A_23_P58266
ENSG00000163995	A_23_P255672
ENSG00000163995	A_33_P3337134
ENSG00000163995	A_33_P3381666
ENSG00000164002	A_23_P193
ENSG00000164007	A_23_P379054
ENSG00000164007	A_32_P234414
ENSG00000164007	A_33_P3299739
ENSG00000164008	A_23_P74435
ENSG00000164008	A_33_P3401247
ENSG00000164010	A_14_P129310
ENSG00000164010	A_23_P200960
ENSG00000164010	A_24_P105391
ENSG00000164010	A_24_P96857
ENSG00000164011	A_14_P116853
ENSG00000164011	A_23_P97221
ENSG00000164011	A_33_P3313221
ENSG00000164022	A_14_P110335
ENSG00000164022	A_23_P121686
ENSG00000164022	A_24_P354523
ENSG00000164023	A_14_P132432
ENSG00000164023	A_19_P00812941
ENSG00000164023	A_23_P326204
ENSG00000164024	A_14_P137160
ENSG00000164024	A_14_P200127
ENSG00000164024	A_23_P155907
ENSG00000164024	A_24_P226076
ENSG00000164031	A_23_P213199
ENSG00000164031	A_24_P334402
ENSG00000164032	A_23_P133146
ENSG00000164032	A_24_P354468
ENSG00000164035	A_23_P382065
ENSG00000164035	A_32_P213521
ENSG00000164037	A_23_P415611
ENSG00000164038	A_23_P341567
ENSG00000164038	A_23_P81094
ENSG00000164039	A_23_P92490
ENSG00000164040	A_23_P155868
ENSG00000164040	A_24_P405850
ENSG00000164045	A_23_P121423
ENSG00000164045	A_24_P397107
ENSG00000164047	A_23_P253791
ENSG00000164048	A_14_P121534
ENSG00000164048	A_23_P110031
ENSG00000164048	A_24_P247978
ENSG00000164048	A_33_P3350306
ENSG00000164049	A_33_P3268686
ENSG00000164049	A_33_P3382606
ENSG00000164050	A_23_P57961
ENSG00000164051	A_23_P69362
ENSG00000164053	A_14_P131561
ENSG00000164053	A_23_P218879
ENSG00000164053	A_23_P501770
ENSG00000164053	A_24_P371425
ENSG00000164053	A_24_P414256
ENSG00000164053	A_33_P3383866
ENSG00000164054	A_23_P212475
ENSG00000164054	A_24_P394246
ENSG00000164054	A_24_P46159
ENSG00000164056	A_23_P144476
ENSG00000164056	A_33_P3268910
ENSG00000164061	A_14_P112547
ENSG00000164061	A_23_P29735
ENSG00000164062	A_14_P139255
ENSG00000164062	A_23_P41143
ENSG00000164062	A_24_P200250
ENSG00000164062	A_24_P208794
ENSG00000164066	A_32_P118372
ENSG00000164066	A_32_P159320
ENSG00000164066	A_32_P36582
ENSG00000164066	A_33_P3273599
ENSG00000164068	A_14_P131061
ENSG00000164068	A_14_P133902
ENSG00000164068	A_14_P200092
ENSG00000164068	A_23_P250054
ENSG00000164070	A_19_P00326917
ENSG00000164070	A_19_P00331034
ENSG00000164070	A_23_P363936
ENSG00000164070	A_32_P76441
ENSG00000164070	A_32_P95176
ENSG00000164073	A_23_P30162
ENSG00000164073	A_24_P303080
ENSG00000164074	A_23_P167358
ENSG00000164076	A_23_P29680
ENSG00000164076	A_33_P3291796
ENSG00000164077	A_23_P41075
ENSG00000164078	A_23_P256312
ENSG00000164080	A_14_P102965
ENSG00000164080	A_14_P138804
ENSG00000164080	A_23_P18205
ENSG00000164081	A_23_P41009
ENSG00000164082	A_14_P106656
ENSG00000164082	A_23_P332178
ENSG00000164082	A_33_P3358943
ENSG00000164086	A_23_P155425
ENSG00000164086	A_24_P51855
ENSG00000164087	A_23_P212284
ENSG00000164087	A_24_P354300
ENSG00000164088	A_14_P115288
ENSG00000164088	A_23_P258393
ENSG00000164088	A_33_P3407835
ENSG00000164089	A_23_P257231
ENSG00000164091	A_23_P109877
ENSG00000164091	A_24_P379939
ENSG00000164091	A_24_P388536
ENSG00000164093	A_23_P167367
ENSG00000164096	A_23_P388433
ENSG00000164096	A_24_P391987
ENSG00000164096	A_33_P3285824
ENSG00000164099	A_23_P121637
ENSG00000164099	A_24_P230869
ENSG00000164100	A_14_P101397
ENSG00000164100	A_14_P133538
ENSG00000164100	A_23_P73170
ENSG00000164100	A_33_P3424477
ENSG00000164104	A_23_P155765
ENSG00000164105	A_14_P119584
ENSG00000164105	A_23_P121602
ENSG00000164106	A_23_P167159
ENSG00000164106	A_32_P65700
ENSG00000164107	A_23_P373521
ENSG00000164109	A_23_P92441
ENSG00000164111	A_23_P69720
ENSG00000164112	A_23_P408195
ENSG00000164112	A_32_P210472
ENSG00000164112	A_33_P3390207
ENSG00000164113	A_14_P120986
ENSG00000164113	A_23_P41514
ENSG00000164114	A_23_P92370
ENSG00000164114	A_32_P172803
ENSG00000164114	A_32_P50066
ENSG00000164114	A_33_P3275381
ENSG00000164116	A_23_P69573
ENSG00000164116	A_33_P3269109
ENSG00000164116	A_33_P3269110
ENSG00000164117	A_23_P136012
ENSG00000164118	A_14_P124852
ENSG00000164118	A_14_P137027
ENSG00000164118	A_23_P358662
ENSG00000164118	A_23_P385911
ENSG00000164120	A_23_P213050
ENSG00000164120	A_24_P71904
ENSG00000164122	A_23_P144326
ENSG00000164122	A_24_P97559
ENSG00000164123	A_23_P386964
ENSG00000164124	A_14_P100512
ENSG00000164124	A_14_P105479
ENSG00000164124	A_23_P133120
ENSG00000164124	A_33_P3304372
ENSG00000164125	A_23_P218928
ENSG00000164125	A_33_P3321432
ENSG00000164128	A_23_P69699
ENSG00000164129	A_23_P251836
ENSG00000164129	A_24_P320124
ENSG00000164134	A_14_P106957
ENSG00000164134	A_23_P212825
ENSG00000164134	A_24_P226116
ENSG00000164134	A_32_P118220
ENSG00000164136	A_14_P113197
ENSG00000164136	A_23_P29953
ENSG00000164142	A_24_P912366
ENSG00000164142	A_33_P3381313
ENSG00000164142	A_33_P3381318
ENSG00000164144	A_14_P133816
ENSG00000164144	A_14_P201568
ENSG00000164144	A_23_P95050
ENSG00000164144	A_24_P166094
ENSG00000164151	A_24_P791814
ENSG00000164151	A_32_P35800
ENSG00000164161	A_14_P103704
ENSG00000164161	A_14_P114103
ENSG00000164161	A_14_P120008
ENSG00000164161	A_14_P201676
ENSG00000164161	A_23_P167129
ENSG00000164161	A_24_P401842
ENSG00000164161	A_32_P11262
ENSG00000164162	A_23_P250994
ENSG00000164163	A_23_P41380
ENSG00000164164	A_23_P212974
ENSG00000164164	A_23_P212977
ENSG00000164164	A_23_P69637
ENSG00000164164	A_24_P402898
ENSG00000164167	A_14_P109721
ENSG00000164167	A_14_P115263
ENSG00000164167	A_23_P259451
ENSG00000164168	A_14_P107869
ENSG00000164168	A_14_P115477
ENSG00000164168	A_23_P18739
ENSG00000164168	A_24_P94722
ENSG00000164169	A_23_P41541
ENSG00000164171	A_14_P126228
ENSG00000164171	A_23_P70161
ENSG00000164171	A_32_P178800
ENSG00000164171	A_32_P208076
ENSG00000164172	A_23_P92967
ENSG00000164175	A_23_P259049
ENSG00000164175	A_33_P3241696
ENSG00000164176	A_23_P401606
ENSG00000164180	A_23_P156355
ENSG00000164180	A_24_P354651
ENSG00000164181	A_23_P359277
ENSG00000164181	A_24_P32473
ENSG00000164182	A_19_P00810523
ENSG00000164182	A_23_P345942
ENSG00000164182	A_23_P360983
ENSG00000164182	A_32_P49555
ENSG00000164185	A_33_P3360565
ENSG00000164187	A_23_P327698
ENSG00000164187	A_24_P58147
ENSG00000164187	A_32_P105406
ENSG00000164187	A_32_P8952
ENSG00000164188	A_23_P144929
ENSG00000164188	A_23_P391207
ENSG00000164188	A_33_P3360072
ENSG00000164190	A_14_P104304
ENSG00000164190	A_14_P105359
ENSG00000164190	A_23_P213883
ENSG00000164190	A_24_P180383
ENSG00000164190	A_24_P357688
ENSG00000164197	A_14_P100847
ENSG00000164197	A_14_P201032
ENSG00000164197	A_19_P00807411
ENSG00000164197	A_23_P377996
ENSG00000164197	A_33_P3321678
ENSG00000164199	A_14_P110684
ENSG00000164199	A_14_P119609
ENSG00000164199	A_14_P124012
ENSG00000164199	A_14_P138678
ENSG00000164199	A_14_P201304
ENSG00000164199	A_24_P119702
ENSG00000164199	A_24_P419058
ENSG00000164209	A_23_P133375
ENSG00000164209	A_33_P3347392
ENSG00000164211	A_23_P327519
ENSG00000164219	A_23_P256632
ENSG00000164219	A_24_P605190
ENSG00000164220	A_23_P144718
ENSG00000164220	A_32_P60065
ENSG00000164221	A_23_P92765
ENSG00000164221	A_32_P155645
ENSG00000164221	A_33_P3828101
ENSG00000164236	A_24_P83799
ENSG00000164236	A_33_P3213468
ENSG00000164237	A_23_P144668
ENSG00000164241	A_19_P00320077
ENSG00000164241	A_19_P00808961
ENSG00000164241	A_33_P3248953
ENSG00000164241	A_33_P3296198
ENSG00000164241	A_33_P3318841
ENSG00000164244	A_14_P118999
ENSG00000164244	A_14_P132544
ENSG00000164244	A_14_P200923
ENSG00000164244	A_23_P92948
ENSG00000164244	A_24_P294703
ENSG00000164251	A_14_P117888
ENSG00000164251	A_23_P58835
ENSG00000164251	A_33_P3232945
ENSG00000164252	A_23_P250554
ENSG00000164252	A_23_P41970
ENSG00000164252	A_33_P3227666
ENSG00000164253	A_23_P259521
ENSG00000164256	A_23_P7612
ENSG00000164256	A_24_P217628
ENSG00000164256	A_24_P86246
ENSG00000164258	A_23_P257198
ENSG00000164265	A_14_P202224
ENSG00000164265	A_23_P145006
ENSG00000164266	A_23_P214079
ENSG00000164270	A_23_P133637
ENSG00000164270	A_24_P234768
ENSG00000164270	A_24_P316335
ENSG00000164283	A_23_P144843
ENSG00000164283	A_24_P37873
ENSG00000164284	A_14_P109357
ENSG00000164284	A_14_P125426
ENSG00000164284	A_23_P404091
ENSG00000164284	A_23_P41674
ENSG00000164287	A_23_P374281
ENSG00000164287	A_24_P46413
ENSG00000164287	A_24_P943129
ENSG00000164287	A_33_P3397383
ENSG00000164291	A_23_P312536
ENSG00000164291	A_33_P3273664
ENSG00000164292	A_14_P127266
ENSG00000164292	A_14_P127410
ENSG00000164292	A_23_P92710
ENSG00000164292	A_33_P3288189
ENSG00000164294	A_23_P122052
ENSG00000164294	A_23_P404259
ENSG00000164294	A_24_P876522
ENSG00000164296	A_23_P213966
ENSG00000164296	A_24_P337419
ENSG00000164299	A_14_P120613
ENSG00000164299	A_23_P41750
ENSG00000164300	A_23_P423457
ENSG00000164300	A_24_P6381
ENSG00000164300	A_32_P187009
ENSG00000164303	A_23_P121813
ENSG00000164303	A_24_P397255
ENSG00000164304	A_23_P361509
ENSG00000164304	A_33_P3326777
ENSG00000164304	A_33_P3396686
ENSG00000164305	A_23_P92410
ENSG00000164305	A_33_P3278118
ENSG00000164306	A_14_P130271
ENSG00000164306	A_14_P137812
ENSG00000164306	A_23_P358470
ENSG00000164307	A_23_P167452
ENSG00000164307	A_24_P63537
ENSG00000164307	A_33_P3413701
ENSG00000164308	A_14_P100960
ENSG00000164308	A_14_P121724
ENSG00000164308	A_23_P30243
ENSG00000164308	A_24_P342171
ENSG00000164309	A_14_P101750
ENSG00000164309	A_14_P103571
ENSG00000164309	A_14_P136489
ENSG00000164309	A_23_P124946
ENSG00000164309	A_24_P925413
ENSG00000164318	A_14_P119656
ENSG00000164318	A_14_P132956
ENSG00000164318	A_14_P138043
ENSG00000164318	A_23_P144911
ENSG00000164323	A_23_P318581
ENSG00000164323	A_24_P917164
ENSG00000164323	A_32_P30153
ENSG00000164323	A_33_P3265965
ENSG00000164325	A_14_P129590
ENSG00000164325	A_14_P200964
ENSG00000164325	A_23_P344594
ENSG00000164326	A_14_P200933
ENSG00000164326	A_23_P167493
ENSG00000164327	A_32_P15017
ENSG00000164327	A_32_P193322
ENSG00000164329	A_23_P314202
ENSG00000164329	A_23_P393425
ENSG00000164330	A_24_P156501
ENSG00000164330	A_32_P197561
ENSG00000164330	A_33_P3241521
ENSG00000164331	A_23_P159012
ENSG00000164331	A_23_P41634
ENSG00000164331	A_24_P337397
ENSG00000164332	A_14_P128871
ENSG00000164332	A_32_P47566
ENSG00000164332	A_33_P3355232
ENSG00000164334	A_14_P200999
ENSG00000164334	A_32_P386636
ENSG00000164338	A_14_P103353
ENSG00000164338	A_14_P107290
ENSG00000164338	A_23_P213441
ENSG00000164338	A_23_P58497
ENSG00000164342	A_23_P29922
ENSG00000164342	A_32_P171793
ENSG00000164342	A_32_P49054
ENSG00000164344	A_14_P139132
ENSG00000164344	A_23_P252236
ENSG00000164346	A_23_P167444
ENSG00000164347	A_23_P213431
ENSG00000164347	A_24_P137582
ENSG00000164362	A_23_P110851
ENSG00000164363	A_24_P212234
ENSG00000164366	A_23_P41976
ENSG00000164366	A_32_P226700
ENSG00000164366	A_33_P3368044
ENSG00000164379	A_24_P235098
ENSG00000164379	A_32_P164246
ENSG00000164385	A_23_P308042
ENSG00000164393	A_14_P110819
ENSG00000164393	A_23_P167872
ENSG00000164398	A_23_P415806
ENSG00000164398	A_23_P7562
ENSG00000164398	A_24_P941526
ENSG00000164398	A_32_P210031
ENSG00000164398	A_33_P3303742
ENSG00000164398	A_33_P3390656
ENSG00000164399	A_14_P110601
ENSG00000164399	A_23_P348831
ENSG00000164399	A_33_P3419264
ENSG00000164400	A_23_P133408
ENSG00000164402	A_23_P144807
ENSG00000164402	A_23_P415827
ENSG00000164402	A_33_P3240115
ENSG00000164403	A_23_P156185
ENSG00000164403	A_23_P404902
ENSG00000164403	A_33_P3245977
ENSG00000164404	A_23_P167585
ENSG00000164405	A_14_P103354
ENSG00000164405	A_14_P200146
ENSG00000164405	A_23_P213718
ENSG00000164406	A_14_P109545
ENSG00000164406	A_24_P268993
ENSG00000164406	A_33_P3341259
ENSG00000164411	A_23_P30983
ENSG00000164411	A_33_P3273767
ENSG00000164411	A_33_P3273777
ENSG00000164414	A_23_P58912
ENSG00000164414	A_24_P406034
ENSG00000164414	A_33_P3394710
ENSG00000164418	A_14_P105881
ENSG00000164418	A_14_P108416
ENSG00000164418	A_14_P139842
ENSG00000164418	A_23_P250136
ENSG00000164418	A_24_P935839
ENSG00000164418	A_32_P115796
ENSG00000164418	A_33_P3307133
ENSG00000164418	A_33_P3307144
ENSG00000164418	A_33_P3307147
ENSG00000164430	A_32_P1173
ENSG00000164434	A_14_P104281
ENSG00000164434	A_14_P106506
ENSG00000164434	A_14_P109762
ENSG00000164434	A_23_P134139
ENSG00000164438	A_23_P70219
ENSG00000164438	A_33_P3311181
ENSG00000164440	A_23_P434398
ENSG00000164440	A_33_P3220813
ENSG00000164442	A_23_P214969
ENSG00000164442	A_33_P3213374
ENSG00000164451	A_33_P3270104
ENSG00000164458	A_24_P63642
ENSG00000164458	A_33_P3709150
ENSG00000164463	A_14_P135545
ENSG00000164463	A_14_P138446
ENSG00000164463	A_23_P404606
ENSG00000164465	A_14_P103870
ENSG00000164465	A_14_P111656
ENSG00000164465	A_14_P130937
ENSG00000164465	A_23_P258234
ENSG00000164465	A_23_P409462
ENSG00000164465	A_24_P243633
ENSG00000164465	A_24_P354900
ENSG00000164465	A_33_P3257330
ENSG00000164466	A_14_P105409
ENSG00000164466	A_14_P201849
ENSG00000164466	A_23_P346337
ENSG00000164466	A_24_P394420
ENSG00000164483	A_23_P397937
ENSG00000164483	A_23_P93524
ENSG00000164484	A_14_P114357
ENSG00000164484	A_23_P391906
ENSG00000164484	A_32_P40288
ENSG00000164485	A_23_P168288
ENSG00000164485	A_33_P3422124
ENSG00000164488	A_24_P289260
ENSG00000164488	A_33_P3248429
ENSG00000164494	A_23_P134167
ENSG00000164494	A_33_P3214456
ENSG00000164500	A_33_P3213508
ENSG00000164500	A_33_P3393098
ENSG00000164506	A_14_P100553
ENSG00000164506	A_14_P114607
ENSG00000164506	A_23_P82047
ENSG00000164506	A_24_P29595
ENSG00000164508	A_23_P355439
ENSG00000164509	A_14_P138180
ENSG00000164509	A_23_P423348
ENSG00000164509	A_24_P377283
ENSG00000164509	A_33_P3691168
ENSG00000164512	A_23_P258483
ENSG00000164520	A_23_P8253
ENSG00000164520	A_33_P3279847
ENSG00000164530	A_14_P106787
ENSG00000164530	A_24_P300379
ENSG00000164530	A_33_P3215640
ENSG00000164532	A_24_P211849
ENSG00000164535	A_23_P8539
ENSG00000164542	A_23_P305205
ENSG00000164543	A_23_P82550
ENSG00000164543	A_24_P337796
ENSG00000164543	A_33_P3229467
ENSG00000164548	A_23_P31389
ENSG00000164556	A_24_P391991
ENSG00000164574	A_14_P130096
ENSG00000164574	A_23_P7706
ENSG00000164574	A_24_P161964
ENSG00000164574	A_24_P234871
ENSG00000164574	A_24_P910923
ENSG00000164574	A_33_P3703501
ENSG00000164576	A_14_P100133
ENSG00000164576	A_23_P368101
ENSG00000164576	A_24_P191971
ENSG00000164587	A_23_P81492
ENSG00000164587	A_24_P37939
ENSG00000164587	A_24_P808522
ENSG00000164588	A_23_P113019
ENSG00000164588	A_32_P123143
ENSG00000164591	A_14_P114967
ENSG00000164591	A_14_P136419
ENSG00000164591	A_24_P385942
ENSG00000164591	A_32_P88415
ENSG00000164597	A_23_P134614
ENSG00000164600	A_23_P134340
ENSG00000164603	A_24_P163590
ENSG00000164603	A_24_P303647
ENSG00000164603	A_33_P3413855
ENSG00000164604	A_23_P215687
ENSG00000164604	A_24_P21161
ENSG00000164604	A_33_P3380502
ENSG00000164609	A_23_P110704
ENSG00000164609	A_24_P174824
ENSG00000164609	A_24_P377328
ENSG00000164610	A_23_P255215
ENSG00000164610	A_24_P257759
ENSG00000164611	A_14_P125413
ENSG00000164611	A_14_P126126
ENSG00000164611	A_23_P7636
ENSG00000164615	A_14_P133314
ENSG00000164615	A_23_P213728
ENSG00000164615	A_24_P234856
ENSG00000164616	A_14_P132716
ENSG00000164616	A_23_P167723
ENSG00000164619	A_14_P114456
ENSG00000164619	A_23_P31287
ENSG00000164619	A_24_P942904
ENSG00000164619	A_33_P3219651
ENSG00000164620	A_14_P107590
ENSG00000164620	A_23_P69853
ENSG00000164620	A_24_P157698
ENSG00000164620	A_33_P3229027
ENSG00000164621	A_23_P399797
ENSG00000164626	A_23_P319423
ENSG00000164626	A_24_P346269
ENSG00000164627	A_23_P351888
ENSG00000164627	A_24_P297816
ENSG00000164627	A_32_P214274
ENSG00000164627	A_33_P3237482
ENSG00000164627	A_33_P3330643
ENSG00000164631	A_23_P31335
ENSG00000164631	A_24_P337774
ENSG00000164638	A_23_P168551
ENSG00000164638	A_33_P3224190
ENSG00000164645	A_23_P42855
ENSG00000164647	A_14_P139359
ENSG00000164647	A_23_P31453
ENSG00000164647	A_24_P406334
ENSG00000164649	A_24_P274795
ENSG00000164649	A_33_P3251144
ENSG00000164651	A_24_P23546
ENSG00000164651	A_33_P3250148
ENSG00000164654	A_23_P59602
ENSG00000164654	A_24_P346388
ENSG00000164659	A_23_P320242
ENSG00000164659	A_24_P320727
ENSG00000164659	A_33_P3349727
ENSG00000164663	A_23_P331770
ENSG00000164663	A_24_P166473
ENSG00000164663	A_33_P3389967
ENSG00000164663	A_33_P3389973
ENSG00000164669	A_14_P118899
ENSG00000164669	A_14_P125391
ENSG00000164669	A_32_P120638
ENSG00000164669	A_32_P345444
ENSG00000164674	A_23_P168188
ENSG00000164674	A_24_P291826
ENSG00000164675	A_23_P349504
ENSG00000164675	A_24_P203298
ENSG00000164683	A_32_P83845
ENSG00000164684	A_24_P230074
ENSG00000164684	A_24_P505790
ENSG00000164684	A_32_P229493
ENSG00000164684	A_33_P3337144
ENSG00000164687	A_14_P201794
ENSG00000164687	A_23_P59877
ENSG00000164687	A_24_P673063
ENSG00000164687	A_24_P7642
ENSG00000164687	A_32_P204676
ENSG00000164690	A_23_P111657
ENSG00000164691	A_23_P253145
ENSG00000164691	A_23_P339588
ENSG00000164691	A_24_P354724
ENSG00000164692	A_14_P116216
ENSG00000164692	A_14_P131992
ENSG00000164692	A_24_P265274
ENSG00000164692	A_24_P277934
ENSG00000164694	A_23_P407840
ENSG00000164694	A_33_P3290354
ENSG00000164695	A_14_P118183
ENSG00000164695	A_23_P432598
ENSG00000164707	A_23_P19778
ENSG00000164708	A_23_P93940
ENSG00000164708	A_33_P3268313
ENSG00000164713	A_23_P122915
ENSG00000164713	A_33_P3348244
ENSG00000164715	A_14_P104248
ENSG00000164715	A_23_P215275
ENSG00000164715	A_23_P331177
ENSG00000164715	A_23_P410746
ENSG00000164715	A_33_P3266923
ENSG00000164715	A_33_P3312730
ENSG00000164729	A_23_P389532
ENSG00000164733	A_23_P215944
ENSG00000164733	A_24_P303770
ENSG00000164733	A_24_P397928
ENSG00000164733	A_33_P3287631
ENSG00000164736	A_14_P202396
ENSG00000164736	A_23_P82775
ENSG00000164736	A_24_P46946
ENSG00000164741	A_23_P112016
ENSG00000164741	A_23_P252721
ENSG00000164741	A_24_P940115
ENSG00000164742	A_14_P127469
ENSG00000164742	A_14_P132820
ENSG00000164742	A_14_P201667
ENSG00000164742	A_23_P21002
ENSG00000164743	A_14_P131107
ENSG00000164743	A_14_P202305
ENSG00000164743	A_23_P301984
ENSG00000164743	A_33_P3269000
ENSG00000164744	A_23_P329962
ENSG00000164746	A_32_P3955
ENSG00000164749	A_14_P111419
ENSG00000164749	A_14_P125595
ENSG00000164749	A_23_P251453
ENSG00000164749	A_24_P852601
ENSG00000164749	A_33_P3286492
ENSG00000164751	A_23_P31702
ENSG00000164751	A_32_P197976
ENSG00000164751	A_33_P3351027
ENSG00000164754	A_23_P20463
ENSG00000164756	A_14_P138620
ENSG00000164756	A_23_P362798
ENSG00000164756	A_33_P3283813
ENSG00000164758	A_14_P200915
ENSG00000164758	A_23_P31866
ENSG00000164761	A_23_P71530
ENSG00000164761	A_24_P192485
ENSG00000164764	A_23_P170649
ENSG00000164764	A_24_P215069
ENSG00000164764	A_32_P30330
ENSG00000164776	A_23_P304446
ENSG00000164776	A_32_P193166
ENSG00000164776	A_33_P3416479
ENSG00000164778	A_14_P128961
ENSG00000164778	A_14_P201155
ENSG00000164778	A_14_P202145
ENSG00000164778	A_23_P134433
ENSG00000164794	A_23_P146125
ENSG00000164794	A_33_P3420545
ENSG00000164796	A_23_P326020
ENSG00000164808	A_14_P123664
ENSG00000164808	A_14_P200239
ENSG00000164808	A_23_P327013
ENSG00000164808	A_24_P143686
ENSG00000164808	A_33_P3222807
ENSG00000164808	A_33_P3279475
ENSG00000164815	A_23_P31414
ENSG00000164815	A_24_P394698
ENSG00000164816	A_23_P112086
ENSG00000164818	A_23_P258689
ENSG00000164818	A_33_P3420254
ENSG00000164821	A_23_P326080
ENSG00000164822	A_23_P82886
ENSG00000164822	A_24_P363711
ENSG00000164823	A_14_P108760
ENSG00000164823	A_14_P202243
ENSG00000164823	A_23_P82859
ENSG00000164823	A_24_P261083
ENSG00000164823	A_33_P3236247
ENSG00000164825	A_23_P71480
ENSG00000164828	A_23_P147070
ENSG00000164828	A_23_P169838
ENSG00000164828	A_23_P42836
ENSG00000164828	A_24_P320645
ENSG00000164828	A_24_P400355
ENSG00000164828	A_33_P3276308
ENSG00000164828	A_33_P3369663
ENSG00000164830	A_14_P103617
ENSG00000164830	A_14_P134325
ENSG00000164830	A_19_P00315956
ENSG00000164830	A_19_P00319727
ENSG00000164830	A_19_P00320288
ENSG00000164830	A_19_P00322418
ENSG00000164830	A_19_P00800909
ENSG00000164830	A_23_P256244
ENSG00000164830	A_23_P94204
ENSG00000164830	A_24_P163632
ENSG00000164830	A_33_P3447304
ENSG00000164841	A_23_P390139
ENSG00000164841	A_24_P928888
ENSG00000164845	A_24_P40928
ENSG00000164845	A_32_P160039
ENSG00000164845	A_33_P3239084
ENSG00000164845	A_33_P3310430
ENSG00000164849	A_14_P115940
ENSG00000164849	A_23_P20035
ENSG00000164850	A_23_P8640
ENSG00000164850	A_33_P3345812
ENSG00000164850	A_33_P3345816
ENSG00000164850	A_33_P3356752
ENSG00000164853	A_33_P3411388
ENSG00000164855	A_23_P157247
ENSG00000164855	A_33_P3334205
ENSG00000164855	A_33_P3361337
ENSG00000164867	A_14_P136875
ENSG00000164867	A_14_P138990
ENSG00000164867	A_23_P70849
ENSG00000164867	A_33_P3305790
ENSG00000164871	A_23_P324319
ENSG00000164871	A_23_P416011
ENSG00000164871	A_23_P425116
ENSG00000164871	A_24_P115424
ENSG00000164877	A_24_P206305
ENSG00000164877	A_24_P303524
ENSG00000164879	A_14_P137899
ENSG00000164879	A_23_P20316
ENSG00000164880	A_24_P66672
ENSG00000164880	A_33_P3316045
ENSG00000164880	A_33_P3341154
ENSG00000164885	A_23_P8400
ENSG00000164889	A_14_P132457
ENSG00000164889	A_23_P253389
ENSG00000164893	A_23_P336663
ENSG00000164896	A_23_P215140
ENSG00000164896	A_23_P502930
ENSG00000164897	A_23_P31195
ENSG00000164897	A_24_P354998
ENSG00000164897	A_33_P3268763
ENSG00000164898	A_23_P82588
ENSG00000164900	A_24_P309069
ENSG00000164902	A_14_P117733
ENSG00000164902	A_14_P125472
ENSG00000164902	A_23_P213908
ENSG00000164902	A_24_P191884
ENSG00000164902	A_24_P573484
ENSG00000164904	A_23_P70231
ENSG00000164904	A_24_P269006
ENSG00000164904	A_33_P3330498
ENSG00000164904	A_33_P3330503
ENSG00000164916	A_24_P101680
ENSG00000164916	A_24_P115199
ENSG00000164919	A_23_P8900
ENSG00000164920	A_14_P124928
ENSG00000164920	A_14_P129850
ENSG00000164920	A_23_P71570
ENSG00000164920	A_24_P55496
ENSG00000164924	A_19_P00802601
ENSG00000164924	A_24_P209571
ENSG00000164924	A_24_P492562
ENSG00000164924	A_24_P532478
ENSG00000164924	A_32_P12820
ENSG00000164924	A_32_P198923
ENSG00000164924	A_32_P226149
ENSG00000164924	A_32_P233860
ENSG00000164929	A_14_P116261
ENSG00000164929	A_14_P123635
ENSG00000164929	A_23_P134663
ENSG00000164929	A_24_P273063
ENSG00000164929	A_33_P3233995
ENSG00000164929	A_33_P3282973
ENSG00000164929	A_33_P3282978
ENSG00000164930	A_14_P118822
ENSG00000164930	A_23_P123276
ENSG00000164930	A_33_P3409392
ENSG00000164932	A_14_P115365
ENSG00000164932	A_14_P131354
ENSG00000164932	A_23_P111888
ENSG00000164933	A_24_P69439
ENSG00000164934	A_14_P106699
ENSG00000164934	A_14_P122204
ENSG00000164934	A_23_P215875
ENSG00000164934	A_24_P995
ENSG00000164934	A_33_P3372237
ENSG00000164935	A_14_P107917
ENSG00000164935	A_23_P43107
ENSG00000164938	A_23_P168882
ENSG00000164938	A_33_P3421163
ENSG00000164941	A_14_P113166
ENSG00000164941	A_14_P138997
ENSG00000164941	A_23_P43079
ENSG00000164944	A_23_P215980
ENSG00000164944	A_24_P223604
ENSG00000164946	A_23_P43337
ENSG00000164946	A_33_P3419880
ENSG00000164949	A_23_P257043
ENSG00000164951	A_14_P131735
ENSG00000164951	A_23_P123336
ENSG00000164951	A_33_P3369761
ENSG00000164953	A_14_P135626
ENSG00000164953	A_23_P429581
ENSG00000164961	A_23_P112113
ENSG00000164967	A_23_P169409
ENSG00000164970	A_23_P20804
ENSG00000164970	A_33_P3408722
ENSG00000164972	A_23_P217009
ENSG00000164975	A_14_P202180
ENSG00000164975	A_23_P71908
ENSG00000164975	A_32_P127542
ENSG00000164975	A_32_P218806
ENSG00000164975	A_33_P3389478
ENSG00000164976	A_32_P405703
ENSG00000164976	A_33_P3305810
ENSG00000164976	A_33_P3358243
ENSG00000164978	A_14_P117683
ENSG00000164978	A_23_P112478
ENSG00000164983	A_24_P256583
ENSG00000164983	A_33_P3494748
ENSG00000164985	A_23_P256384
ENSG00000164985	A_24_P929106
ENSG00000164985	A_24_P98371
ENSG00000164985	A_32_P22702
