Ensembl ID	RFAM_trans_name ID
ENSG00000266295	SNORD83.1-211
ENSG00000266300	SNORD52.1-204
ENSG00000266375	U6.1-223
ENSG00000266381	Metazoa_SRP.1-223
ENSG00000266410	Y_RNA.1-967
ENSG00000266419	SNORD83.1-212
ENSG00000266435	U6.1-224
ENSG00000266464	Y_RNA.1-968
ENSG00000266523	Y_RNA.1-969
ENSG00000266548	Y_RNA.1-970
ENSG00000266615	5S_rRNA.1-208
ENSG00000266626	U6.1-225
ENSG00000266646	SNORD83.1-213
ENSG00000266653	5S_rRNA.1-209
ENSG00000266660	U6.1-226
ENSG00000266672	SNORD33.1-207
ENSG00000266689	U1.1-218
ENSG00000266692	snoZ6.1-204
ENSG00000266716	Y_RNA.1-971
ENSG00000266726	5S_rRNA.1-210
ENSG00000266747	Y_RNA.1-972
ENSG00000266755	SNORD83.1-214
ENSG00000266759	Y_RNA.1-973
ENSG00000266781	Y_RNA.1-974
ENSG00000266784	U6.1-227
ENSG00000266841	Y_RNA.1-975
ENSG00000266847	SNORA38.1-207
ENSG00000266860	U1.1-219
ENSG00000266870	U6.1-228
ENSG00000266884	U1.1-220
ENSG00000266886	U6.1-229
ENSG00000267828	Y_RNA.1-976
ENSG00000268154	Metazoa_SRP.1-224
ENSG00000269103	Metazoa_SRP.1-225
ENSG00000270384	U1.1-221
ENSG00000270722	U1.1-222
ENSG00000271394	7SK.1-207
ENSG00000271739	U1.1-223
ENSG00000271765	7SK.1-208
ENSG00000271814	7SK.1-209
ENSG00000271817	U3.1-249
ENSG00000271818	7SK.1-210
ENSG00000271819	U6.1-230
ENSG00000271841	U7.1-201
ENSG00000271907	SNORA35.1-202
ENSG00000271922	snoU13.1-234
ENSG00000271923	U6.1-231
ENSG00000271924	5S_rRNA.1-211
ENSG00000271932	U6.1-232
ENSG00000271986	Metazoa_SRP.1-226
ENSG00000272015	SNORA62.1-206
ENSG00000272019	Metazoa_SRP.1-227
ENSG00000272020	U1.1-224
ENSG00000272025	SNORA74.1-207
ENSG00000272028	U6.1-233
ENSG00000272051	Y_RNA.1-977
ENSG00000272075	Metazoa_SRP.1-228
ENSG00000272096	Metazoa_SRP.1-229
ENSG00000272113	Y_RNA.1-978
ENSG00000272160	U4.1-202
ENSG00000272166	SNORD5.1-202
ENSG00000272197	Metazoa_SRP.1-230
ENSG00000272215	U7.1-202
ENSG00000272232	Metazoa_SRP.1-231
ENSG00000272237	SNORA25.1-219
ENSG00000272253	5S_rRNA.1-212
ENSG00000272262	U6.1-234
ENSG00000272292	U6.1-235
ENSG00000272337	U6.1-236
ENSG00000272351	5S_rRNA.1-213
ENSG00000272359	U4.1-203
ENSG00000272393	U6.1-237
ENSG00000272412	Metazoa_SRP.1-232
ENSG00000272435	5S_rRNA.1-214
ENSG00000272439	U6.1-238
ENSG00000272445	U6.1-239
ENSG00000272469	Metazoa_SRP.1-233
ENSG00000272507	U6.1-240
ENSG00000272536	Metazoa_SRP.1-234
ENSG00000273499	SNORA40.1-220
ENSG00000273501	U6.1-241
ENSG00000273515	DAOA-AS1_2.1-201
ENSG00000273516	U1.1-225
ENSG00000273519	U6.1-242
ENSG00000273524	Metazoa_SRP.1-235
ENSG00000273525	SNORA54.1-201
ENSG00000273532	H19_1.1-201
ENSG00000273537	ZEB2_AS1_3.1-201
ENSG00000273538	SNORA18.1-208
ENSG00000273541	DLEU1_2.1-201
ENSG00000273549	Metazoa_SRP.1-236
ENSG00000273566	Metazoa_SRP.1-237
ENSG00000273570	RMST_5.1-201
ENSG00000273571	ST7-OT4_2.1-201
ENSG00000273573	Metazoa_SRP.1-238
ENSG00000273591	7SK.1-211
ENSG00000273596	ST7-OT4_1.1-201
ENSG00000273601	ZNRD1-AS1_1.1-201
ENSG00000273610	Metazoa_SRP.1-239
ENSG00000273612	DLEU2_4.1-201
ENSG00000273614	SNORA11.1-207
ENSG00000273621	uc_338.1-201
ENSG00000273623	TP53TG1_1.1-201
ENSG00000273624	U6.1-243
ENSG00000273625	Y_RNA.1-979
ENSG00000273629	U7.1-203
ENSG00000273636	U1.1-226
ENSG00000273660	Metazoa_SRP.1-240
ENSG00000273677	WT1-AS_2.1-201
ENSG00000273694	U2.1-201
ENSG00000273701	PART1_1.1-201
ENSG00000273710	Metazoa_SRP.1-241
ENSG00000273717	Metazoa_SRP.1-242
ENSG00000273718	SNORA71.1-203
ENSG00000273725	Metazoa_SRP.1-243
ENSG00000273727	U1.1-227
ENSG00000273728	Metazoa_SRP.1-244
ENSG00000273739	pRNA.1-201
ENSG00000273744	U4.1-204
ENSG00000273750	HOXB13-AS1_1.1-201
ENSG00000273752	U6.1-244
ENSG00000273757	U1.1-228
ENSG00000273764	ZNRD1-AS1_2.1-201
ENSG00000273767	ZNRD1-AS1_2.1-202
ENSG00000273768	U1.1-229
ENSG00000273770	Y_RNA.1-980
ENSG00000273782	UCA1.1-201
ENSG00000273788	U3.1-250
ENSG00000273818	Metazoa_SRP.1-245
ENSG00000273829	Metazoa_SRP.1-246
ENSG00000273839	Metazoa_SRP.1-247
ENSG00000273845	Y_RNA.1-981
ENSG00000273846	Metazoa_SRP.1-248
ENSG00000273866	Metazoa_SRP.1-249
ENSG00000273885	snoU2-30.1-202
ENSG00000273886	Metazoa_SRP.1-250
ENSG00000273904	Hammerhead_HH10.1-201
ENSG00000273905	Y_RNA.1-982
ENSG00000273908	WT1-AS_7.1-201
ENSG00000273913	Metazoa_SRP.1-251
ENSG00000273927	Y_RNA.1-983
ENSG00000273928	5S_rRNA.1-215
ENSG00000273929	U6.1-245
ENSG00000273937	pRNA.1-202
ENSG00000273938	U6.1-246
ENSG00000273940	Metazoa_SRP.1-252
ENSG00000273942	RMST_2.1-201
ENSG00000273946	Metazoa_SRP.1-253
ENSG00000273948	SMCR2_1.1-201
ENSG00000273950	Metazoa_SRP.1-254
ENSG00000273961	HOXA11-AS1_1.1-201
ENSG00000273964	Y_RNA.1-984
ENSG00000273966	pRNA.1-203
ENSG00000273968	Metazoa_SRP.1-255
ENSG00000273974	FTX_2.1-201
ENSG00000273975	Metazoa_SRP.1-256
ENSG00000273979	Metazoa_SRP.1-257
ENSG00000273981	Metazoa_SRP.1-258
ENSG00000273986	Metazoa_SRP.1-259
ENSG00000273990	U1.1-230
ENSG00000274004	H19_3.1-201
ENSG00000274006	DLG2-AS1_1.1-201
ENSG00000274008	Metazoa_SRP.1-260
ENSG00000274011	Metazoa_SRP.1-261
ENSG00000274012	Metazoa_SRP.1-262
ENSG00000274017	Metazoa_SRP.1-263
ENSG00000274018	Y_RNA.1-985
ENSG00000274040	Metazoa_SRP.1-264
ENSG00000274046	Y_RNA.1-986
ENSG00000274051	uc_338.1-202
ENSG00000274055	CDKN2B-AS_3.1-201
ENSG00000274059	5S_rRNA.1-216
ENSG00000274071	ZNRD1-AS1_2.1-203
ENSG00000274072	mascRNA-menRNA.1-201
ENSG00000274075	uc_338.1-203
ENSG00000274076	Metazoa_SRP.1-265
ENSG00000274079	Metazoa_SRP.1-266
ENSG00000274086	FMR1-AS1_2.1-201
ENSG00000274088	ACEA_U3.1-202
ENSG00000274097	5S_rRNA.1-217
ENSG00000274098	Metazoa_SRP.1-267
ENSG00000274118	Y_RNA.1-987
ENSG00000274121	DISC2.1-201
ENSG00000274122	Metazoa_SRP.1-268
ENSG00000274127	uc_338.1-204
ENSG00000274135	Metazoa_SRP.1-269
ENSG00000274164	5S_rRNA.1-218
ENSG00000274168	Metazoa_SRP.1-270
ENSG00000274169	Metazoa_SRP.1-271
ENSG00000274170	RFPL3-AS1_2.1-201
ENSG00000274171	Metazoa_SRP.1-272
ENSG00000274186	Metazoa_SRP.1-273
ENSG00000274187	ZNRD1-AS1_2.1-204
ENSG00000274197	U4.1-205
ENSG00000274199	DLEU2_1.1-201
ENSG00000274202	U2.1-202
ENSG00000274206	Metazoa_SRP.1-274
ENSG00000274208	U1.1-231
ENSG00000274210	U1.1-232
ENSG00000274216	Metazoa_SRP.1-275
ENSG00000274228	5S_rRNA.1-219
ENSG00000274230	RMST_3.1-201
ENSG00000274234	Metazoa_SRP.1-276
ENSG00000274262	7SK.1-212
ENSG00000274284	Y_RNA.1-988
ENSG00000274293	pRNA.1-204
ENSG00000274303	7SK.1-213
ENSG00000274321	uc_338.1-205
ENSG00000274323	U6.1-247
ENSG00000274326	PCA3_1.1-201
ENSG00000274342	TTC28-AS1_3.1-201
ENSG00000274344	ST7-AS2_1.1-201
ENSG00000274350	Metazoa_SRP.1-277
ENSG00000274357	Metazoa_SRP.1-278
ENSG00000274385	U6.1-248
ENSG00000274396	HOTAIRM1_4.1-201
ENSG00000274401	ZNRD1-AS1_3.1-201
ENSG00000274408	5S_rRNA.1-220
ENSG00000274409	Evf1_1.1-201
ENSG00000274420	uc_338.1-206
ENSG00000274424	Metazoa_SRP.1-279
ENSG00000274428	U1.1-233
ENSG00000274430	JPX_1.1-201
ENSG00000274450	U6atac.1-201
ENSG00000274452	U2.1-203
ENSG00000274458	SNORA40.1-221
ENSG00000274459	Metazoa_SRP.1-280
ENSG00000274467	5S_rRNA.1-221
ENSG00000274472	Y_RNA.1-989
ENSG00000274475	Metazoa_SRP.1-281
ENSG00000274484	Y_RNA.1-990
ENSG00000274491	GNAS-AS1_4.1-201
ENSG00000274500	MESTIT1_3.1-201
ENSG00000274505	Metazoa_SRP.1-282
ENSG00000274510	Metazoa_SRP.1-283
ENSG00000274514	Metazoa_SRP.1-284
ENSG00000274520	Six3os1_1.1-201
ENSG00000274535	SNORD39.1-204
ENSG00000274547	Six3os1_6.1-201
ENSG00000274568	Metazoa_SRP.1-285
ENSG00000274574	U1.1-234
ENSG00000274581	U3.1-251
ENSG00000274589	Metazoa_SRP.1-286
ENSG00000274597	U6.1-249
ENSG00000274603	Y_RNA.1-991
ENSG00000274606	ST7-OT4_4.1-201
ENSG00000274607	U6.1-250
ENSG00000274617	RFPL3-AS1_1.1-201
ENSG00000274623	U6.1-251
ENSG00000274625	SCARNA17.1-204
ENSG00000274632	Metazoa_SRP.1-287
ENSG00000274647	DLEU2_6.1-201
ENSG00000274655	XIST_intron.1-201
ENSG00000274656	Metazoa_SRP.1-288
ENSG00000274660	Metazoa_SRP.1-289
ENSG00000274662	7SK.1-214
ENSG00000274663	5S_rRNA.1-222
ENSG00000274686	Metazoa_SRP.1-290
ENSG00000274693	HTT-AS1_2.1-201
ENSG00000274701	Metazoa_SRP.1-291
ENSG00000274704	Metazoa_SRP.1-292
ENSG00000274706	U6.1-252
ENSG00000274708	U6.1-253
ENSG00000274709	Evf-2_5p.1-201
ENSG00000274710	uc_338.1-207
ENSG00000274711	Metazoa_SRP.1-293
ENSG00000274716	U4.1-206
ENSG00000274721	SPRY4-IT1_2.1-201
ENSG00000274732	BC040587.1-201
ENSG00000274740	KCNQ1DN.1-201
ENSG00000274742	Metazoa_SRP.1-294
ENSG00000274747	Metazoa_SRP.1-295
ENSG00000274754	Y_RNA.1-992
ENSG00000274755	U2.1-204
ENSG00000274759	5S_rRNA.1-223
ENSG00000274760	ZNFX1-AS1_2.1-201
ENSG00000274771	U6.1-254
ENSG00000274772	Metazoa_SRP.1-296
ENSG00000274777	MIMT1_2.1-201
ENSG00000274790	Y_RNA.1-993
ENSG00000274799	Metazoa_SRP.1-297
ENSG00000274802	SNORD91.1-201
ENSG00000274806	U2.1-205
ENSG00000274817	HOTAIR_4.1-201
ENSG00000274819	RMST_7.1-201
ENSG00000274836	SMCR2_2.1-201
ENSG00000274841	Metazoa_SRP.1-298
ENSG00000274845	uc_338.1-208
ENSG00000274848	Metazoa_SRP.1-299
ENSG00000274852	Metazoa_SRP.1-300
ENSG00000274860	Metazoa_SRP.1-301
ENSG00000274864	HOTAIRM1_3.1-201
ENSG00000274866	H19_2.1-201
ENSG00000274868	pRNA.1-205
ENSG00000274878	DLEU2_3.1-201
ENSG00000274883	Metazoa_SRP.1-302
ENSG00000274884	MEG3_1.1-201
ENSG00000274906	Metazoa_SRP.1-303
ENSG00000274915	HAR1A.1-201
ENSG00000274934	SMAD5-AS1_4.1-201
ENSG00000274963	Metazoa_SRP.1-304
ENSG00000274967	Y_RNA.1-994
ENSG00000274978	U11.1-201
ENSG00000274980	U6.1-255
ENSG00000274984	Y_RNA.1-995
ENSG00000275001	uc_338.1-209
ENSG00000275006	Y_RNA.1-996
ENSG00000275014	Metazoa_SRP.1-305
ENSG00000275021	U6.1-256
ENSG00000275030	U6.1-257
ENSG00000275033	TCL6_2.1-201
ENSG00000275041	Metazoa_SRP.1-306
ENSG00000275054	ST7-OT3_1.1-201
ENSG00000275068	U6.1-258
ENSG00000275069	GNAS-AS1_5.1-201
ENSG00000275070	Metazoa_SRP.1-307
ENSG00000275071	uc_338.1-210
ENSG00000275090	Metazoa_SRP.1-308
ENSG00000275108	U7.1-204
ENSG00000275128	Metazoa_SRP.1-309
ENSG00000275132	Metazoa_SRP.1-310
ENSG00000275133	ZNRD1-AS1_3.1-202
ENSG00000275134	MEG8_2.1-201
ENSG00000275146	snoU2_19.1-204
ENSG00000275154	U3.1-252
ENSG00000275161	Mico1.1-201
ENSG00000275168	U6.1-259
ENSG00000275174	U6.1-260
ENSG00000275205	U1.1-235
ENSG00000275213	Metazoa_SRP.1-311
ENSG00000275222	Metazoa_SRP.1-312
ENSG00000275227	uc_338.1-211
ENSG00000275229	U1.1-236
ENSG00000275230	Metazoa_SRP.1-313
ENSG00000275231	RMST_4.1-201
ENSG00000275254	FTX_3.1-201
ENSG00000275257	Metazoa_SRP.1-314
ENSG00000275266	H19_1.1-202
ENSG00000275268	U7.1-205
ENSG00000275283	Y_RNA.1-997
ENSG00000275287	Metazoa_SRP.1-315
ENSG00000275291	U1.1-237
ENSG00000275293	Metazoa_SRP.1-316
ENSG00000275299	U6.1-261
ENSG00000275303	ACEA_U3.1-203
ENSG00000275304	U6.1-262
ENSG00000275305	5S_rRNA.1-224
ENSG00000275307	TUG1_4.1-201
ENSG00000275319	Metazoa_SRP.1-317
ENSG00000275337	Metazoa_SRP.1-318
ENSG00000275355	Metazoa_SRP.1-319
ENSG00000275359	ST7-AS1_1.1-201
ENSG00000275362	Metazoa_SRP.1-320
ENSG00000275372	ZEB2_AS1_1.1-201
ENSG00000275380	Clostridiales-1.1-201
ENSG00000275394	U8.1-223
ENSG00000275405	U1.1-238
ENSG00000275408	Clostridiales-1.1-202
ENSG00000275414	uc_338.1-212
ENSG00000275415	ZNRD1-AS1_1.1-202
ENSG00000275420	Metazoa_SRP.1-321
ENSG00000275424	ZNRD1-AS1_3.1-203
ENSG00000275460	Metazoa_SRP.1-322
ENSG00000275472	ZNRD1-AS1_1.1-203
ENSG00000275502	DAOA-AS1_2.1-202
ENSG00000275504	U7.1-206
ENSG00000275531	Metazoa_SRP.1-323
ENSG00000275558	7SK.1-215
ENSG00000275559	DLEU2_6.1-202
ENSG00000275574	Metazoa_SRP.1-324
ENSG00000275586	Metazoa_SRP.1-325
ENSG00000275587	Metazoa_SRP.1-326
ENSG00000275588	Metazoa_SRP.1-327
ENSG00000275589	HOTAIR_2.1-201
ENSG00000275602	Metazoa_SRP.1-328
ENSG00000275615	U6.1-263
ENSG00000275625	FTX_4.1-201
ENSG00000275631	U1.1-239
ENSG00000275634	PART1_2.1-201
ENSG00000275635	U7.1-207
ENSG00000275642	Metazoa_SRP.1-329
ENSG00000275646	SMAD5-AS1_2.1-201
ENSG00000275648	U8.1-224
ENSG00000275655	Metazoa_SRP.1-330
ENSG00000275656	RFPL3-AS1_1.1-202
ENSG00000275660	KCNQ1DN.1-202
ENSG00000275661	H19_3.1-202
ENSG00000275664	pRNA.1-206
ENSG00000275666	KCNQ1OT1_1.1-201
ENSG00000275671	U6.1-264
ENSG00000275680	Metazoa_SRP.1-331
ENSG00000275689	FAS-AS1.1-201
ENSG00000275693	FAS-AS1.1-202
ENSG00000275696	Metazoa_SRP.1-332
ENSG00000275698	Y_RNA.1-998
ENSG00000275745	Y_RNA.1-999
ENSG00000275752	U6.1-265
ENSG00000275775	Y_RNA.1-1000
ENSG00000275776	Metazoa_SRP.1-333
ENSG00000275780	5S_rRNA.1-225
ENSG00000275782	U6.1-266
ENSG00000275788	Metazoa_SRP.1-334
ENSG00000275803	Metazoa_SRP.1-335
ENSG00000275808	Metazoa_SRP.1-336
ENSG00000275809	U6.1-267
ENSG00000275823	DLEU2_3.1-202
ENSG00000275840	Metazoa_SRP.1-337
ENSG00000275853	Metazoa_SRP.1-338
ENSG00000275856	ZNRD1-AS1_2.1-205
ENSG00000275877	5_8S_rRNA.1-201
ENSG00000275878	Metazoa_SRP.1-339
ENSG00000275881	Metazoa_SRP.1-340
ENSG00000275889	U6.1-268
ENSG00000275900	U3.1-253
ENSG00000275901	Metazoa_SRP.1-341
ENSG00000275904	Y_RNA.1-1001
ENSG00000275908	U4atac.1-201
ENSG00000275909	Metazoa_SRP.1-342
ENSG00000275915	NPPA-AS1_3.1-201
ENSG00000275930	Y_RNA.1-1002
ENSG00000275933	7SK.1-216
ENSG00000275939	uc_338.1-213
ENSG00000275942	MIAT_exon5_2.1-201
ENSG00000275948	mascRNA-menRNA.1-202
ENSG00000275958	uc_338.1-214
ENSG00000275961	Metazoa_SRP.1-343
ENSG00000275968	DAOA-AS1_1.1-201
ENSG00000275971	RMST_6.1-201
ENSG00000275975	Metazoa_SRP.1-344
ENSG00000275978	Metazoa_SRP.1-345
ENSG00000275981	EGOT.1-201
ENSG00000275982	Y_RNA.1-1003
ENSG00000275987	U1.1-240
ENSG00000275991	Metazoa_SRP.1-346
ENSG00000275992	Metazoa_SRP.1-347
ENSG00000275999	5S_rRNA.1-226
ENSG00000276002	Metazoa_SRP.1-348
ENSG00000276003	FAM13A-AS1_2.1-201
ENSG00000276014	Metazoa_SRP.1-349
ENSG00000276015	KCNQ1OT1_5.1-201
ENSG00000276019	HULC.1-201
ENSG00000276027	U12.1-201
ENSG00000276031	Metazoa_SRP.1-350
ENSG00000276034	ZNRD1-AS1_3.1-204
ENSG00000276036	5S_rRNA.1-227
ENSG00000276047	Metazoa_SRP.1-351
ENSG00000276048	Six3os1_5.1-201
ENSG00000276049	ZNRD1-AS1_1.1-204
ENSG00000276052	U1.1-241
ENSG00000276055	CLRN1-AS1.1-201
ENSG00000276057	TUG1_2.1-201
ENSG00000276062	Metazoa_SRP.1-352
ENSG00000276074	SOX2OT_exon1.1-201
ENSG00000276088	Metazoa_SRP.1-353
ENSG00000276089	DLEU1_1.1-201
ENSG00000276094	SNORA70.1-228
ENSG00000276096	Metazoa_SRP.1-354
ENSG00000276100	ST7-OT4_3.1-201
ENSG00000276103	U4.1-207
ENSG00000276105	KCNQ1OT1_2.1-201
ENSG00000276120	Metazoa_SRP.1-355
ENSG00000276123	Metazoa_SRP.1-356
ENSG00000276132	snoZ278.1-202
ENSG00000276134	7SK.1-217
ENSG00000276138	U6.1-269
ENSG00000276140	ZFAT-AS1_1.1-201
ENSG00000276150	TTC28-AS1_2.1-201
ENSG00000276152	Metazoa_SRP.1-357
ENSG00000276153	Y_RNA.1-1004
ENSG00000276168	Metazoa_SRP.1-358
ENSG00000276178	Y_RNA.1-1005
ENSG00000276179	DLG2-AS1_2.1-201
ENSG00000276183	U6.1-270
ENSG00000276185	TP53TG1_2.1-201
ENSG00000276186	U6.1-271
ENSG00000276189	TP73-AS1.1-201
ENSG00000276193	Metazoa_SRP.1-359
ENSG00000276197	pRNA.1-207
ENSG00000276200	Metazoa_SRP.1-360
ENSG00000276202	Metazoa_SRP.1-361
ENSG00000276213	Metazoa_SRP.1-362
ENSG00000276222	Y_RNA.1-1006
ENSG00000276225	MEG8_1.1-201
ENSG00000276229	Six3os1_3.1-201
ENSG00000276233	PART1_3.1-201
ENSG00000276271	ACEA_U3.1-204
ENSG00000276274	U6.1-272
ENSG00000276275	SNORD5.1-203
ENSG00000276281	Metazoa_SRP.1-363
ENSG00000276284	Metazoa_SRP.1-364
ENSG00000276295	Metazoa_SRP.1-365
ENSG00000276309	7SK.1-218
ENSG00000276312	pRNA.1-208
ENSG00000276339	U6.1-273
ENSG00000276351	H19_2.1-202
ENSG00000276353	Metazoa_SRP.1-366
ENSG00000276359	Metazoa_SRP.1-367
ENSG00000276366	U3.1-254
ENSG00000276367	U8.1-225
ENSG00000276376	U7.1-208
ENSG00000276377	Metazoa_SRP.1-368
ENSG00000276383	ZNRD1-AS1_3.1-205
ENSG00000276396	Metazoa_SRP.1-369
ENSG00000276398	RMST_9.1-201
ENSG00000276426	uc_338.1-215
ENSG00000276439	Metazoa_SRP.1-370
ENSG00000276442	5S_rRNA.1-228
ENSG00000276443	PVT1_1.1-201
ENSG00000276470	NPPA-AS1_1.1-201
ENSG00000276493	Metazoa_SRP.1-371
ENSG00000276494	KCNQ1OT1_3.1-201
ENSG00000276496	HOXA11-AS1_3.1-201
ENSG00000276514	uc_338.1-216
ENSG00000276516	Metazoa_SRP.1-372
ENSG00000276522	Metazoa_SRP.1-373
ENSG00000276525	Metazoa_SRP.1-374
ENSG00000276528	HOTAIRM1_1.1-201
ENSG00000276530	WT1-AS_6.1-201
ENSG00000276532	Metazoa_SRP.1-375
ENSG00000276544	Metazoa_SRP.1-376
ENSG00000276546	Y_RNA.1-1007
ENSG00000276552	U6.1-274
ENSG00000276562	Metazoa_SRP.1-377
ENSG00000276568	Metazoa_SRP.1-378
ENSG00000276577	U6.1-275
ENSG00000276588	Metazoa_SRP.1-379
ENSG00000276594	ZNRD1-AS1_3.1-206
ENSG00000276599	5S_rRNA.1-229
ENSG00000276601	Metazoa_SRP.1-380
ENSG00000276608	ZNRD1-AS1_2.1-206
ENSG00000276609	HOTTIP_1.1-201
ENSG00000276626	7SK.1-219
ENSG00000276640	ZNRD1-AS1_2.1-207
ENSG00000276642	U6atac.1-202
ENSG00000276643	SNORD45.1-205
ENSG00000276645	Metazoa_SRP.1-381
ENSG00000276653	Metazoa_SRP.1-382
ENSG00000276660	ACA59.1-204
ENSG00000276664	TUG1_1.1-201
ENSG00000276669	Metazoa_SRP.1-383
ENSG00000276670	Six3os1_7.1-201
ENSG00000276673	uc_338.1-217
ENSG00000276675	TTC28-AS1_4.1-201
ENSG00000276678	GHRLOS.1-201
ENSG00000276685	pRNA.1-209
ENSG00000276690	SOX2OT_exon3.1-201
ENSG00000276696	Y_RNA.1-1008
ENSG00000276706	VIS1.1-201
ENSG00000276711	U2.1-206
ENSG00000276713	Metazoa_SRP.1-384
ENSG00000276714	SNORA31.1-227
ENSG00000276722	GNAS-AS1_2.1-201
ENSG00000276723	Y_RNA.1-1009
ENSG00000276729	Metazoa_SRP.1-385
ENSG00000276730	Hammerhead_HH9.1-201
ENSG00000276735	Metazoa_SRP.1-386
ENSG00000276746	Metazoa_SRP.1-387
ENSG00000276757	Metazoa_SRP.1-388
ENSG00000276764	Metazoa_SRP.1-389
ENSG00000276767	Metazoa_SRP.1-390
ENSG00000276771	HOTAIRM1_2.1-201
ENSG00000276782	Metazoa_SRP.1-391
ENSG00000276784	JPX_2.1-201
ENSG00000276800	Metazoa_SRP.1-392
ENSG00000276823	Metazoa_SRP.1-393
ENSG00000276839	Metazoa_SRP.1-394
ENSG00000276843	Metazoa_SRP.1-395
ENSG00000276847	U6.1-276
ENSG00000276859	GNAS-AS1_1.1-201
ENSG00000276861	5S_rRNA.1-230
ENSG00000276871	5_8S_rRNA.1-202
ENSG00000276873	uc_338.1-218
ENSG00000276881	U6.1-277
ENSG00000276884	DLEU2_6.1-203
ENSG00000276890	Metazoa_SRP.1-396
ENSG00000276891	Metazoa_SRP.1-397
ENSG00000276895	Metazoa_SRP.1-398
ENSG00000276902	Y_RNA.1-1010
ENSG00000276918	Metazoa_SRP.1-399
ENSG00000276919	MEG3_2.1-201
ENSG00000276932	Y_RNA.1-1011
ENSG00000276955	Metazoa_SRP.1-400
ENSG00000276956	Metazoa_SRP.1-401
ENSG00000276965	TUG1_3.1-201
ENSG00000276988	Metazoa_SRP.1-402
ENSG00000276991	MIAT_exon5_3.1-201
ENSG00000277001	Metazoa_SRP.1-403
ENSG00000277004	5S_rRNA.1-231
ENSG00000277027	RNase_MRP.1-201
ENSG00000277029	U6.1-278
ENSG00000277031	Metazoa_SRP.1-404
ENSG00000277032	Y_RNA.1-1012
ENSG00000277034	SNORA71.1-204
ENSG00000277035	uc_338.1-219
ENSG00000277039	Metazoa_SRP.1-405
ENSG00000277046	Metazoa_SRP.1-406
ENSG00000277049	5S_rRNA.1-232
ENSG00000277051	Metazoa_SRP.1-407
ENSG00000277055	Metazoa_SRP.1-408
ENSG00000277062	Metazoa_SRP.1-409
ENSG00000277066	DLEU2_2.1-201
ENSG00000277081	RMST_10.1-201
ENSG00000277084	U2.1-207
ENSG00000277085	ZNRD1-AS1_3.1-207
ENSG00000277091	U6.1-279
ENSG00000277118	Metazoa_SRP.1-410
ENSG00000277119	WT1-AS_8.1-201
ENSG00000277124	Evf1_2.1-201
ENSG00000277127	Metazoa_SRP.1-411
ENSG00000277129	HOTAIR_5.1-201
ENSG00000277136	Metazoa_SRP.1-412
ENSG00000277139	U6.1-280
ENSG00000277141	Metazoa_SRP.1-413
ENSG00000277153	U6.1-281
ENSG00000277167	Metazoa_SRP.1-414
ENSG00000277168	Metazoa_SRP.1-415
ENSG00000277187	Metazoa_SRP.1-416
ENSG00000277188	NCRUPAR_1.1-201
ENSG00000277198	Metazoa_SRP.1-417
ENSG00000277205	U3.1-255
ENSG00000277209	RNaseP_nuc.1-201
ENSG00000277217	uc_338.1-220
ENSG00000277233	Metazoa_SRP.1-418
ENSG00000277234	U1.1-242
ENSG00000277242	Y_RNA.1-1013
ENSG00000277248	U2.1-208
ENSG00000277250	Metazoa_SRP.1-419
ENSG00000277262	U6.1-282
ENSG00000277265	Metazoa_SRP.1-420
ENSG00000277269	MESTIT1_1.1-201
ENSG00000277295	Metazoa_SRP.1-421
ENSG00000277306	uc_338.1-221
ENSG00000277308	Metazoa_SRP.1-422
ENSG00000277311	Six3os1_2.1-201
ENSG00000277313	7SK.1-220
ENSG00000277320	PCA3_2.1-201
ENSG00000277341	U6.1-283
ENSG00000277344	U1.1-243
ENSG00000277371	Metazoa_SRP.1-423
ENSG00000277374	U1.1-244
ENSG00000277385	Metazoa_SRP.1-424
ENSG00000277395	5S_rRNA.1-233
ENSG00000277396	Metazoa_SRP.1-425
ENSG00000277411	5S_rRNA.1-234
ENSG00000277413	uc_338.1-222
ENSG00000277415	ZNRD1-AS1_2.1-208
ENSG00000277418	5S_rRNA.1-235
ENSG00000277419	U6.1-284
ENSG00000277428	Y_RNA.1-1014
ENSG00000277444	ZEB2_AS1_4.1-201
ENSG00000277446	Metazoa_SRP.1-426
ENSG00000277452	Metazoa_SRP.1-427
ENSG00000277455	Metazoa_SRP.1-428
ENSG00000277460	TTC28-AS1_1.1-201
ENSG00000277464	Metazoa_SRP.1-429
ENSG00000277465	NAMA_2.1-201
ENSG00000277467	Metazoa_SRP.1-430
ENSG00000277468	TCL6_3.1-201
ENSG00000277469	HOTTIP_3.1-201
ENSG00000277473	Metazoa_SRP.1-431
ENSG00000277483	Metazoa_SRP.1-432
ENSG00000277488	5S_rRNA.1-236
ENSG00000277492	ACEA_U3.1-205
ENSG00000277502	uc_338.1-223
ENSG00000277506	Metazoa_SRP.1-433
ENSG00000277510	Metazoa_SRP.1-434
ENSG00000277515	Metazoa_SRP.1-435
ENSG00000277524	SMAD5-AS1_3.1-201
ENSG00000277525	U2.1-209
ENSG00000277542	HOXB13-AS1_2.1-201
ENSG00000277546	U6.1-285
ENSG00000277551	U6.1-286
ENSG00000277553	HOTTIP_4.1-201
ENSG00000277563	PRINS.1-201
ENSG00000277565	DLEU2_4.1-202
ENSG00000277567	U6.1-287
ENSG00000277568	uc_338.1-224
