Ensembl ID	Uniprot-SPTREMBL ID
ENSG00000167825	Q13606
ENSG00000167840	I3L4H6
ENSG00000167840	I3L4J6
ENSG00000167840	Q9UNY5
ENSG00000167842	I3L244
ENSG00000167842	I3L4K6
ENSG00000167842	Q9H081
ENSG00000167850	Q08708
ENSG00000167851	J3QKQ4
ENSG00000167851	Q9UGN4
ENSG00000167858	F5GZX2
ENSG00000167858	I3L357
ENSG00000167858	I3L3D4
ENSG00000167858	Q969V4
ENSG00000167861	B4E226
ENSG00000167861	E9PIM7
ENSG00000167861	E9PMS4
ENSG00000167861	J3KSF1
ENSG00000167861	L8E984
ENSG00000167861	Q8IV36
ENSG00000167861	Q8NC03
ENSG00000167862	J3KS15
ENSG00000167862	Q14197
ENSG00000167863	F5H608
ENSG00000167863	O75947
ENSG00000167874	I3L2J3
ENSG00000167874	Q6PEY1
ENSG00000167880	K7EKI0
ENSG00000167880	K7EQ87
ENSG00000167880	Q92817
ENSG00000167881	F5H5Y3
ENSG00000167881	K7EN53
ENSG00000167881	K7EQC2
ENSG00000167881	Q96K97
ENSG00000167881	Q9UHB9
ENSG00000167889	H3BQ65
ENSG00000167889	H3BR20
ENSG00000167889	Q3V5L5
ENSG00000167895	A0A024R8N8
ENSG00000167895	B3KXZ8
ENSG00000167895	K7EJ72
ENSG00000167895	Q8IU68
ENSG00000167900	A0A024R8N6
ENSG00000167900	K7ENW5
ENSG00000167900	K7ERJ1
ENSG00000167900	K7ERV3
ENSG00000167900	K7ES52
ENSG00000167900	P04183
ENSG00000167904	E5RGT2
ENSG00000167904	E5RHI6
ENSG00000167904	E5RHU1
ENSG00000167904	E5RHZ2
ENSG00000167904	E5RJ96
ENSG00000167904	E5RJI9
ENSG00000167904	E5RJN2
ENSG00000167904	H0YAY9
ENSG00000167904	H0YC64
ENSG00000167904	Q49A68
ENSG00000167904	Q96MH6
ENSG00000167910	P22680
ENSG00000167914	J3KRG2
ENSG00000167914	Q96QA5
ENSG00000167916	Q2M2I5
ENSG00000167920	A0A024R1X7
ENSG00000167920	Q8N816
ENSG00000167925	A0A024R1Y7
ENSG00000167925	K7EJT7
ENSG00000167925	K7EL54
ENSG00000167925	K7EQ41
ENSG00000167925	K7ESN3
ENSG00000167925	Q8N2G8
ENSG00000167930	C9IYB9
ENSG00000167930	C9J1M4
ENSG00000167930	C9J3Y6
ENSG00000167930	C9J8V3
ENSG00000167930	C9JJN3
ENSG00000167930	C9JP72
ENSG00000167930	C9JR71
ENSG00000167930	C9JTF7
ENSG00000167930	C9K0C5
ENSG00000167930	Q9H0X4
ENSG00000167941	Q9BQB4
ENSG00000167945	Q96S07
ENSG00000167962	H3BQQ2
ENSG00000167962	Q86UK7
ENSG00000167964	B2RAA6
ENSG00000167964	H3BMG6
ENSG00000167964	Q9ULW5
ENSG00000167965	H3BM50
ENSG00000167965	H3BN58
ENSG00000167965	H3BPT1
ENSG00000167965	H3BPU5
ENSG00000167965	H3BQ74
ENSG00000167965	H3BR25
ENSG00000167965	H3BR38
ENSG00000167965	H3BSZ4
ENSG00000167965	I3L2E7
ENSG00000167965	Q9BVC4
ENSG00000167967	H3BN24
ENSG00000167967	H3BSL4
ENSG00000167967	H3BUJ7
ENSG00000167967	Q66K89
ENSG00000167968	H3BPU8
ENSG00000167968	Q92874
ENSG00000167969	H3BS70
ENSG00000167969	P42126
ENSG00000167969	Q96DC0
ENSG00000167971	D3DU87
ENSG00000167971	Q8WXD9
ENSG00000167972	H0Y3H2
ENSG00000167972	Q4LE27
ENSG00000167972	Q6P5P9
ENSG00000167972	Q99758
ENSG00000167977	H3BSS5
ENSG00000167977	Q9NXV2
ENSG00000167978	I3L0N7
ENSG00000167978	I3L182
ENSG00000167978	I3L1C0
ENSG00000167978	I3L1I8
ENSG00000167978	I3L1W5
ENSG00000167978	I3L4D8
ENSG00000167978	Q9UQ35
ENSG00000167981	Q96LX8
ENSG00000167984	C3VPR7
ENSG00000167984	C9JLH9
ENSG00000167984	Q7RTR2
ENSG00000167985	F5GYJ5
ENSG00000167985	F5H4T4
ENSG00000167985	F5H8E2
ENSG00000167985	F8W679
ENSG00000167985	M0QY91
ENSG00000167985	M0QYN2
ENSG00000167985	M0R060
ENSG00000167985	Q9NX18
ENSG00000167986	F5GWI0
ENSG00000167986	F5GY55
ENSG00000167986	F5GYG8
ENSG00000167986	F5GZ34
ENSG00000167986	F5GZY8
ENSG00000167986	F5H0Y5
ENSG00000167986	F5H198
ENSG00000167986	F5H238
ENSG00000167986	F5H2L3
ENSG00000167986	F5H4N9
ENSG00000167986	F5H581
ENSG00000167986	F5H6C5
ENSG00000167986	F5H775
ENSG00000167986	F5H7A0
ENSG00000167986	F8WF81
ENSG00000167986	Q16531
ENSG00000167987	A5D8V6
ENSG00000167987	F5H4Q5
ENSG00000167992	B4DS56
ENSG00000167992	B4DY31
ENSG00000167992	Q96DN2
ENSG00000167994	E9PK89
ENSG00000167994	H0YD19
ENSG00000167994	Q8TBN0
ENSG00000167995	B7Z1N8
ENSG00000167995	B7Z3G2
ENSG00000167995	E9PMB5
ENSG00000167995	G8JLA7
ENSG00000167995	O76090
ENSG00000167996	A0A024R525
ENSG00000167996	A9JQE1
ENSG00000167996	E9PK45
ENSG00000167996	E9PKM5
ENSG00000167996	E9PKY7
ENSG00000167996	E9PPQ4
ENSG00000167996	E9PQR3
ENSG00000167996	E9PRK8
ENSG00000167996	G3V192
ENSG00000167996	G3V1D1
ENSG00000167996	P02794
ENSG00000167996	Q6NS36
ENSG00000168000	A0A024R540
ENSG00000168000	A0A024R549
ENSG00000168000	A0A024R587
ENSG00000168000	E9PIU3
ENSG00000168000	E9PJK0
ENSG00000168000	E9PJS9
ENSG00000168000	E9PPN5
ENSG00000168000	E9PR78
ENSG00000168000	E9PRU2
ENSG00000168000	E9PSB5
ENSG00000168000	F8W7Q8
ENSG00000168000	F8WER0
ENSG00000168000	H7BXM1
ENSG00000168000	H7BYY0
ENSG00000168000	H7C2D5
ENSG00000168000	J3KQ12
ENSG00000168000	Q96G97
ENSG00000168002	E9PIU7
ENSG00000168002	E9PKH3
ENSG00000168002	H0YEE4
ENSG00000168002	P62487
ENSG00000168003	B4E2Z3
ENSG00000168003	F5GZI0
ENSG00000168003	F5GZR9
ENSG00000168003	F5GZS6
ENSG00000168003	F5H056
ENSG00000168003	F5H0E2
ENSG00000168003	F5H867
ENSG00000168003	H0YH36
ENSG00000168003	J3KPF3
ENSG00000168003	P08195
ENSG00000168004	F5H4Q3
ENSG00000168004	H7BYL7
ENSG00000168004	Q96KN8
ENSG00000168005	H0YGY5
ENSG00000168005	Q9BUA3
ENSG00000168010	F5GWM4
ENSG00000168010	F5GWZ9
ENSG00000168010	F5H7B6
ENSG00000168010	H0YF72
ENSG00000168010	H0YG67
ENSG00000168010	H0YGE3
ENSG00000168010	Q2VPK0
ENSG00000168010	Q8NAA4
ENSG00000168014	F5H0U2
ENSG00000168014	H0YFM6
ENSG00000168014	H7BZB4
ENSG00000168014	H7C288
ENSG00000168014	Q4AC94
ENSG00000168016	B7WP88
ENSG00000168016	O15050
ENSG00000168026	A0A024R2K7
ENSG00000168026	F8WDN4
ENSG00000168026	Q8NDW8
ENSG00000168028	A0A024R2P0
ENSG00000168028	C9J9K3
ENSG00000168028	F8WD59
ENSG00000168028	P08865
ENSG00000168032	C9J0J3
ENSG00000168032	O75355
ENSG00000168036	A0A024R2Q3
ENSG00000168036	B4DGU4
ENSG00000168036	C9IZ65
ENSG00000168036	E7EMJ5
ENSG00000168036	E7EV28
ENSG00000168036	E9PDF9
ENSG00000168036	G9GAG7
ENSG00000168036	P35222
ENSG00000168038	B3KSE5
ENSG00000168038	C9JVZ3
ENSG00000168038	Q96C45
ENSG00000168040	Q13158
ENSG00000168040	Q6LCB0
ENSG00000168040	Q6LCG1
ENSG00000168056	B9EG76
ENSG00000168056	E9PJR2
ENSG00000168056	E9PKW1
ENSG00000168056	E9PPT7
ENSG00000168056	E9PQR0
ENSG00000168056	E9PR75
ENSG00000168056	E9PR84
ENSG00000168056	E9PRF2
ENSG00000168056	F5GWC4
ENSG00000168056	H0YCQ2
ENSG00000168056	H0YCX6
ENSG00000168056	Q9NS15
ENSG00000168056	Q9P0Z7
ENSG00000168060	C9JFW8
ENSG00000168060	E9PII9
ENSG00000168060	E9PIU1
ENSG00000168060	E9PJQ1
ENSG00000168060	E9PKG8
ENSG00000168060	E9PKR0
ENSG00000168060	E9PKW7
ENSG00000168060	E9PLR8
ENSG00000168060	E9PRC7
ENSG00000168060	H0YDS5
ENSG00000168060	H0YEI8
ENSG00000168060	Q9UQQ1
ENSG00000168061	A6NKF1
ENSG00000168061	F8WC89
ENSG00000168061	H0YEW7
ENSG00000168062	B4DV37
ENSG00000168062	E9PJ73
ENSG00000168062	Q8N1L9
ENSG00000168065	A6NCG2
ENSG00000168065	H7C3R9
ENSG00000168065	Q9NSA0
ENSG00000168066	A0A024R566
ENSG00000168066	A0A024R572
ENSG00000168066	A0A024R588
ENSG00000168066	A0A024R5D9
ENSG00000168066	B4DJU4
ENSG00000168066	B4DX42
ENSG00000168066	C9J792
ENSG00000168066	F8WEG7
ENSG00000168066	F8WEV5
ENSG00000168066	H7BZT1
ENSG00000168066	H7C561
ENSG00000168066	L0R8E5
ENSG00000168066	Q14821
ENSG00000168066	Q15637
ENSG00000168067	A0A024R567
ENSG00000168067	C9JCU6
ENSG00000168067	F2Z2B3
ENSG00000168067	F8WCP4
ENSG00000168067	Q12851
ENSG00000168070	E9PPE5
ENSG00000168070	E9PRZ4
ENSG00000168070	Q3KP22
ENSG00000168071	A6NC98
ENSG00000168071	H7BY33
ENSG00000168077	Q6AZY7
ENSG00000168078	E5RFX4
ENSG00000168078	E5RIE1
ENSG00000168078	Q96KB5
ENSG00000168078	V9HWH0
ENSG00000168079	Q6ZMJ2
ENSG00000168081	E7EVP0
ENSG00000168081	Q13519
ENSG00000168081	Q9BYY3
ENSG00000168090	B2R514
ENSG00000168090	C9JQK5
ENSG00000168090	E7EM64
ENSG00000168090	H7C3T0
ENSG00000168090	Q7L5N1
ENSG00000168092	J3KNE3
ENSG00000168092	P68402
ENSG00000168092	V9HW44
ENSG00000168096	D3DUE4
ENSG00000168096	K7EJS9
ENSG00000168096	K7EJX3
ENSG00000168096	K7EJY2
ENSG00000168096	K7EKD2
ENSG00000168096	K7ELP3
ENSG00000168096	K7ELU8
ENSG00000168096	K7EM53
ENSG00000168096	K7EPP4
ENSG00000168096	K7EPY5
ENSG00000168096	K7EQE0
ENSG00000168096	K7ERF3
ENSG00000168096	K7ERR7
ENSG00000168096	K7ERY3
ENSG00000168096	Q6ZW76
ENSG00000168101	K7ENA3
ENSG00000168101	Q9BRJ7
ENSG00000168101	W4VSQ8
ENSG00000168116	F5H2N6
ENSG00000168116	Q9HCI6
ENSG00000168118	A0A024R3U9
ENSG00000168118	P20338
ENSG00000168124	O43749
ENSG00000168131	Q6IFA1
ENSG00000168131	Q9GZK3
ENSG00000168135	A0A024R1L8
ENSG00000168135	P48050
ENSG00000168135	Q58F07
ENSG00000168137	A8K0G4
ENSG00000168137	C9JLA7
ENSG00000168137	C9JLM1
ENSG00000168137	E7EWN3
ENSG00000168137	F2Z2J0
ENSG00000168137	F8WD12
ENSG00000168137	Q9C0A6
ENSG00000168140	Q6EMK4
ENSG00000168143	Q5T0W9
ENSG00000168148	Q16695
ENSG00000168152	D6R957
ENSG00000168152	D6RCT5
ENSG00000168152	D6REM3
ENSG00000168152	F2Z371
ENSG00000168152	H0Y9F3
ENSG00000168152	Q9H5L6
ENSG00000168158	O95371
ENSG00000168159	Q5TA31
ENSG00000168172	H0YDM4
ENSG00000168172	Q86VS8
ENSG00000168175	Q8NDC0
ENSG00000168209	A0A024QZQ6
ENSG00000168209	Q9NX09
ENSG00000168214	A0A024R9Q8
ENSG00000168214	D6R927
ENSG00000168214	D6R946
ENSG00000168214	D6R9K5
ENSG00000168214	D6R9X3
ENSG00000168214	D6RA45
ENSG00000168214	D6RAT2
ENSG00000168214	D6RB37
ENSG00000168214	D6RBQ8
ENSG00000168214	D6RCM1
ENSG00000168214	D6RE93
ENSG00000168214	D6REC2
ENSG00000168214	D6REP3
ENSG00000168214	D6RF98
ENSG00000168214	D6RIV8
ENSG00000168214	D6RIZ8
ENSG00000168214	H0Y8R3
ENSG00000168214	Q06330
ENSG00000168216	Q9NUN5
ENSG00000168228	Q9H5U6
ENSG00000168229	Q13258
ENSG00000168234	G3V1P2
ENSG00000168234	J3QKX7
ENSG00000168234	J3QLL8
ENSG00000168234	Q8N584
ENSG00000168237	A0A024R302
ENSG00000168237	C9J3N5
ENSG00000168237	C9JA32
ENSG00000168237	Q8IVS8
ENSG00000168243	B1APZ0
ENSG00000168243	P50150
ENSG00000168246	B2R886
ENSG00000168246	B3KMW8
ENSG00000168246	Q8WUN7
ENSG00000168255	D6RAG0
ENSG00000168255	E2QRJ6
ENSG00000168255	E7EP90
ENSG00000168255	E7EWC6
ENSG00000168255	F8WF84
ENSG00000168255	Q9H1A7
ENSG00000168255	T2F9S8
ENSG00000168256	A0A024R1Z4
ENSG00000168256	H7BXP1
ENSG00000168256	K7EKE9
ENSG00000168256	K7ELL8
ENSG00000168256	K7ER26
ENSG00000168256	K7ERG2
ENSG00000168256	Q9NYR9
ENSG00000168259	K7EIH8
ENSG00000168259	K7EJE9
ENSG00000168259	K7EJL5
ENSG00000168259	K7EJV7
ENSG00000168259	K7EK03
ENSG00000168259	K7ELJ8
ENSG00000168259	K7EN19
ENSG00000168259	K7ENB7
ENSG00000168259	K7EPP7
ENSG00000168259	K7EQ73
ENSG00000168259	K7ER44
ENSG00000168259	K7ESP1
ENSG00000168259	Q99615
ENSG00000168260	Q8WXQ3
ENSG00000168263	Q8TDN2
ENSG00000168264	B4DTU9
ENSG00000168264	Q7Z5L9
ENSG00000168267	Q7RTS3
ENSG00000168268	C9J036
ENSG00000168268	F8WEY1
ENSG00000168268	H7C519
ENSG00000168268	Q9H857
ENSG00000168269	E0XEN6
ENSG00000168269	Q12951
ENSG00000168273	C9JAX8
ENSG00000168273	F8W7Q2
ENSG00000168273	Q8WVI0
ENSG00000168275	Q5JTJ3
ENSG00000168275	X6R5Z6
ENSG00000168280	C9JWB9
ENSG00000168280	O60282
ENSG00000168280	Q53QT4
ENSG00000168280	Q57YV5
ENSG00000168280	Q57YV6
ENSG00000168280	Q57Z91
ENSG00000168280	Q9UFW7
ENSG00000168282	B4DDK9
ENSG00000168282	Q10469
ENSG00000168283	P35226
ENSG00000168283	Q5T8Z2
ENSG00000168283	Q5T8Z4
ENSG00000168283	Q5T8Z6
ENSG00000168286	B5APZ3
ENSG00000168286	Q96EK4
ENSG00000168288	F8WEC0
ENSG00000168288	Q9H3L0
ENSG00000168291	C9J634
ENSG00000168291	F8WF02
ENSG00000168291	P11177
ENSG00000168297	C9IYJ2
ENSG00000168297	E9PD56
ENSG00000168297	F8WAW8
ENSG00000168297	F8WDF7
ENSG00000168297	H7BYG4
ENSG00000168297	H7C529
ENSG00000168297	Q7Z7A4
ENSG00000168297	U3KQS4
ENSG00000168297	W5RWE6
ENSG00000168297	W5RX72
ENSG00000168298	A3R0T8
ENSG00000168298	P10412
ENSG00000168300	A0A024R7U8
ENSG00000168300	E5RGG7
ENSG00000168300	F5H1M8
ENSG00000168300	Q96MG8
ENSG00000168301	F5H7I0
ENSG00000168301	Q8NC69
ENSG00000168303	A4D1W6
ENSG00000168303	Q8TAP9
ENSG00000168306	B4DPM1
ENSG00000168306	C9J0G0
ENSG00000168306	C9JY29
ENSG00000168306	H7C4Q2
ENSG00000168306	H7C4Y2
ENSG00000168306	Q99424
ENSG00000168309	A0A024R327
ENSG00000168309	C9JAU5
ENSG00000168309	O95990
ENSG00000168309	Q6IAM1
ENSG00000168310	D6R9N5
ENSG00000168310	D6RB08
ENSG00000168310	D6RED1
ENSG00000168310	H0Y956
ENSG00000168310	K4DIA5
ENSG00000168310	P14316
ENSG00000168314	A0A024R2N4
ENSG00000168314	A0A024R2P3
ENSG00000168314	C9JAR7
ENSG00000168314	C9JLT8
ENSG00000168314	Q13875
ENSG00000168329	C9JLM2
ENSG00000168329	C9JN40
ENSG00000168329	P49238
ENSG00000168333	Q8WWR9
ENSG00000168334	Q702N8
ENSG00000168348	Q96T92
ENSG00000168350	G3V2F9
ENSG00000168350	Q6QHC5
ENSG00000168356	Q9UI33
ENSG00000168374	C9J6P1
ENSG00000168374	C9JAK5
ENSG00000168374	C9JPM4
ENSG00000168374	F8WDB3
ENSG00000168374	P18085
ENSG00000168374	U3KQF2
ENSG00000168384	F6V115
ENSG00000168384	J3KQ99
ENSG00000168384	O19680
ENSG00000168384	P20036
ENSG00000168384	Q29ZN0
ENSG00000168384	Q29ZN1
ENSG00000168384	Q29ZN2
ENSG00000168384	Q29ZN3
ENSG00000168384	Q29ZN4
ENSG00000168384	Q49U27
ENSG00000168384	Q49U29
ENSG00000168384	Q49U31
ENSG00000168384	Q49U33
ENSG00000168384	Q49U35
ENSG00000168384	Q49U37
ENSG00000168384	Q49U39
ENSG00000168384	Q49U41
ENSG00000168384	Q49U43
ENSG00000168384	Q49U45
ENSG00000168384	Q49U47
ENSG00000168384	Q49U49
ENSG00000168384	Q49U51
ENSG00000168384	Q49U53
ENSG00000168384	Q49U55
ENSG00000168384	Q49U57
ENSG00000168384	Q49U59
ENSG00000168384	Q49U61
ENSG00000168384	Q49U63
ENSG00000168384	Q49U65
ENSG00000168384	Q49U67
ENSG00000168384	Q49U69
ENSG00000168384	Q49U71
ENSG00000168384	Q5EY04
ENSG00000168384	Q67AL9
ENSG00000168384	Q67AM0
ENSG00000168384	Q67AM2
ENSG00000168384	Q67AM3
ENSG00000168384	Q67AM4
ENSG00000168384	Q67AM5
ENSG00000168384	Q67AM6
ENSG00000168384	Q67AM7
ENSG00000168384	Q67AM8
ENSG00000168384	Q67AM9
ENSG00000168384	Q67AN0
ENSG00000168384	Q67AN1
ENSG00000168384	Q67AN2
ENSG00000168384	Q67AR8
ENSG00000168384	Q67AS2
ENSG00000168384	Q67AS8
ENSG00000168384	Q67AS9
ENSG00000168384	Q67AT4
ENSG00000168384	Q67AT8
ENSG00000168384	Q67AT9
ENSG00000168384	Q67AU1
ENSG00000168384	Q67AU5
ENSG00000168384	Q67AU9
ENSG00000168384	Q9TQA9
ENSG00000168384	X5CKE2
ENSG00000168385	B5MCX3
ENSG00000168385	B5MD47
ENSG00000168385	C9IY94
ENSG00000168385	C9IZU3
ENSG00000168385	C9J2Q4
ENSG00000168385	C9J938
ENSG00000168385	C9JB25
ENSG00000168385	C9JFT1
ENSG00000168385	C9JG93
ENSG00000168385	C9JQJ4
ENSG00000168385	C9JSE7
ENSG00000168385	C9JT15
ENSG00000168385	C9JTV8
ENSG00000168385	C9JZI2
ENSG00000168385	F8WB65
ENSG00000168385	F8WCX3
ENSG00000168385	H7C2Y0
ENSG00000168385	Q15019
ENSG00000168386	C9JYJ6
ENSG00000168386	H7C4M0
ENSG00000168386	Q4L180
ENSG00000168389	E7EPI8
ENSG00000168389	Q5SSK0
ENSG00000168389	Q71RE4
ENSG00000168389	Q8NA29
ENSG00000168393	G5E9E9
ENSG00000168393	P23919
ENSG00000168393	Q6FGU2
ENSG00000168394	F5H648
ENSG00000168394	Q03518
ENSG00000168394	Q53WZ1
ENSG00000168394	Q69DM1
ENSG00000168394	Q9UEE1
ENSG00000168394	X5CKB3
ENSG00000168395	E9PEN0
ENSG00000168395	Q8WYH8
ENSG00000168397	C9J1C1
ENSG00000168397	C9J3C0
ENSG00000168397	C9JIK8
ENSG00000168397	C9JQ72
ENSG00000168397	C9JVD5
ENSG00000168397	F2Z2K8
ENSG00000168397	F8WD71
ENSG00000168397	H7C2A6
ENSG00000168397	Q9Y4P1
ENSG00000168398	P30411
ENSG00000168404	I3L2T9
ENSG00000168404	I3L4Z5
ENSG00000168404	Q8NB16
ENSG00000168411	I3L284
ENSG00000168411	I3L299
ENSG00000168411	I3L2T2
ENSG00000168411	I3L4I5
ENSG00000168411	Q6PCD5
ENSG00000168412	P48039
ENSG00000168418	Q547S7
ENSG00000168418	Q8TDN1
ENSG00000168421	D6RA52
ENSG00000168421	D6RG23
ENSG00000168421	Q15669
ENSG00000168421	Q6ICP4
ENSG00000168427	J3KND5
ENSG00000168427	Q0D2K2
ENSG00000168434	P83436
ENSG00000168438	O60508
ENSG00000168438	Q5SRM9
ENSG00000168438	Q5SRN1
ENSG00000168439	F5GXD8
ENSG00000168439	F5H783
ENSG00000168439	H0YGI8
ENSG00000168439	P31948
ENSG00000168439	V9HW72
ENSG00000168447	B2R812
ENSG00000168447	H3BQ95
ENSG00000168447	H3BRM4
ENSG00000168447	H3BUQ8
ENSG00000168447	P51168
ENSG00000168447	Q8WY57
ENSG00000168452	A0A024RCQ8
ENSG00000168452	Q9UMR5
ENSG00000168453	E5RK80
ENSG00000168453	O43593
ENSG00000168454	F5H6S7
ENSG00000168454	J3QSG5
ENSG00000168454	Q86VQ3
ENSG00000168461	J3KRU3
ENSG00000168461	J3KSM8
ENSG00000168461	J3QR51
ENSG00000168461	Q13636
ENSG00000168468	Q99941
ENSG00000168476	E5RGS2
ENSG00000168476	E5RIB5
ENSG00000168476	Q9H6H4
ENSG00000168477	B6RHJ5
ENSG00000168477	C9J7W4
ENSG00000168477	E7EPZ9
ENSG00000168477	P22105
ENSG00000168477	Q9NPK7
ENSG00000168477	Q9NPK8
ENSG00000168481	A5PLP2
ENSG00000168481	E5RIV5
ENSG00000168481	H0YAP4
ENSG00000168481	Q8N145
ENSG00000168484	C9JYF6
ENSG00000168484	E5RG20
ENSG00000168484	E5RG93
ENSG00000168484	E5RHW5
ENSG00000168484	E5RI64
ENSG00000168484	E5RI92
ENSG00000168484	P11686
ENSG00000168487	B7ZKR5
ENSG00000168487	E5RH22
ENSG00000168487	P13497
ENSG00000168487	Q3MIM8
ENSG00000168488	A0A024QZ91
ENSG00000168488	A0A024QZB7
ENSG00000168488	H3BPQ7
ENSG00000168488	H3BRB0
ENSG00000168488	H3BSK9
ENSG00000168488	H3BSQ5
ENSG00000168488	H3BUE3
ENSG00000168488	H3BUF6
ENSG00000168488	Q8WWM7
ENSG00000168490	E5RHN5
ENSG00000168490	Q92561
ENSG00000168491	D6RB18
ENSG00000168491	D6RCR3
ENSG00000168491	D6RDN4
ENSG00000168491	E7EUS2
ENSG00000168491	H0Y9S3
ENSG00000168491	Q8TBZ0
ENSG00000168495	D3DSR2
ENSG00000168495	E5RHT4
ENSG00000168495	E7EQ68
ENSG00000168495	P05423
ENSG00000168496	B4DWZ4
ENSG00000168496	F5H1Y3
ENSG00000168496	P39748
ENSG00000168496	Q6FHX6
ENSG00000168497	O95810
ENSG00000168502	J3QL92
ENSG00000168502	J3QLE1
ENSG00000168502	Q9Y4B5
ENSG00000168505	F8VY47
ENSG00000168505	P52951
ENSG00000168509	A0A024R4F5
ENSG00000168509	A8K466
ENSG00000168509	F8W6J7
ENSG00000168509	Q6ZVN8
ENSG00000168515	O95968
ENSG00000168517	K7EIM4
ENSG00000168517	K7EJA3
ENSG00000168517	K7ELS4
ENSG00000168517	K7ERG7
ENSG00000168517	K7ESM2
ENSG00000168517	Q96MH2
ENSG00000168522	B3KVN2
ENSG00000168522	D3DSY9
ENSG00000168522	E9PK84
ENSG00000168522	E9PN85
ENSG00000168522	E9PPM9
ENSG00000168522	E9PQP6
ENSG00000168522	H0YCW1
ENSG00000168522	P49354
ENSG00000168528	Q96SA4
ENSG00000168530	P05976
ENSG00000168530	Q53R15
ENSG00000168530	Q53SD2
ENSG00000168538	D6R9T9
ENSG00000168538	D6RHE5
ENSG00000168538	Q7Z392
ENSG00000168539	F5GZF8
ENSG00000168539	P11229
ENSG00000168539	Q53XZ3
ENSG00000168539	Q96RH1
ENSG00000168542	P02461
ENSG00000168542	Q6LBY7
ENSG00000168542	V9GZG2
ENSG00000168542	V9GZL2
ENSG00000168542	V9GZM1
ENSG00000168542	V9GZS3
ENSG00000168546	E5RGR6
ENSG00000168546	E5RJ44
ENSG00000168546	J3KNF0
ENSG00000168546	O00451
ENSG00000168556	C9J4X5
ENSG00000168556	Q9H160
ENSG00000168564	B3KTW3
ENSG00000168564	D6RGD2
ENSG00000168564	J3KNE1
ENSG00000168564	Q7Z335
ENSG00000168564	Q9NXV6
ENSG00000168566	Q6IEG0
ENSG00000168569	A0PJW6
ENSG00000168569	G5EA27
ENSG00000168575	E5RGG8
ENSG00000168575	E5RGJ6
ENSG00000168575	E5RGM8
ENSG00000168575	E5RIX1
ENSG00000168575	E5RJW9
ENSG00000168575	Q08357
ENSG00000168582	P11844
ENSG00000168589	H3BNG9
ENSG00000168589	H3BPA0
ENSG00000168589	H3BQI1
ENSG00000168589	Q7Z4M1
ENSG00000168589	Q8TF09
ENSG00000168591	E7ESS3
ENSG00000168591	K7EJF7
ENSG00000168591	K7EPS1
ENSG00000168591	K7ESL5
ENSG00000168591	Q71RG4
ENSG00000168594	D6RBU0
ENSG00000168594	D6RHU0
ENSG00000168594	Q9UKF5
ENSG00000168610	G8JLH9
ENSG00000168610	K7ENL3
ENSG00000168610	K7EP08
ENSG00000168610	P40763
ENSG00000168612	A8K5I9
ENSG00000168612	Q9BR11
ENSG00000168615	A0AVL1
ENSG00000168615	B4DDM8
ENSG00000168615	C9J6H5
ENSG00000168615	C9JPM3
ENSG00000168615	F8WC54
ENSG00000168615	Q13443
ENSG00000168619	E5RIP0
ENSG00000168619	E5RK96
ENSG00000168619	Q0VAI3
ENSG00000168619	Q9Y3Q7
ENSG00000168621	P39905
ENSG00000168631	E9PEI6
ENSG00000168631	Q3MIW9
ENSG00000168634	Q8IUB5
ENSG00000168646	E7ES00
ENSG00000168646	F5GX43
ENSG00000168646	J3QKQ7
ENSG00000168646	J3QQJ3
ENSG00000168646	J3QRK4
ENSG00000168646	Q9Y2T1
ENSG00000168653	O43920
ENSG00000168653	Q6IBA0
ENSG00000168658	F8W737
ENSG00000168658	F8WBX4
ENSG00000168658	F8WD48
ENSG00000168658	F8WD56
ENSG00000168658	Q502W6
ENSG00000168658	Q53RD3
ENSG00000168661	P17039
ENSG00000168661	V9GYJ2
ENSG00000168671	D6RDU1
ENSG00000168671	D6RHY1
ENSG00000168671	F5H377
ENSG00000168671	Q3SY77
ENSG00000168672	Q96KN1
ENSG00000168675	K7EJM9
ENSG00000168675	K7EKD6
ENSG00000168675	K7EMG1
ENSG00000168675	O15165
ENSG00000168676	H3BVC0
ENSG00000168676	J3KRQ9
ENSG00000168676	J3KSZ9
ENSG00000168676	J3QKV2
ENSG00000168676	Q17RG1
ENSG00000168679	E9PKZ1
ENSG00000168679	E9PRV1
ENSG00000168679	H0YEG4
ENSG00000168679	O15374
ENSG00000168685	B8YG18
ENSG00000168685	D6RCR9
ENSG00000168685	D6RDM4
ENSG00000168685	D6RG28
ENSG00000168685	D6RGV2
ENSG00000168685	D9N160
ENSG00000168685	H0Y8G3
ENSG00000168685	H0YA41
ENSG00000168685	P16871
ENSG00000168701	H3BMW4
ENSG00000168701	J3KRY7
ENSG00000168701	J3QRY9
ENSG00000168701	Q9BTX3
ENSG00000168702	E7ERG8
ENSG00000168702	Q4ZFV5
ENSG00000168702	Q4ZG53
ENSG00000168702	Q53QM8
ENSG00000168702	Q53QP5
ENSG00000168702	Q53RA0
ENSG00000168702	Q53RG4
ENSG00000168702	Q53RL0
ENSG00000168702	Q53S26
ENSG00000168702	Q53S73
ENSG00000168702	Q53S76
ENSG00000168702	Q53TB8
ENSG00000168702	Q580W7
ENSG00000168702	Q8WY26
ENSG00000168702	Q8WY27
ENSG00000168702	Q9NZR2
ENSG00000168703	Q8WWY7
ENSG00000168710	A0A024R0A8
