Ensembl ID	Clone_based_ensembl_transcript ID
ENSG00000237174	RP11-415D17.3-002
ENSG00000237174	RP11-415D17.3-003
ENSG00000237174	RP11-415D17.3-005
ENSG00000237174	RP11-415D17.3-006
ENSG00000237174	RP11-415D17.3-007
ENSG00000237175	RP11-273F15.2-001
ENSG00000237176	RP11-813P10.2-001
ENSG00000237178	AC019080.1-001
ENSG00000237179	AC007392.4-001
ENSG00000237179	AC007392.4-002
ENSG00000237179	AC007392.4-003
ENSG00000237180	RP11-193P11.1-001
ENSG00000237181	AC147651.4-001
ENSG00000237182	RP11-402P6.3-001
ENSG00000237183	AC006070.13-001
ENSG00000237186	RP11-229A12.2-001
ENSG00000237187	RP11-65F13.2-001
ENSG00000237187	RP11-65F13.2-002
ENSG00000237187	RP11-65F13.2-003
ENSG00000237187	RP11-65F13.2-004
ENSG00000237187	RP11-65F13.2-005
ENSG00000237187	RP11-65F13.2-006
ENSG00000237187	RP11-65F13.2-008
ENSG00000237187	RP11-65F13.2-009
ENSG00000237187	RP11-65F13.2-010
ENSG00000237187	RP11-65F13.2-011
ENSG00000237187	RP11-65F13.2-012
ENSG00000237187	RP11-65F13.2-013
ENSG00000237187	RP11-65F13.2-014
ENSG00000237187	RP11-65F13.2-015
ENSG00000237188	RP11-337C18.8-001
ENSG00000237188	RP11-337C18.8-003
ENSG00000237188	RP11-337C18.8-004
ENSG00000237189	RP11-85G21.2-001
ENSG00000237193	RP11-275O4.4-001
ENSG00000237194	AC006385.4-001
ENSG00000237195	AC010140.1-001
ENSG00000237200	RP1-61A9.4-001
ENSG00000237202	AJ239321.3-001
ENSG00000237205	RP11-425M17.3-001
ENSG00000237206	RP11-315O19.1-001
ENSG00000237207	RP11-24B13.1-001
ENSG00000237208	RP11-13E5.2-001
ENSG00000237210	RP11-339F13.2-001
ENSG00000237211	RP1-30P20.1-001
ENSG00000237212	RP11-569G13.2-001
ENSG00000237213	RP11-467I21.1-001
ENSG00000237214	RP11-12M9.3-001
ENSG00000237215	ABC12-47043100G14.2-001
ENSG00000237217	AC008074.5-001
ENSG00000237220	AC104777.3-001
ENSG00000237221	RP3-436M11.3-001
ENSG00000237222	AC090505.6-001
ENSG00000237222	AC090505.6-002
ENSG00000237222	AC090505.6-003
ENSG00000237222	AC090505.6-004
ENSG00000237224	RP11-109A6.2-001
ENSG00000237224	RP11-109A6.2-002
ENSG00000237224	RP11-109A6.2-003
ENSG00000237224	RP11-109A6.2-004
ENSG00000237224	RP11-109A6.2-005
ENSG00000237225	RP11-324A3.1-001
ENSG00000237227	RP5-1155K23.4-001
ENSG00000237233	RP11-809M12.1-001
ENSG00000237234	RP1-142L7.5-001
ENSG00000237234	RP1-142L7.5-002
ENSG00000237234	RP1-142L7.5-003
ENSG00000237236	RP11-548K12.11-001
ENSG00000237238	RP11-236F9.4-001
ENSG00000237242	RP11-402N18.2-001
ENSG00000237243	AC022173.2-001
ENSG00000237248	RP11-118B22.2-001
ENSG00000237249	RP1-102G20.2-001
ENSG00000237250	RP11-193H5.1-001
ENSG00000237251	AC072061.2-001
ENSG00000237252	RP11-322A17.1-001
ENSG00000237257	RP11-506C15.1-001
ENSG00000237259	RP4-568F9.3-001
ENSG00000237260	AC073069.2-001
ENSG00000237262	AC068492.1-001
ENSG00000237263	RP11-187A9.2-001
ENSG00000237265	RP11-402P6.9-001
ENSG00000237265	RP11-402P6.9-002
ENSG00000237266	AC010729.3-001
ENSG00000237267	RP11-181F12.1-001
ENSG00000237268	RP13-492C18.2-001
ENSG00000237268	RP13-492C18.2-002
ENSG00000237269	AC010086.6-001
ENSG00000237271	AC009498.1-001
ENSG00000237273	CTC-359D24.1-001
ENSG00000237274	RP11-575C20.1-001
ENSG00000237275	RP11-552J9.11-001
ENSG00000237278	RP11-389O22.3-001
ENSG00000237279	RP4-631H13.5-001
ENSG00000237280	RP11-96C23.9-001
ENSG00000237281	AC021016.8-001
ENSG00000237282	RP4-568F9.7-001
ENSG00000237283	RP11-316I3.1-001
ENSG00000237286	AC004906.3-001
ENSG00000237290	RP11-214L19.1-001
ENSG00000237292	RP11-540K16.1-001
ENSG00000237292	RP11-540K16.1-002
ENSG00000237293	AC007099.2-001
ENSG00000237294	RP11-30M20.2-001
ENSG00000237296	RP11-368J21.1-001
ENSG00000237296	RP11-368J21.1-002
ENSG00000237296	RP11-368J21.1-003
ENSG00000237296	RP11-368J21.1-004
ENSG00000237296	RP11-368J21.1-006
ENSG00000237296	RP11-368J21.1-007
ENSG00000237296	RP11-368J21.1-018
ENSG00000237297	RP11-631M21.6-001
ENSG00000237298	AC009948.3-001
ENSG00000237298	AC009948.3-002
ENSG00000237298	AC009948.3-003
ENSG00000237298	AC009948.3-004
ENSG00000237298	AC009948.3-005
ENSG00000237298	AC009948.3-006
ENSG00000237298	AC009948.3-007
ENSG00000237298	AC009948.3-008
ENSG00000237298	AC009948.3-009
ENSG00000237298	AC009948.3-011
ENSG00000237298	AC009948.3-012
ENSG00000237298	AC009948.3-013
ENSG00000237298	AC009948.3-014
ENSG00000237298	AC009948.3-015
ENSG00000237298	AC009948.3-016
ENSG00000237298	AC009948.3-017
ENSG00000237298	AC009948.3-018
ENSG00000237298	AC009948.3-019
ENSG00000237298	AC009948.3-020
ENSG00000237298	AC009948.3-021
ENSG00000237298	AC009948.3-022
ENSG00000237298	AC009948.3-023
ENSG00000237298	AC009948.3-024
ENSG00000237298	AC009948.3-025
ENSG00000237298	AC009948.3-026
ENSG00000237298	AC009948.3-027
ENSG00000237298	AC009948.3-028
ENSG00000237298	AC009948.3-029
ENSG00000237298	AC009948.3-030
ENSG00000237298	AC009948.3-031
ENSG00000237298	AC009948.3-032
ENSG00000237298	AC009948.3-033
ENSG00000237298	AC009948.3-034
ENSG00000237298	AC009948.3-035
ENSG00000237298	AC009948.3-036
ENSG00000237298	AC009948.3-037
ENSG00000237298	AC009948.3-038
ENSG00000237298	AC009948.3-039
ENSG00000237298	AC009948.3-040
ENSG00000237298	AC009948.3-041
ENSG00000237298	AC009948.3-042
ENSG00000237298	AC009948.3-043
ENSG00000237298	AC009948.3-044
ENSG00000237298	AC009948.3-046
ENSG00000237298	AC009948.3-047
ENSG00000237298	AC009948.3-048
ENSG00000237298	AC009948.3-049
ENSG00000237298	AC009948.3-050
ENSG00000237298	AC009948.3-051
ENSG00000237298	AC009948.3-052
ENSG00000237298	AC009948.3-053
ENSG00000237298	AC009948.3-054
ENSG00000237298	AC009948.3-055
ENSG00000237298	AC009948.3-056
ENSG00000237298	AC009948.3-057
ENSG00000237299	LA16c-60G3.6-001
ENSG00000237300	RP11-522L3.3-001
ENSG00000237301	RP4-680D5.2-001
ENSG00000237302	AC025246.1-001
ENSG00000237303	RP11-407P10.1-001
ENSG00000237306	RP11-118F2.3-001
ENSG00000237307	RP11-308D16.3-001
ENSG00000237308	AC009237.5-001
ENSG00000237309	RP11-1217F2.8-001
ENSG00000237310	GS1-124K5.4-001
ENSG00000237310	GS1-124K5.4-002
ENSG00000237311	RP6-159A1.3-001
ENSG00000237312	RP11-475C16.2-001
ENSG00000237316	RP1-288L1.4-001
ENSG00000237317	RP4-809F4.1-001
ENSG00000237319	RP1-136J15.1-001
ENSG00000237320	AC019064.1-001
ENSG00000237321	RP11-374A22.1-001
ENSG00000237322	AC007677.1-001
ENSG00000237323	AC009892.9-001
ENSG00000237324	RP11-439H8.4-001
ENSG00000237325	AP000563.2-001
ENSG00000237326	AC113608.1-001
ENSG00000237327	AC005539.4-001
ENSG00000237328	AC122129.3-001
ENSG00000237329	RP11-201O14.1-001
ENSG00000237331	RP1-315G1.4-001
ENSG00000237336	RP11-230L22.4-001
ENSG00000237337	RP11-567C20.2-001
ENSG00000237338	AP001475.1-001
ENSG00000237339	RP11-98L5.2-001
ENSG00000237339	RP11-98L5.2-002
ENSG00000237339	RP11-98L5.2-003
ENSG00000237341	AF196779.11-001
ENSG00000237342	AL132796.1-001
ENSG00000237343	RP11-763B22.4-001
ENSG00000237345	RP11-344N17.11-001
ENSG00000237346	RP3-448I9.2-001
ENSG00000237347	AC004461.4-001
ENSG00000237348	XXbac-BPG181M17.4-001
ENSG00000237349	RP5-1065J22.2-001
ENSG00000237350	RP11-800K23.2-001
ENSG00000237351	CTD-2522E6.4-001
ENSG00000237352	RP11-145M4.3-001
ENSG00000237356	AL163953.3-001
ENSG00000237356	AL163953.3-002
ENSG00000237356	AL163953.3-003
ENSG00000237356	AL163953.3-004
ENSG00000237356	AL163953.3-005
ENSG00000237357	RP11-475I24.3-001
ENSG00000237357	RP11-475I24.3-002
ENSG00000237358	AC007064.25-001
ENSG00000237359	RP11-509J21.2-001
ENSG00000237360	RP11-240E2.3-001
ENSG00000237361	RP11-269C23.3-001
ENSG00000237361	RP11-269C23.3-002
ENSG00000237363	AP006288.1-001
ENSG00000237365	RP11-334N17.1-001
ENSG00000237370	AC010907.2-001
ENSG00000237371	RP13-152O15.5-001
ENSG00000237372	RP11-316P17.2-001
ENSG00000237372	RP11-316P17.2-003
ENSG00000237373	AF129408.16-001
ENSG00000237374	AC007680.2-001
ENSG00000237374	AC007680.2-002
ENSG00000237377	AC005703.2-001
ENSG00000237378	RP11-473M10.3-001
ENSG00000237378	RP11-473M10.3-002
ENSG00000237378	RP11-473M10.3-201
ENSG00000237379	RP11-450D21.2-001
ENSG00000237381	RP3-455H14.1-001
ENSG00000237383	AC073464.3-001
ENSG00000237385	RP11-165J3.5-001
ENSG00000237387	CTA-407F11.7-001
ENSG00000237389	RP11-402L1.4-001
ENSG00000237390	RP11-139I14.2-001
ENSG00000237396	RP4-788L20.3-001
ENSG00000237399	RP11-298E9.3-003
ENSG00000237399	RP11-298E9.3-004
ENSG00000237399	RP11-298E9.3-005
ENSG00000237400	AC006960.7-001
ENSG00000237401	AC107070.1-001
ENSG00000237401	AC107070.1-002
ENSG00000237401	AC107070.1-003
ENSG00000237401	AC107070.1-004
ENSG00000237401	AC107070.1-005
ENSG00000237401	AC107070.1-006
ENSG00000237401	AC107070.1-007
ENSG00000237401	AC107070.1-008
ENSG00000237401	AC107070.1-009
ENSG00000237401	AC107070.1-010
ENSG00000237401	AC107070.1-011
ENSG00000237402	RP3-453P22.1-001
ENSG00000237404	RP3-471C18.2-001
ENSG00000237404	RP3-471C18.2-002
ENSG00000237406	AL079295.1-001
ENSG00000237407	KB-1183D5.14-001
ENSG00000237408	AP005019.3-001
ENSG00000237409	RP11-226L15.1-001
ENSG00000237410	AP001092.4-001
ENSG00000237413	RP11-183M13.1-001
ENSG00000237413	RP11-183M13.1-002
ENSG00000237414	RP11-321L2.2-001
ENSG00000237415	RP11-498A13.1-001
ENSG00000237416	RP11-465K1.2-001
ENSG00000237416	RP11-465K1.2-002
ENSG00000237417	RP11-280G19.2-001
ENSG00000237418	AC069257.6-001
ENSG00000237419	RP11-885N19.6-001
ENSG00000237422	RP11-305L7.3-001
ENSG00000237423	RP11-347D21.3-001
ENSG00000237424	RP11-511I2.5-001
ENSG00000237426	RP13-158L7.1-001
ENSG00000237427	AC007876.1-001
ENSG00000237428	LL22NC03-22A12.9-001
ENSG00000237429	RP1-159A19.4-001
ENSG00000237432	RP11-308B5.4-001
ENSG00000237433	AC097639.8-001
ENSG00000237434	RP11-15P13.1-001
ENSG00000237435	RP11-147C23.1-001
ENSG00000237435	RP11-147C23.1-002
ENSG00000237435	RP11-147C23.1-003
ENSG00000237435	RP11-147C23.1-004
ENSG00000237435	RP11-147C23.1-005
ENSG00000237435	RP11-147C23.1-006
ENSG00000237435	RP11-147C23.1-007
ENSG00000237435	RP11-147C23.1-008
ENSG00000237435	RP11-147C23.1-009
ENSG00000237435	RP11-147C23.1-010
ENSG00000237435	RP11-147C23.1-011
ENSG00000237435	RP11-147C23.1-012
ENSG00000237435	RP11-147C23.1-013
ENSG00000237435	RP11-147C23.1-014
ENSG00000237436	RP11-312B8.1-001
ENSG00000237437	RP11-562M8.2-001
ENSG00000237439	RP1-127L4.10-001
ENSG00000237442	AC009223.1-001
ENSG00000237442	AC009223.1-002
ENSG00000237444	AP001342.1-001
ENSG00000237445	CTA-520D8.2-001
ENSG00000237446	XXbac-B476C20.12-001
ENSG00000237447	AC010970.1-001
ENSG00000237450	RP11-671J11.1-001
ENSG00000237451	RP11-262H14.2-001
ENSG00000237452	AC074212.3-001
ENSG00000237453	RP11-67L3.2-002
ENSG00000237455	XXbac-BPG254F23.5-001
ENSG00000237456	RP11-154D3.1-001
ENSG00000237457	RP11-547I7.2-001
ENSG00000237457	RP11-547I7.2-002
ENSG00000237458	RP1-169K13.1-001
ENSG00000237460	RP11-233E12.1-001
ENSG00000237461	RP11-554F20.1-001
ENSG00000237463	RP11-280O1.2-001
ENSG00000237463	RP11-280O1.2-002
ENSG00000237463	RP11-280O1.2-003
ENSG00000237463	RP11-280O1.2-004
ENSG00000237463	RP11-280O1.2-005
ENSG00000237463	RP11-280O1.2-006
ENSG00000237463	RP11-280O1.2-007
ENSG00000237464	RP3-461P17.9-001
ENSG00000237466	RP4-736H5.2-001
ENSG00000237467	AC023274.1-001
ENSG00000237468	RP11-715G15.1-001
ENSG00000237469	RP11-275O4.1-001
ENSG00000237470	RP11-271M1.2-001
ENSG00000237471	AC073115.6-001
ENSG00000237472	AP000361.2-001
ENSG00000237473	RP11-324C10.1-001
ENSG00000237476	XXbac-B135H6.15-001
ENSG00000237477	AC093911.1-001
ENSG00000237478	RP5-926E3.1-001
ENSG00000237479	AC007557.2-001
ENSG00000237480	RP5-947P14.1-001
ENSG00000237480	RP5-947P14.1-002
ENSG00000237481	RP4-803J11.2-001
ENSG00000237483	RP11-423E7.1-001
ENSG00000237484	AP000476.1-001
ENSG00000237484	AP000476.1-002
ENSG00000237484	AP000476.1-003
ENSG00000237485	AC099057.8-001
ENSG00000237485	AC099057.8-002
ENSG00000237487	RP11-392E22.2-001
ENSG00000237489	RP11-500G10.1-001
ENSG00000237490	RP13-926M18.1-001
ENSG00000237491	RP11-206L10.9-001
ENSG00000237491	RP11-206L10.9-002
ENSG00000237491	RP11-206L10.9-003
ENSG00000237491	RP11-206L10.9-004
ENSG00000237491	RP11-206L10.9-005
ENSG00000237491	RP11-206L10.9-006
ENSG00000237491	RP11-206L10.9-007
ENSG00000237491	RP11-206L10.9-008
ENSG00000237491	RP11-206L10.9-009
ENSG00000237491	RP11-206L10.9-010
ENSG00000237491	RP11-206L10.9-011
ENSG00000237491	RP11-206L10.9-012
ENSG00000237491	RP11-206L10.9-013
ENSG00000237491	RP11-206L10.9-014
ENSG00000237491	RP11-206L10.9-016
ENSG00000237491	RP11-206L10.9-017
ENSG00000237491	RP11-206L10.9-018
ENSG00000237491	RP11-206L10.9-019
ENSG00000237491	RP11-206L10.9-020
ENSG00000237491	RP11-206L10.9-021
ENSG00000237493	RP11-603J24.7-001
ENSG00000237494	RP11-753B14.1-001
ENSG00000237498	AC010105.1-001
ENSG00000237499	RP11-356I2.4-001
ENSG00000237499	RP11-356I2.4-002
ENSG00000237499	RP11-356I2.4-003
ENSG00000237499	RP11-356I2.4-005
ENSG00000237499	RP11-356I2.4-006
ENSG00000237499	RP11-356I2.4-007
ENSG00000237500	RP11-526P5.1-001
ENSG00000237501	RP11-816B4.1-001
ENSG00000237503	RP5-998N21.3-001
ENSG00000237505	RP11-76N22.2-001
ENSG00000237505	RP11-76N22.2-002
ENSG00000237506	RP1-138A5.1-001
ENSG00000237510	AC008268.2-001
ENSG00000237510	AC008268.2-002
ENSG00000237512	RP11-790G19.2-001
ENSG00000237512	RP11-790G19.2-002
ENSG00000237513	RP11-325F22.2-001
ENSG00000237513	RP11-325F22.2-002
ENSG00000237514	RP4-652L8.2-001
ENSG00000237520	RP11-443B7.2-001
ENSG00000237522	AC010733.8-001
ENSG00000237523	RP11-40F6.2-001
ENSG00000237523	RP11-40F6.2-002
ENSG00000237524	AC114783.1-001
ENSG00000237524	AC114783.1-002
ENSG00000237524	AC114783.1-003
ENSG00000237524	AC114783.1-004
ENSG00000237524	AC114783.1-005
ENSG00000237524	AC114783.1-006
ENSG00000237524	AC114783.1-007
ENSG00000237525	AC012668.2-001
ENSG00000237525	AC012668.2-002
ENSG00000237525	AC012668.2-003
ENSG00000237527	AF241725.6-001
ENSG00000237528	RP11-234P3.4-001
ENSG00000237529	RP11-439K3.3-001
ENSG00000237530	RP3-449H6.1-001
ENSG00000237531	RP11-309M23.1-001
ENSG00000237532	AC012451.1-001
ENSG00000237534	RP11-501G6.1-001
ENSG00000237539	GS1-594A7.5-001
ENSG00000237540	RP11-730A19.7-001
ENSG00000237542	AC009960.5-001
ENSG00000237546	AC007965.5-001
ENSG00000237549	AC092570.3-001
ENSG00000237551	AC096775.2-001
ENSG00000237552	RP11-415A20.1-001
ENSG00000237553	RP11-140C18.2-001
ENSG00000237555	RP5-862K6.4-001
ENSG00000237556	RP11-99M15.1-001
ENSG00000237556	RP11-99M15.1-002
ENSG00000237556	RP11-99M15.1-003
ENSG00000237557	RP13-198D9.3-001
ENSG00000237558	AC009976.4-001
ENSG00000237560	AC004562.1-001
ENSG00000237560	AC004562.1-002
ENSG00000237565	RP11-437G21.4-001
ENSG00000237566	AC090955.5-001
ENSG00000237567	RP3-359N14.2-001
ENSG00000237568	RP4-620F22.2-001
ENSG00000237571	AC073284.4-001
ENSG00000237572	RP11-373D7.1-001
ENSG00000237574	AC079776.3-001
ENSG00000237576	AC097495.2-001
ENSG00000237576	AC097495.2-002
ENSG00000237577	XXbac-BPG254F23.7-001
ENSG00000237577	XXbac-BPG254F23.7-002
ENSG00000237577	XXbac-BPG254F23.7-003
ENSG00000237578	RP11-174M13.1-001
ENSG00000237579	RP11-324L3.1-001
ENSG00000237580	AC007383.5-001
ENSG00000237581	AC005538.5-001
ENSG00000237583	AC093166.1-001
ENSG00000237584	RP1-20J23.1-001
ENSG00000237585	RP11-442J21.1-001
ENSG00000237586	RP11-383J24.2-001
ENSG00000237588	RP11-66D17.3-001
ENSG00000237589	AC008753.1-001
ENSG00000237590	RP11-20J15.2-001
ENSG00000237593	RP11-317B3.2-001
ENSG00000237594	AP000251.3-001
ENSG00000237595	RP11-112L6.3-001
ENSG00000237595	RP11-112L6.3-002
ENSG00000237596	RP13-143G15.4-001
ENSG00000237596	RP13-143G15.4-002
ENSG00000237596	RP13-143G15.4-003
ENSG00000237596	RP13-143G15.4-004
ENSG00000237596	RP13-143G15.4-005
ENSG00000237596	RP13-143G15.4-006
ENSG00000237601	AP000358.5-001
ENSG00000237603	AC139932.1-001
ENSG00000237604	AP001056.1-001
ENSG00000237605	RP11-343H5.6-001
ENSG00000237606	RP11-203P23.2-001
ENSG00000237609	AF064858.10-001
ENSG00000237612	AP002856.7-001
ENSG00000237614	AC073257.2-001
ENSG00000237616	AC009976.9-001
ENSG00000237617	AC013410.2-001
ENSG00000237618	RP11-381K7.2-001
ENSG00000237620	AC004921.2-001
ENSG00000237622	RP5-1033K19.1-001
ENSG00000237623	RP11-571E6.1-001
ENSG00000237624	RP11-69E11.7-001
ENSG00000237626	RP11-406A20.1-001
ENSG00000237628	RP11-522L3.4-001
ENSG00000237629	AC013449.1-001
ENSG00000237630	AC110926.2-001
ENSG00000237631	RP11-72B4.2-001
ENSG00000237632	CTA-276O3.1-001
ENSG00000237633	AC104623.2-001
ENSG00000237633	AC104623.2-002
ENSG00000237635	XX-2136C48.8-001
ENSG00000237636	RP11-385E5.8-001
ENSG00000237637	RP11-207N4.2-001
ENSG00000237638	AC007386.2-001
ENSG00000237639	RP11-368M16.5-001
ENSG00000237640	RP4-604G5.1-001
ENSG00000237641	RP11-690I21.1-001
ENSG00000237642	RP11-525A16.3-001
ENSG00000237643	RP11-462G2.1-001
ENSG00000237645	RP11-521A24.1-001
ENSG00000237646	AP000699.2-001
ENSG00000237653	RP11-655G22.2-001
ENSG00000237654	AP003025.2-001
ENSG00000237654	AP003025.2-002
ENSG00000237654	AP003025.2-003
ENSG00000237655	AC073834.3-001
ENSG00000237658	RP5-968D22.3-001
ENSG00000237659	AC006040.4-001
ENSG00000237661	RP11-169L17.5-001
ENSG00000237663	RP4-814E15.1-001
ENSG00000237665	AC066606.1-001
ENSG00000237666	AC108868.3-001
ENSG00000237667	AC113607.1-001
ENSG00000237667	AC113607.1-002
ENSG00000237668	WI2-80423F1.1-001
ENSG00000237670	AC080094.1-001
ENSG00000237672	RP11-110K18.2-001
ENSG00000237674	RP1-152L7.6-001
ENSG00000237675	RP11-118H17.1-001
ENSG00000237675	RP11-118H17.1-002
ENSG00000237676	AC138972.1-001
ENSG00000237679	RP11-307E17.2-001
ENSG00000237682	RP3-514P16.1-001
ENSG00000237684	AC113617.2-001
ENSG00000237685	RP11-360O19.4-001
ENSG00000237686	RP5-1120P11.1-001
ENSG00000237686	RP5-1120P11.1-002
ENSG00000237687	RP11-93B14.7-001
ENSG00000237689	AC007064.24-001
ENSG00000237691	RP11-354P17.12-001
ENSG00000237699	RP11-199F6.4-001
ENSG00000237700	RP11-219C24.6-001
ENSG00000237701	AC011297.1-001
ENSG00000237704	AP004289.2-001
ENSG00000237705	AC008937.2-001
ENSG00000237706	RP11-529A4.14-001
ENSG00000237707	RP5-1018K9.1-001
ENSG00000237708	RP11-445O16.2-001
ENSG00000237709	AC006988.3-001
ENSG00000237711	RP11-39K24.13-001
ENSG00000237713	AC006000.5-001
ENSG00000237714	AC063976.4-001
ENSG00000237716	RP3-400B16.3-001
ENSG00000237717	RP11-402P6.4-001
ENSG00000237718	AC009095.4-001
ENSG00000237719	RP1-179N16.3-001
ENSG00000237720	AC011995.1-001
ENSG00000237721	AF064858.11-001
ENSG00000237722	AC068137.3-001
ENSG00000237726	RP11-386O9.2-001
ENSG00000237728	RP3-453P22.2-001
ENSG00000237728	RP3-453P22.2-002
ENSG00000237729	AC002075.4-001
ENSG00000237730	RP11-459A10.1-001
ENSG00000237731	AP000223.41-001
ENSG00000237732	AC010980.2-001
ENSG00000237732	AC010980.2-002
ENSG00000237732	AC010980.2-003
ENSG00000237732	AC010980.2-004
ENSG00000237732	AC010980.2-005
ENSG00000237732	AC010980.2-006
ENSG00000237732	AC010980.2-007
ENSG00000237732	AC010980.2-008
ENSG00000237734	RP11-298E2.2-001
ENSG00000237735	AP000473.6-001
ENSG00000237737	AC005041.9-001
ENSG00000237737	AC005041.9-002
ENSG00000237737	AC005041.9-003
ENSG00000237737	AC005041.9-004
ENSG00000237737	AC005041.9-005
ENSG00000237737	AC005041.9-006
ENSG00000237738	AC006483.7-001
ENSG00000237740	RP11-157H10.4-001
ENSG00000237741	AC002368.4-001
ENSG00000237742	RP11-624M8.1-001
ENSG00000237742	RP11-624M8.1-002
ENSG00000237742	RP11-624M8.1-003
ENSG00000237742	RP11-624M8.1-004
ENSG00000237742	RP11-624M8.1-005
ENSG00000237743	XXyac-YM21GA2.6-001
ENSG00000237743	XXyac-YM21GA2.6-002
ENSG00000237745	AC009963.5-001
ENSG00000237746	RP11-351M16.2-001
ENSG00000237747	RP11-65B23.3-001
ENSG00000237749	RP3-423B22.5-001
ENSG00000237750	AC007740.1-001
ENSG00000237751	AC007040.5-001
ENSG00000237752	RP13-75G22.1-001
ENSG00000237753	AC079922.3-001
ENSG00000237754	RP11-521C10.1-001
ENSG00000237756	RP11-77M5.1-001
ENSG00000237757	RP3-525N14.3-001
ENSG00000237758	AC084031.1-001
ENSG00000237759	RP11-278H7.3-001
ENSG00000237760	AC092657.2-001
ENSG00000237761	RP11-127O4.2-001
ENSG00000237764	RP11-3B12.2-001
ENSG00000237766	RP11-512G13.1-001
ENSG00000237767	RP11-101E14.2-001
ENSG00000237767	RP11-101E14.2-002
ENSG00000237768	RP11-344N10.2-001
ENSG00000237770	RP11-98O17.1-001
ENSG00000237772	AC092620.3-001
ENSG00000237773	AC003075.4-001
ENSG00000237773	AC003075.4-002
ENSG00000237773	AC003075.4-003
ENSG00000237773	AC003075.4-004
ENSG00000237773	AC003075.4-005
ENSG00000237773	AC003075.4-006
ENSG00000237773	AC003075.4-007
ENSG00000237773	AC003075.4-008
ENSG00000237774	RP11-129B9.1-001
ENSG00000237781	RP11-54A4.2-001
ENSG00000237782	RP1-192P9.1-001
ENSG00000237783	RP11-306I1.1-001
ENSG00000237784	AC097713.5-001
ENSG00000237786	RP11-501I19.3-001
ENSG00000237788	RP5-1041C10.3-001
ENSG00000237790	AC009499.2-001
ENSG00000237793	U52111.3-001
ENSG00000237797	RP11-472N13.3-001
ENSG00000237798	AC010894.5-001
ENSG00000237799	RP11-613E4.2-001
ENSG00000237801	AJ271735.3-001
ENSG00000237804	AC018470.3-001
ENSG00000237806	RP11-262M14.1-001
ENSG00000237807	RP11-400K9.4-001
ENSG00000237810	CTD-2571E19.3-001
ENSG00000237813	AC002066.1-001
ENSG00000237813	AC002066.1-003
ENSG00000237815	AC007000.11-001
ENSG00000237816	RP11-393H6.3-001
ENSG00000237818	AC079781.9-001
ENSG00000237819	AC002454.1-001
ENSG00000237819	AC002454.1-002
ENSG00000237819	AC002454.1-003
ENSG00000237819	AC002454.1-004
ENSG00000237821	AC083873.4-001
ENSG00000237823	AC007562.2-001
ENSG00000237824	AC010747.2-001
ENSG00000237827	RP11-332O19.2-001
ENSG00000237831	RP11-499O7.4-001
ENSG00000237832	RP5-974N19.1-001
ENSG00000237833	RP11-432N13.2-001
ENSG00000237835	AC007064.22-001
ENSG00000237836	RP3-499B10.4-001
ENSG00000237836	RP3-499B10.4-002
ENSG00000237837	AC159540.3-001
ENSG00000237838	AC133680.1-001
ENSG00000237840	RP11-358L16.4-001
ENSG00000237840	RP11-358L16.4-002
ENSG00000237840	RP11-358L16.4-003
ENSG00000237840	RP11-358L16.4-004
ENSG00000237842	RP11-110J1.2-001
ENSG00000237843	AC016903.2-001
ENSG00000237844	AC092684.1-001
ENSG00000237845	RP5-940F7.2-001
ENSG00000237846	RP11-216M21.1-001
ENSG00000237848	RP11-739N20.3-001
ENSG00000237849	RP11-520F9.1-001
ENSG00000237850	RP11-483E23.2-001
ENSG00000237850	RP11-483E23.2-002
ENSG00000237851	RP1-67K17.4-001
ENSG00000237852	RP4-630A11.3-001
ENSG00000237853	RP5-833A20.1-001
ENSG00000237853	RP5-833A20.1-002
ENSG00000237853	RP5-833A20.1-003
ENSG00000237853	RP5-833A20.1-004
ENSG00000237854	AC005332.1-001
ENSG00000237854	AC005332.1-002
ENSG00000237856	AC062020.2-001
ENSG00000237857	RP11-435O5.2-001
ENSG00000237859	CTD-2183H9.4-001
ENSG00000237860	RP11-232D9.4-001
ENSG00000237861	RP11-332L8.1-001
ENSG00000237862	RP1-63G5.7-001
ENSG00000237863	RP6-24A23.3-001
ENSG00000237863	RP6-24A23.3-002
ENSG00000237864	AP001046.4-001
ENSG00000237868	AC097533.1-001
ENSG00000237870	AC073130.1-001
ENSG00000237870	AC073130.1-002
ENSG00000237870	AC073130.1-003
ENSG00000237870	AC073130.1-004
ENSG00000237873	RP11-156J23.1-001
ENSG00000237874	RP3-393K13.1-001
ENSG00000237875	RP5-1174J21.1-001
ENSG00000237876	RP11-154C3.3-001
ENSG00000237877	AC097500.2-001
ENSG00000237877	AC097500.2-002
ENSG00000237877	AC097500.2-003
ENSG00000237879	RP11-469L23.2-001
ENSG00000237880	AC096669.2-001
ENSG00000237882	RP11-487I5.1-001
ENSG00000237883	AC073046.4-001
ENSG00000237883	AC073046.4-002
ENSG00000237883	AC073046.4-003
ENSG00000237885	RP11-208C17.4-001
ENSG00000237886	RP11-611D20.2-001
ENSG00000237886	RP11-611D20.2-002
ENSG00000237887	AC092839.1-001
ENSG00000237888	AC087650.1-001
ENSG00000237891	RP11-417D4.1-001
ENSG00000237892	AC008062.1-001
ENSG00000237896	AC005008.2-001
ENSG00000237896	AC005008.2-002
