Ensembl ID	RefSeq_peptide ID
ENSG00000135074	XP_005266060
ENSG00000135077	NP_116171
ENSG00000135083	NP_078841
ENSG00000135083	XP_005266039
ENSG00000135083	XP_006714980
ENSG00000135083	XP_006714981
ENSG00000135090	NP_057365
ENSG00000135090	XP_005253954
ENSG00000135090	XP_005253955
ENSG00000135090	XP_006719508
ENSG00000135090	XP_006719509
ENSG00000135093	NP_001288104
ENSG00000135093	NP_116052
ENSG00000135093	XP_005254019
ENSG00000135093	XP_005254020
ENSG00000135093	XP_005254022
ENSG00000135093	XP_006719715
ENSG00000135093	XP_006719716
ENSG00000135094	NP_006834
ENSG00000135097	NP_002433
ENSG00000135097	XP_006719466
ENSG00000135097	XP_006719467
ENSG00000135100	NP_000536
ENSG00000135100	XP_005253988
ENSG00000135108	NP_055817
ENSG00000135108	NP_296373
ENSG00000135111	NP_005987
ENSG00000135111	NP_057653
ENSG00000135114	NP_001248754
ENSG00000135114	NP_003724
ENSG00000135114	NP_937856
ENSG00000135116	NP_003797
ENSG00000135119	NP_001103373
ENSG00000135119	NP_116203
ENSG00000135119	XP_005254025
ENSG00000135119	XP_005254026
ENSG00000135124	NP_001243725
ENSG00000135124	NP_001248326
ENSG00000135124	NP_001248327
ENSG00000135124	NP_002551
ENSG00000135127	NP_997194
ENSG00000135127	XP_006719759
ENSG00000135144	NP_004407
ENSG00000135148	NP_001137378
ENSG00000135148	NP_006691
ENSG00000135164	NP_001135798
ENSG00000135164	NP_001135799
ENSG00000135164	NP_066968
ENSG00000135164	XP_005250791
ENSG00000135164	XP_006716260
ENSG00000135164	XP_006716261
ENSG00000135164	XP_006716262
ENSG00000135164	XP_006716263
ENSG00000135164	XP_006716264
ENSG00000135164	XP_006716265
ENSG00000135164	XP_006716266
ENSG00000135164	XP_006716267
ENSG00000135164	XP_006716268
ENSG00000135164	XP_006716269
ENSG00000135175	NP_006179
ENSG00000135185	NP_077291
ENSG00000135185	XP_005250642
ENSG00000135185	XP_005250643
ENSG00000135185	XP_005250644
ENSG00000135185	XP_005250645
ENSG00000135185	XP_005250646
ENSG00000135205	NP_065930
ENSG00000135205	XP_005250570
ENSG00000135205	XP_005250571
ENSG00000135211	NP_116325
ENSG00000135218	NP_000063
ENSG00000135218	NP_001001547
ENSG00000135218	NP_001001548
ENSG00000135218	NP_001120915
ENSG00000135218	NP_001120916
ENSG00000135218	NP_001276837
ENSG00000135218	NP_001276838
ENSG00000135218	NP_001276840
ENSG00000135218	XP_005250770
ENSG00000135218	XP_005250771
ENSG00000135218	XP_005250772
ENSG00000135220	NP_079019
ENSG00000135220	XP_006714368
ENSG00000135220	XP_006725063
ENSG00000135222	NP_001882
ENSG00000135222	XP_005265704
ENSG00000135226	NP_001193933
ENSG00000135226	NP_444267
ENSG00000135241	NP_001242936
ENSG00000135241	NP_001242937
ENSG00000135241	NP_001242938
ENSG00000135241	NP_001242939
ENSG00000135241	NP_001242940
ENSG00000135241	NP_056538
ENSG00000135241	XP_005250453
ENSG00000135245	NP_001092256
ENSG00000135245	NP_037464
ENSG00000135248	NP_001269717
ENSG00000135248	NP_001269718
ENSG00000135248	NP_115988
ENSG00000135248	XP_005250702
ENSG00000135248	XP_005250705
ENSG00000135248	XP_005250706
ENSG00000135248	XP_006716217
ENSG00000135248	XP_006716218
ENSG00000135248	XP_006716219
ENSG00000135248	XP_006716220
ENSG00000135248	XP_006716221
ENSG00000135249	NP_068749
ENSG00000135249	XP_005250581
ENSG00000135250	NP_001265202
ENSG00000135250	NP_872633
ENSG00000135250	NP_872634
ENSG00000135250	XP_005250606
ENSG00000135250	XP_005250607
ENSG00000135250	XP_005250608
ENSG00000135250	XP_006716161
ENSG00000135253	NP_001129386
ENSG00000135253	NP_955381
ENSG00000135269	NP_056456
ENSG00000135269	NP_690042
ENSG00000135269	XP_005250315
ENSG00000135272	NP_001159817
ENSG00000135272	NP_001159818
ENSG00000135272	NP_951038
ENSG00000135297	NP_001116698
ENSG00000135297	NP_036255
ENSG00000135297	NP_598400
ENSG00000135297	XP_006715507
ENSG00000135297	XP_006715508
ENSG00000135297	XP_006715509
ENSG00000135297	XP_006715510
ENSG00000135297	XP_006715511
ENSG00000135297	XP_006715512
ENSG00000135298	NP_001695
ENSG00000135298	XP_005248809
ENSG00000135298	XP_005248810
ENSG00000135299	NP_001229738
ENSG00000135299	NP_001229740
ENSG00000135299	NP_001229742
ENSG00000135299	NP_001229743
ENSG00000135299	NP_055757
ENSG00000135299	XP_005248738
ENSG00000135312	NP_000854
ENSG00000135314	NP_001238803
ENSG00000135314	NP_085045
ENSG00000135315	NP_001273135
ENSG00000135315	NP_055710
ENSG00000135315	XP_005248731
ENSG00000135315	XP_005248735
ENSG00000135315	XP_006715443
ENSG00000135316	NP_001153145
ENSG00000135316	NP_001153146
ENSG00000135316	NP_001153147
ENSG00000135316	NP_001153148
ENSG00000135316	NP_001153149
ENSG00000135316	NP_001240700
ENSG00000135316	NP_006363
ENSG00000135316	XP_005248692
ENSG00000135316	XP_005248693
ENSG00000135316	XP_005248694
ENSG00000135317	NP_001284543
ENSG00000135317	NP_065201
ENSG00000135317	NP_722523
ENSG00000135317	XP_005248795
ENSG00000135317	XP_005248797
ENSG00000135318	NP_001191742
ENSG00000135318	NP_002517
ENSG00000135324	NP_612418
ENSG00000135324	XP_005248701
ENSG00000135324	XP_005248702
ENSG00000135324	XP_005248703
ENSG00000135333	NP_001275558
ENSG00000135333	NP_001275559
ENSG00000135333	NP_004431
ENSG00000135333	XP_005248726
ENSG00000135333	XP_005248728
ENSG00000135333	XP_006715432
ENSG00000135334	NP_060534
ENSG00000135336	NP_001184188
ENSG00000135336	NP_036513
ENSG00000135336	NP_862820
ENSG00000135336	XP_005248761
ENSG00000135336	XP_005248762
ENSG00000135336	XP_005248763
ENSG00000135338	NP_001116241
ENSG00000135338	NP_859065
ENSG00000135338	XP_005248722
ENSG00000135341	NP_003179
ENSG00000135341	NP_663304
ENSG00000135341	NP_663305
ENSG00000135341	NP_663306
ENSG00000135341	XP_006715616
ENSG00000135346	NP_000726
ENSG00000135346	NP_001239312
ENSG00000135355	NP_115991
ENSG00000135362	NP_001153639
ENSG00000135362	NP_001153641
ENSG00000135362	NP_079117
ENSG00000135363	NP_001135787
ENSG00000135363	NP_001135788
ENSG00000135363	NP_005565
ENSG00000135363	XP_005252977
ENSG00000135363	XP_005252978
ENSG00000135363	XP_006718292
ENSG00000135365	NP_001095272
ENSG00000135365	NP_057705
ENSG00000135365	XP_005253019
ENSG00000135365	XP_005253020
ENSG00000135365	XP_005253021
ENSG00000135365	XP_005253022
ENSG00000135365	XP_005253024
ENSG00000135365	XP_006718310
ENSG00000135365	XP_006718311
ENSG00000135372	NP_001137502
ENSG00000135372	NP_078938
ENSG00000135372	XP_005253056
ENSG00000135373	NP_001193544
ENSG00000135373	NP_001193545
ENSG00000135373	NP_036285
ENSG00000135373	XP_005252914
ENSG00000135373	XP_005252915
ENSG00000135373	XP_005252917
ENSG00000135373	XP_005252918
ENSG00000135373	XP_005252919
ENSG00000135373	XP_006718239
ENSG00000135374	NP_001230009
ENSG00000135374	NP_001230010
ENSG00000135374	NP_001413
ENSG00000135374	NP_938195
ENSG00000135378	NP_076986
ENSG00000135378	XP_005253188
ENSG00000135378	XP_006718377
ENSG00000135387	NP_005889
ENSG00000135387	NP_976240
ENSG00000135390	NP_001002031
ENSG00000135390	NP_005167
ENSG00000135392	NP_115740
ENSG00000135404	NP_001244318
ENSG00000135404	NP_001244319
ENSG00000135404	NP_001244320
ENSG00000135404	NP_001244321
ENSG00000135404	NP_001244329
ENSG00000135404	NP_001244330
ENSG00000135404	NP_001254627
ENSG00000135404	NP_001771
ENSG00000135406	NP_006253
ENSG00000135406	XP_005269082
ENSG00000135407	NP_006567
ENSG00000135407	XP_006719261
ENSG00000135409	NP_001158162
ENSG00000135409	NP_001158163
ENSG00000135409	NP_065434
ENSG00000135409	XP_005268848
ENSG00000135409	XP_005268849
ENSG00000135409	XP_005268850
ENSG00000135409	XP_005268852
ENSG00000135413	NP_150593
ENSG00000135414	NP_005802
ENSG00000135414	XP_006719256
ENSG00000135414	XP_006719257
ENSG00000135423	NP_001267725
ENSG00000135423	NP_001267726
ENSG00000135423	NP_001267727
ENSG00000135423	NP_037399
ENSG00000135423	XP_005268854
ENSG00000135423	XP_005268855
ENSG00000135424	NP_001138468
ENSG00000135424	NP_001138469
ENSG00000135424	NP_002197
ENSG00000135424	XP_005268896
ENSG00000135424	XP_005268897
ENSG00000135424	XP_005268898
ENSG00000135424	XP_005268899
ENSG00000135424	XP_005268901
ENSG00000135424	XP_005268902
ENSG00000135424	XP_005268903
ENSG00000135424	XP_005268904
ENSG00000135424	XP_005268905
ENSG00000135424	XP_005268906
ENSG00000135424	XP_005268907
ENSG00000135426	NP_001092285
ENSG00000135426	NP_001129502
ENSG00000135426	NP_001248773
ENSG00000135426	NP_055611
ENSG00000135426	XP_005269300
ENSG00000135426	XP_005269301
ENSG00000135426	XP_005269302
ENSG00000135426	XP_005269303
ENSG00000135426	XP_005269304
ENSG00000135426	XP_006719778
ENSG00000135426	XP_006719779
ENSG00000135436	NP_115506
ENSG00000135436	XP_006719688
ENSG00000135436	XP_006719689
ENSG00000135436	XP_006719690
ENSG00000135437	NP_001186700
ENSG00000135437	NP_002896
ENSG00000135439	NP_001116244
ENSG00000135439	NP_055585
ENSG00000135439	XP_005268682
ENSG00000135439	XP_005268683
ENSG00000135441	NP_001478
ENSG00000135443	NP_001287739
ENSG00000135443	NP_002274
ENSG00000135446	NP_000066
ENSG00000135447	NP_006732
ENSG00000135447	XP_005269052
ENSG00000135451	NP_001094090
ENSG00000135451	NP_001265253
ENSG00000135451	NP_005471
ENSG00000135451	XP_006719244
ENSG00000135451	XP_006719245
ENSG00000135452	NP_005972
ENSG00000135452	XP_005269131
ENSG00000135454	NP_001263397
ENSG00000135454	NP_001263398
ENSG00000135454	NP_001469
ENSG00000135454	XP_005268830
ENSG00000135454	XP_006719394
ENSG00000135457	NP_001166923
ENSG00000135457	NP_001166924
ENSG00000135457	NP_005644
ENSG00000135469	NP_001092807
ENSG00000135469	NP_653177
ENSG00000135472	NP_036438
ENSG00000135472	XP_005268787
ENSG00000135473	NP_001120932
ENSG00000135473	NP_001159751
ENSG00000135473	NP_055686
ENSG00000135476	NP_036423
ENSG00000135476	XP_006719768
ENSG00000135480	NP_005547
ENSG00000135482	NP_116175
ENSG00000135486	NP_002127
ENSG00000135486	NP_112420
ENSG00000135486	XP_005268883
ENSG00000135502	NP_597996
ENSG00000135503	NP_004293
ENSG00000135503	NP_064732
ENSG00000135503	NP_064733
ENSG00000135503	XP_006719748
ENSG00000135506	NP_001017956
ENSG00000135506	NP_001017957
ENSG00000135506	NP_001017958
ENSG00000135506	NP_001248349
ENSG00000135506	NP_001248350
ENSG00000135506	NP_001248351
ENSG00000135506	NP_001248352
ENSG00000135506	NP_006803
ENSG00000135506	XP_005268638
ENSG00000135506	XP_006719263
ENSG00000135506	XP_006719264
ENSG00000135517	NP_036196
ENSG00000135519	NP_036416
ENSG00000135519	XP_005268809
ENSG00000135519	XP_005268810
ENSG00000135519	XP_006719376
ENSG00000135521	NP_116249
ENSG00000135525	NP_001185537
ENSG00000135525	NP_001185538
ENSG00000135525	NP_001185540
ENSG00000135525	NP_001185543
ENSG00000135525	NP_001185544
ENSG00000135525	NP_001185545
ENSG00000135525	NP_001185546
ENSG00000135525	NP_001185547
ENSG00000135525	NP_001185548
ENSG00000135525	NP_003971
ENSG00000135525	XP_005267266
ENSG00000135525	XP_006715661
ENSG00000135525	XP_006715662
ENSG00000135525	XP_006715663
ENSG00000135525	XP_006715664
ENSG00000135535	NP_001135873
ENSG00000135535	NP_001135874
ENSG00000135535	NP_001135875
ENSG00000135535	NP_001135876
ENSG00000135535	NP_006007
ENSG00000135537	NP_660358
ENSG00000135537	XP_005266942
ENSG00000135540	NP_001137532
ENSG00000135540	NP_065197
ENSG00000135540	XP_005267119
ENSG00000135540	XP_005267120
ENSG00000135541	NP_001128302
ENSG00000135541	NP_001128303
ENSG00000135541	NP_001128304
ENSG00000135541	NP_060121
ENSG00000135541	XP_005267096
ENSG00000135541	XP_006715570
ENSG00000135547	NP_036391
ENSG00000135547	XP_005266935
ENSG00000135547	XP_006715491
ENSG00000135549	NP_001257322
ENSG00000135549	NP_001257323
ENSG00000135549	NP_001257324
ENSG00000135549	NP_115860
ENSG00000135549	NP_861459
ENSG00000135549	NP_861460
ENSG00000135569	NP_003958
ENSG00000135577	NP_002502
ENSG00000135587	NP_003071
ENSG00000135587	XP_005267166
ENSG00000135596	NP_001152763
ENSG00000135596	NP_001273542
ENSG00000135596	NP_073602
ENSG00000135597	NP_001122089
ENSG00000135597	NP_001273540
ENSG00000135597	NP_001273541
ENSG00000135597	NP_114128
ENSG00000135597	XP_005267234
ENSG00000135597	XP_005267235
ENSG00000135597	XP_005267236
ENSG00000135597	XP_006715650
ENSG00000135604	NP_003755
ENSG00000135604	XP_005267246
ENSG00000135604	XP_006715651
ENSG00000135605	NP_003206
ENSG00000135605	XP_005248180
ENSG00000135605	XP_006714090
ENSG00000135617	NP_115695
ENSG00000135622	NP_001258590
ENSG00000135622	NP_001258591
ENSG00000135622	NP_004254
ENSG00000135624	NP_001009570
ENSG00000135624	NP_001159756
ENSG00000135624	NP_001159757
ENSG00000135624	NP_006420
ENSG00000135625	NP_001956
ENSG00000135631	NP_056285
ENSG00000135631	XP_005264310
ENSG00000135632	NP_006053
ENSG00000135632	XP_005264139
ENSG00000135632	XP_006711980
ENSG00000135632	XP_006711981
ENSG00000135636	NP_001123927
ENSG00000135636	NP_001124448
ENSG00000135636	NP_001124449
ENSG00000135636	NP_001124450
ENSG00000135636	NP_001124451
ENSG00000135636	NP_001124452
ENSG00000135636	NP_001124453
ENSG00000135636	NP_001124454
ENSG00000135636	NP_001124455
ENSG00000135636	NP_001124456
ENSG00000135636	NP_001124457
ENSG00000135636	NP_001124458
ENSG00000135636	NP_001124459
ENSG00000135636	NP_003485
ENSG00000135636	XP_005264641
ENSG00000135636	XP_005264642
ENSG00000135637	NP_116168
ENSG00000135638	NP_004088
ENSG00000135643	NP_055320
ENSG00000135655	NP_001239007
ENSG00000135655	NP_001239008
ENSG00000135655	NP_006304
ENSG00000135655	XP_005269316
ENSG00000135655	XP_005269318
ENSG00000135655	XP_006719781
ENSG00000135677	NP_002067
ENSG00000135678	NP_001005502
ENSG00000135678	NP_001865
ENSG00000135678	NP_938079
ENSG00000135678	XP_005268710
ENSG00000135679	NP_001138809
ENSG00000135679	NP_001138811
ENSG00000135679	NP_001138812
ENSG00000135679	NP_001265391
ENSG00000135679	NP_002383
ENSG00000135679	XP_005268929
ENSG00000135679	XP_006719462
ENSG00000135679	XP_006719463
ENSG00000135686	NP_079007
ENSG00000135686	XP_005256206
ENSG00000135697	NP_059125
ENSG00000135698	NP_005783
ENSG00000135702	NP_078809
ENSG00000135709	NP_001273494
ENSG00000135709	NP_001273495
ENSG00000135709	NP_001284695
ENSG00000135709	NP_055547
ENSG00000135709	XP_005256322
ENSG00000135720	NP_001273086
ENSG00000135720	NP_006132
ENSG00000135722	NP_060848
ENSG00000135723	NP_037373
ENSG00000135723	XP_006721243
ENSG00000135736	NP_149989
ENSG00000135740	NP_004585
ENSG00000135744	NP_000020
ENSG00000135749	NP_055616
ENSG00000135749	XP_005273329
ENSG00000135749	XP_006711879
ENSG00000135750	NP_002236
ENSG00000135763	NP_055592
ENSG00000135766	NP_071334
ENSG00000135766	XP_005273223
ENSG00000135766	XP_005273224
ENSG00000135766	XP_006711845
ENSG00000135773	NP_006606
ENSG00000135773	NP_057536
ENSG00000135773	XP_005273067
ENSG00000135775	NP_001138508
ENSG00000135775	NP_031383
ENSG00000135776	NP_036221
ENSG00000135776	XP_006711817
ENSG00000135776	XP_006711818
ENSG00000135778	NP_115700
ENSG00000135801	NP_001020418
ENSG00000135801	NP_055224
ENSG00000135801	XP_005273156
ENSG00000135801	XP_005273157
ENSG00000135801	XP_005273158
ENSG00000135821	NP_001028216
ENSG00000135821	NP_001028228
ENSG00000135821	NP_002056
ENSG00000135821	XP_006711341
ENSG00000135823	NP_001273139
ENSG00000135823	NP_005810
ENSG00000135823	XP_005244881
ENSG00000135824	NP_001095920
ENSG00000135824	NP_203131
ENSG00000135824	XP_005245612
ENSG00000135824	XP_006711660
ENSG00000135828	NP_066956
ENSG00000135828	XP_005245468
ENSG00000135829	NP_001348
ENSG00000135835	NP_066001
ENSG00000135837	NP_055625
ENSG00000135838	NP_001186979
ENSG00000135838	NP_001186980
ENSG00000135838	NP_001186981
ENSG00000135838	NP_001186985
ENSG00000135838	NP_110396
ENSG00000135842	NP_443198
ENSG00000135845	NP_002633
ENSG00000135845	NP_714969
ENSG00000135845	XP_006711446
ENSG00000135862	NP_002284
ENSG00000135870	NP_001287779
ENSG00000135870	NP_001287780
ENSG00000135870	NP_001287781
ENSG00000135870	NP_742068
ENSG00000135870	XP_005244978
ENSG00000135870	XP_006711246
ENSG00000135898	NP_005674
ENSG00000135898	XP_005247009
ENSG00000135899	NP_001171944
ENSG00000135899	NP_004500
ENSG00000135899	NP_004501
ENSG00000135899	NP_536349
ENSG00000135899	XP_005246582
ENSG00000135899	XP_005246584
ENSG00000135899	XP_006712549
ENSG00000135899	XP_006712550
ENSG00000135899	XP_006712552
ENSG00000135900	NP_075066
ENSG00000135902	NP_000742
ENSG00000135902	NP_001243586
ENSG00000135903	NP_000429
ENSG00000135903	NP_001120838
ENSG00000135903	NP_039230
ENSG00000135903	NP_852122
ENSG00000135903	NP_852123
ENSG00000135903	NP_852124
ENSG00000135903	NP_852125
ENSG00000135903	NP_852126
ENSG00000135903	XP_006712622
ENSG00000135905	NP_001277192
ENSG00000135905	NP_055504
ENSG00000135905	XP_005246729
ENSG00000135905	XP_005246730
ENSG00000135905	XP_006712679
ENSG00000135905	XP_006712680
ENSG00000135905	XP_006712681
ENSG00000135905	XP_006712682
ENSG00000135905	XP_006712683
ENSG00000135905	XP_006712684
ENSG00000135912	NP_055455
ENSG00000135912	XP_005247034
ENSG00000135912	XP_005247035
ENSG00000135912	XP_006712936
ENSG00000135912	XP_006712937
ENSG00000135912	XP_006712938
ENSG00000135912	XP_006712939
ENSG00000135913	NP_065986
ENSG00000135913	XP_005246777
ENSG00000135913	XP_005246778
ENSG00000135913	XP_005246779
ENSG00000135913	XP_005246781
ENSG00000135914	NP_000858
ENSG00000135914	XP_005246577
ENSG00000135914	XP_006712545
ENSG00000135916	NP_001012532
ENSG00000135916	NP_001012534
ENSG00000135916	NP_001274169
ENSG00000135916	NP_001274170
ENSG00000135916	NP_112188
ENSG00000135917	NP_079519
ENSG00000135917	XP_005246928
ENSG00000135917	XP_005246931
ENSG00000135917	XP_006712842
ENSG00000135919	NP_001130000
ENSG00000135919	NP_001130002
ENSG00000135919	NP_006207
ENSG00000135919	XP_005246698
ENSG00000135919	XP_005246699
ENSG00000135924	NP_001034639
ENSG00000135924	NP_006727
ENSG00000135925	NP_079492
ENSG00000135926	NP_071435
ENSG00000135926	XP_005246815
ENSG00000135926	XP_005246818
ENSG00000135926	XP_005246819
ENSG00000135929	NP_000775
ENSG00000135930	NP_001263265
ENSG00000135930	NP_001263266
ENSG00000135930	NP_001269887
ENSG00000135930	NP_004837
ENSG00000135930	XP_005247032
ENSG00000135931	NP_001258395
ENSG00000135931	NP_001278585
ENSG00000135931	NP_079415
ENSG00000135932	NP_001124321
ENSG00000135932	NP_001124322
ENSG00000135932	NP_057373
ENSG00000135940	NP_001853
ENSG00000135945	NP_001032961
ENSG00000135945	NP_057400
ENSG00000135945	XP_005264025
ENSG00000135945	XP_006712655
ENSG00000135945	XP_006712656
ENSG00000135951	NP_079520
ENSG00000135951	NP_878915
ENSG00000135951	XP_005264079
ENSG00000135951	XP_005264080
ENSG00000135951	XP_005264081
ENSG00000135951	XP_005264082
ENSG00000135951	XP_005264083
ENSG00000135951	XP_005264084
ENSG00000135951	XP_005264086
ENSG00000135951	XP_006712843
ENSG00000135951	XP_006712844
ENSG00000135951	XP_006712845
ENSG00000135953	NP_116107
ENSG00000135953	XP_005264089
ENSG00000135956	NP_001180233
ENSG00000135956	NP_060319
ENSG00000135960	NP_071731
ENSG00000135960	XP_006712267
ENSG00000135966	NP_001136093
ENSG00000135966	NP_004248
ENSG00000135966	XP_006712923
ENSG00000135966	XP_006712924
ENSG00000135968	NP_852118
ENSG00000135968	XP_006712933
ENSG00000135968	XP_006712934
ENSG00000135968	XP_006712935
ENSG00000135972	NP_872578
ENSG00000135973	NP_009158
ENSG00000135974	NP_001273466
ENSG00000135974	NP_076998
ENSG00000135974	XP_005264076
ENSG00000135974	XP_005264077
ENSG00000135976	NP_001157787
ENSG00000135999	NP_056445
ENSG00000135999	XP_006712474
ENSG00000136002	NP_056135
ENSG00000136002	NP_127462
ENSG00000136002	XP_005263738
ENSG00000136002	XP_005263740
ENSG00000136002	XP_005263742
ENSG00000136002	XP_005263743
ENSG00000136002	XP_005263744
ENSG00000136002	XP_005263745
ENSG00000136002	XP_005263746
ENSG00000136002	XP_005275988
ENSG00000136002	XP_005275989
ENSG00000136002	XP_005275990
ENSG00000136003	NP_001288069
ENSG00000136003	NP_001288070
ENSG00000136003	NP_055116
ENSG00000136003	NP_998760
ENSG00000136003	XP_005268818
ENSG00000136003	XP_006719378
ENSG00000136010	NP_001029345
ENSG00000136011	NP_060034
ENSG00000136011	XP_006719539
ENSG00000136014	NP_001035862
ENSG00000136014	NP_001265322
ENSG00000136014	NP_115523
ENSG00000136014	XP_006719691
ENSG00000136014	XP_006719692
ENSG00000136021	NP_060458
ENSG00000136021	XP_005269075
ENSG00000136021	XP_006719560
ENSG00000136026	NP_006816
ENSG00000136040	NP_005752
ENSG00000136040	XP_006719249
ENSG00000136044	NP_001238833
ENSG00000136044	NP_001238834
ENSG00000136044	NP_060641
ENSG00000136044	XP_005269058
ENSG00000136044	XP_006719535
ENSG00000136045	NP_008993
ENSG00000136048	NP_060840
ENSG00000136048	XP_005269061
ENSG00000136051	NP_001280569
ENSG00000136051	NP_056090
ENSG00000136051	XP_005268800
ENSG00000136051	XP_005268801
ENSG00000136051	XP_005268802
ENSG00000136051	XP_005268803
ENSG00000136052	NP_115524
ENSG00000136052	XP_005269233
ENSG00000136052	XP_005269235
ENSG00000136052	XP_005269236
ENSG00000136052	XP_005269237
ENSG00000136052	XP_006719693
ENSG00000136059	NP_056957
ENSG00000136059	XP_005265248
ENSG00000136059	XP_005265249
ENSG00000136059	XP_006713246
ENSG00000136059	XP_006713247
ENSG00000136059	XP_006713248
ENSG00000136068	NP_001157789
ENSG00000136068	NP_001157790
ENSG00000136068	NP_001157791
ENSG00000136068	NP_001448
ENSG00000136068	XP_005265034
ENSG00000136068	XP_005265038
ENSG00000136068	XP_005265039
ENSG00000136098	NP_001139571
ENSG00000136098	NP_002489
ENSG00000136098	NP_689933
ENSG00000136099	NP_002581
ENSG00000136099	NP_116567
ENSG00000136100	NP_001269097
ENSG00000136100	NP_001269098
ENSG00000136100	NP_057159
ENSG00000136104	NP_001135751
ENSG00000136104	NP_078846
ENSG00000136104	XP_005266581
ENSG00000136104	XP_005266582
ENSG00000136104	XP_006719930
ENSG00000136108	NP_001091995
ENSG00000136108	NP_001273615
ENSG00000136108	NP_001273616
ENSG00000136108	NP_060674
ENSG00000136108	XP_005266400
ENSG00000136108	XP_005266401
ENSG00000136110	NP_001011705
ENSG00000136110	NP_008946
ENSG00000136110	XP_006719823
ENSG00000136110	XP_006719824
ENSG00000136111	NP_001273587
ENSG00000136111	NP_001273588
ENSG00000136111	NP_055647
ENSG00000136111	XP_005266662
ENSG00000136111	XP_006719965
ENSG00000136111	XP_006719966
ENSG00000136114	NP_061146
ENSG00000136114	NP_954872
ENSG00000136122	NP_001273675
ENSG00000136122	NP_001273676
ENSG00000136122	NP_079084
ENSG00000136122	XP_006719931
ENSG00000136141	NP_001157683
ENSG00000136141	NP_001157685
ENSG00000136141	NP_055931
ENSG00000136143	NP_003841
ENSG00000136144	NP_060661
ENSG00000136144	XP_005266498
ENSG00000136144	XP_006719906
ENSG00000136146	NP_001257558
ENSG00000136146	NP_054885
ENSG00000136147	NP_001035533
ENSG00000136147	NP_001035534
ENSG00000136147	XP_005266474
ENSG00000136147	XP_006719891
ENSG00000136147	XP_006719892
ENSG00000136147	XP_006719893
ENSG00000136147	XP_006719894
ENSG00000136152	NP_113619
ENSG00000136152	XP_006719940
ENSG00000136152	XP_006719941
ENSG00000136153	NP_005349
ENSG00000136153	NP_056667
ENSG00000136153	XP_005266446
ENSG00000136153	XP_005266453
ENSG00000136153	XP_005266454
ENSG00000136153	XP_006719887
ENSG00000136153	XP_006719888
ENSG00000136153	XP_006719889
ENSG00000136155	NP_001154178
ENSG00000136155	NP_003834
ENSG00000136155	NP_659001
ENSG00000136155	XP_005266635
ENSG00000136155	XP_006719945
ENSG00000136155	XP_006719946
ENSG00000136155	XP_006719947
ENSG00000136155	XP_006719948
ENSG00000136156	NP_068839
ENSG00000136158	NP_005833
ENSG00000136158	XP_005266274
ENSG00000136158	XP_006719815
ENSG00000136158	XP_006719816
ENSG00000136159	NP_060753
ENSG00000136160	NP_000106
ENSG00000136160	NP_001116131
ENSG00000136160	NP_001188326
ENSG00000136160	NP_003982
ENSG00000136160	XP_005266332
ENSG00000136161	NP_001259
ENSG00000136161	NP_001273759
ENSG00000136161	NP_001273760
ENSG00000136161	NP_001273761
ENSG00000136161	XP_005266299
ENSG00000136161	XP_005266301
ENSG00000136161	XP_006719821
ENSG00000136161	XP_006719822
ENSG00000136167	NP_002289
ENSG00000136167	XP_005266431
ENSG00000136169	NP_001153780
ENSG00000136169	NP_114121
ENSG00000136169	XP_005266625
ENSG00000136169	XP_005266626
ENSG00000136169	XP_005266627
ENSG00000136169	XP_005266629
ENSG00000136169	XP_005266630
ENSG00000136169	XP_006719942
ENSG00000136169	XP_006719943
ENSG00000136193	NP_001138985
ENSG00000136193	NP_001138986
ENSG00000136193	NP_001138987
ENSG00000136193	NP_055581
ENSG00000136193	XP_005249975
ENSG00000136197	NP_001093328
ENSG00000136197	NP_076959
ENSG00000136197	XP_005249901
ENSG00000136205	NP_073585
ENSG00000136206	NP_778234
ENSG00000136206	XP_005249776
ENSG00000136213	NP_001230723
ENSG00000136213	NP_001230724
ENSG00000136213	NP_061111
ENSG00000136231	NP_006538
ENSG00000136231	XP_006715701
ENSG00000136231	XP_006715702
ENSG00000136235	NP_001005340
ENSG00000136235	NP_002501
ENSG00000136235	XP_005249635
ENSG00000136237	NP_036426
ENSG00000136237	XP_005249971
ENSG00000136237	XP_005249972
ENSG00000136237	XP_005249973
ENSG00000136237	XP_005249974
ENSG00000136237	XP_006715867
ENSG00000136238	NP_008839
ENSG00000136238	NP_061485
ENSG00000136240	NP_001094073
ENSG00000136240	NP_006845
ENSG00000136243	NP_031368
ENSG00000136243	XP_005249649
ENSG00000136243	XP_005249650
ENSG00000136244	NP_000591
ENSG00000136244	XP_005249802
ENSG00000136247	NP_001127859
ENSG00000136247	NP_001127860
ENSG00000136247	NP_001127861
ENSG00000136247	NP_060576
ENSG00000136247	XP_005249850
ENSG00000136247	XP_005249851
ENSG00000136247	XP_005249852
ENSG00000136247	XP_005249853
ENSG00000136247	XP_006715813
ENSG00000136250	NP_001170977
ENSG00000136250	NP_001170978
ENSG00000136250	NP_001628
ENSG00000136261	NP_001153239
ENSG00000136261	NP_054757
ENSG00000136261	XP_006715769
ENSG00000136261	XP_006715770
ENSG00000136261	XP_006715771
ENSG00000136267	NP_004071
ENSG00000136267	NP_663733
ENSG00000136267	XP_005249685
ENSG00000136267	XP_005249686
ENSG00000136267	XP_005249687
