Ensembl ID	Uniprot_gn_trans_name ID
ENSG00000004468	CD38-002
ENSG00000004468	CD38-003
ENSG00000004468	CD38-004
ENSG00000004468	CD38-005
ENSG00000004468	UPI00000739C2
ENSG00000004468	UPI000016A79D
ENSG00000004468	UPI0001D3B22A
ENSG00000004478	FKBP4
ENSG00000004478	FKBP4-001
ENSG00000004478	FKBP4-002
ENSG00000004478	FKBP4-003
ENSG00000004478	FKBP4-004
ENSG00000004478	FKBP4-005
ENSG00000004478	FKBP4-006
ENSG00000004478	FKBP4-007
ENSG00000004478	UPI000013C4D0
ENSG00000004478	UPI00004068A4
ENSG00000004478	UPI000204AABE
ENSG00000004478	UPI000204AABF
ENSG00000004478	UPI000204AAC0
ENSG00000004487	KDM1A
ENSG00000004487	KDM1A-001
ENSG00000004487	KDM1A-002
ENSG00000004487	KDM1A-003
ENSG00000004487	KDM1A-004
ENSG00000004487	KDM1A-005
ENSG00000004487	KDM1A-006
ENSG00000004487	UPI000020466D
ENSG00000004487	UPI0000403137
ENSG00000004487	UPI0002B83279
ENSG00000004487	UPI0002B83341
ENSG00000004534	RBM6
ENSG00000004534	RBM6-001
ENSG00000004534	RBM6-002
ENSG00000004534	RBM6-003
ENSG00000004534	RBM6-004
ENSG00000004534	RBM6-005
ENSG00000004534	RBM6-006
ENSG00000004534	RBM6-007
ENSG00000004534	RBM6-008
ENSG00000004534	RBM6-009
ENSG00000004534	RBM6-010
ENSG00000004534	RBM6-011
ENSG00000004534	RBM6-013
ENSG00000004534	RBM6-014
ENSG00000004534	RBM6-015
ENSG00000004534	RBM6-016
ENSG00000004534	RBM6-017
ENSG00000004534	RBM6-019
ENSG00000004534	RBM6-020
ENSG00000004534	RBM6-021
ENSG00000004534	RBM6-023
ENSG00000004534	UPI000000DB89
ENSG00000004534	UPI000013D6C0
ENSG00000004534	UPI00017A84FC
ENSG00000004534	UPI000198CA7A
ENSG00000004534	UPI000198CA7B
ENSG00000004534	UPI000198CA7D
ENSG00000004534	UPI000198CA7E
ENSG00000004534	UPI000198CA7F
ENSG00000004534	UPI000198CA81
ENSG00000004534	UPI000198CA82
ENSG00000004534	UPI000198CA8D
ENSG00000004660	CAMKK1
ENSG00000004660	CAMKK1-001
ENSG00000004660	CAMKK1-002
ENSG00000004660	CAMKK1-003
ENSG00000004660	CAMKK1-004
ENSG00000004660	UPI000000DA4F
ENSG00000004660	UPI0000141119
ENSG00000004660	UPI000066D94A
ENSG00000004700	RECQL
ENSG00000004700	RECQL-001
ENSG00000004700	RECQL-002
ENSG00000004700	RECQL-003
ENSG00000004700	RECQL-004
ENSG00000004700	RECQL-005
ENSG00000004700	RECQL-006
ENSG00000004700	RECQL-007
ENSG00000004700	RECQL-008
ENSG00000004700	UPI0000167E2F
ENSG00000004700	UPI0000E5952B
ENSG00000004700	UPI000204ABD7
ENSG00000004700	UPI000204ABD8
ENSG00000004700	UPI000204ABD9
ENSG00000004700	UPI000204ABDA
ENSG00000004700	UPI000204ABDB
ENSG00000004766	CCDC132
ENSG00000004766	CCDC132-001
ENSG00000004766	CCDC132-002
ENSG00000004766	CCDC132-003
ENSG00000004766	CCDC132-004
ENSG00000004766	CCDC132-005
ENSG00000004766	CCDC132-006
ENSG00000004766	CCDC132-007
ENSG00000004766	CCDC132-008
ENSG00000004766	CCDC132-009
ENSG00000004766	CCDC132-010
ENSG00000004766	CCDC132-011
ENSG00000004766	CCDC132-012
ENSG00000004766	CCDC132-013
ENSG00000004766	CCDC132-014
ENSG00000004766	CCDC132-015
ENSG00000004766	CCDC132-016
ENSG00000004766	CCDC132-017
ENSG00000004766	CCDC132-018
ENSG00000004766	CCDC132-019
ENSG00000004766	CCDC132-201
ENSG00000004766	FLJ20097
ENSG00000004766	UPI0000070F1D
ENSG00000004766	UPI000015F998
ENSG00000004766	UPI000198CEF4
ENSG00000004766	UPI000198CEF5
ENSG00000004766	UPI000198CEF6
ENSG00000004766	UPI000198CEF7
ENSG00000004766	UPI000198CEF8
ENSG00000004766	UPI0002064E53
ENSG00000004776	HEL55
ENSG00000004776	HEL55-001
ENSG00000004776	HEL55-003
ENSG00000004776	HEL55-201
ENSG00000004776	HSPB6
ENSG00000004776	UPI000012CCD5
ENSG00000004776	UPI0002840A2A
ENSG00000004777	ARHGAP33
ENSG00000004777	ARHGAP33-001
ENSG00000004777	ARHGAP33-002
ENSG00000004777	ARHGAP33-003
ENSG00000004777	ARHGAP33-004
ENSG00000004777	ARHGAP33-006
ENSG00000004777	ARHGAP33-007
ENSG00000004777	ARHGAP33-009
ENSG00000004777	ARHGAP33-010
ENSG00000004777	ARHGAP33-011
ENSG00000004777	ARHGAP33-012
ENSG00000004777	ARHGAP33-013
ENSG00000004777	ARHGAP33-015
ENSG00000004777	ARHGAP33-201
ENSG00000004777	UPI000013F8F9
ENSG00000004777	UPI0000E0469A
ENSG00000004777	UPI00015C7417
ENSG00000004777	UPI0001C575DB
ENSG00000004777	UPI00038BAF63
ENSG00000004779	NDUFAB1
ENSG00000004779	NDUFAB1-001
ENSG00000004779	NDUFAB1-002
ENSG00000004779	NDUFAB1-003
ENSG00000004779	NDUFAB1-004
ENSG00000004779	NDUFAB1-005
ENSG00000004779	UPI0000125321
ENSG00000004779	UPI00024670EB
ENSG00000004779	UPI00024670EC
ENSG00000004779	UPI00025A2FB5
ENSG00000004799	PDK4
ENSG00000004799	PDK4-001
ENSG00000004799	PDK4-002
ENSG00000004799	PDK4-003
ENSG00000004799	PDK4-004
ENSG00000004799	PDK4-005
ENSG00000004799	UPI000000D984
ENSG00000004809	SLC22A16
ENSG00000004809	SLC22A16-001
ENSG00000004809	SLC22A16-002
ENSG00000004809	SLC22A16-003
ENSG00000004809	SLC22A16-004
ENSG00000004809	SLC22A16-005
ENSG00000004809	SLC22A16-006
ENSG00000004809	SLC22A16-007
ENSG00000004809	SLC22A16-201
ENSG00000004809	UPI000000DC13
ENSG00000004809	UPI000007477A
ENSG00000004809	UPI00004A39CF
ENSG00000004809	UPI000059D910
ENSG00000004809	UPI000059D911
ENSG00000004809	UPI000059D912
ENSG00000004838	UPI000002A4E8
ENSG00000004838	UPI0000126A0E
ENSG00000004838	UPI000198CB40
ENSG00000004838	UPI000198CB42
ENSG00000004838	ZMYND10
ENSG00000004838	ZMYND10-001
ENSG00000004838	ZMYND10-002
ENSG00000004838	ZMYND10-003
ENSG00000004838	ZMYND10-005
ENSG00000004838	ZMYND10-006
ENSG00000004838	ZMYND10-007
ENSG00000004838	ZMYND10-008
ENSG00000004838	ZMYND10-009
ENSG00000004838	ZMYND10-010
ENSG00000004846	ABCB5
ENSG00000004846	ABCB5-001
ENSG00000004846	ABCB5-002
ENSG00000004846	ABCB5-003
ENSG00000004846	ABCB5-004
ENSG00000004846	ABCB5-006
ENSG00000004846	ABCB5-007
ENSG00000004846	UPI0000046C22
ENSG00000004846	UPI0000367440
ENSG00000004846	UPI000153D987
ENSG00000004846	UPI000173A253
ENSG00000004846	UPI000188145B
ENSG00000004848	ARX
ENSG00000004848	ARX-001
ENSG00000004848	UPI00001260CA
ENSG00000004864	SLC25A13
ENSG00000004864	SLC25A13-001
ENSG00000004864	SLC25A13-002
ENSG00000004864	SLC25A13-003
ENSG00000004864	SLC25A13-004
ENSG00000004864	SLC25A13-005
ENSG00000004864	SLC25A13-006
ENSG00000004864	SLC25A13-007
ENSG00000004864	SLC25A13-201
ENSG00000004864	UPI0000001663
ENSG00000004864	UPI0000127BC3
ENSG00000004864	UPI000020F5CE
ENSG00000004866	FAM4A1
ENSG00000004866	ST7
ENSG00000004866	ST7-001
ENSG00000004866	ST7-002
ENSG00000004866	ST7-004
ENSG00000004866	ST7-005
ENSG00000004866	ST7-006
ENSG00000004866	ST7-007
ENSG00000004866	ST7-008
ENSG00000004866	ST7-009
ENSG00000004866	ST7-010
ENSG00000004866	ST7-011
ENSG00000004866	ST7-012
ENSG00000004866	ST7-013
ENSG00000004866	ST7-014
ENSG00000004866	ST7-015
ENSG00000004866	ST7-016
ENSG00000004866	ST7-017
ENSG00000004866	ST7-018
ENSG00000004866	ST7-019
ENSG00000004866	ST7-020
ENSG00000004866	ST7-021
ENSG00000004866	ST7-022
ENSG00000004866	ST7-023
ENSG00000004866	ST7-024
ENSG00000004866	ST7-025
ENSG00000004866	ST7-026
ENSG00000004866	ST7-027
ENSG00000004866	ST7-028
ENSG00000004866	ST7-029
ENSG00000004866	ST7-030
ENSG00000004866	ST7-201
ENSG00000004866	UPI00000702A3
ENSG00000004866	UPI0000072A3A
ENSG00000004866	UPI0000141262
ENSG00000004866	UPI000034E858
ENSG00000004866	UPI000034E859
ENSG00000004866	UPI000066DA35
ENSG00000004866	UPI000066DA38
ENSG00000004866	UPI0000E216F9
ENSG00000004866	UPI000155D682
ENSG00000004866	UPI000155D683
ENSG00000004866	UPI000155D684
ENSG00000004866	UPI000155D686
ENSG00000004866	UPI0001610D7A
ENSG00000004866	UPI000173A289
ENSG00000004866	UPI000173A28A
ENSG00000004866	UPI0001914FC5
ENSG00000004866	UPI000198CF43
ENSG00000004866	UPI000198CF44
ENSG00000004866	UPI0001B792FD
ENSG00000004866	UPI0001B792FE
ENSG00000004866	UPI0001B792FF
ENSG00000004897	CDC27
ENSG00000004897	CDC27-001
ENSG00000004897	CDC27-002
ENSG00000004897	CDC27-003
ENSG00000004897	CDC27-004
ENSG00000004897	CDC27-005
ENSG00000004897	CDC27-006
ENSG00000004897	CDC27-008
ENSG00000004897	CDC27-009
ENSG00000004897	CDC27-010
ENSG00000004897	CDC27-011
ENSG00000004897	CDC27-012
ENSG00000004897	CDC27-013
ENSG00000004897	CDC27-014
ENSG00000004897	CDC27-015
ENSG00000004897	CDC27-016
ENSG00000004897	CDC27-017
ENSG00000004897	CDC27-018
ENSG00000004897	CDC27-019
ENSG00000004897	CDC27-020
ENSG00000004897	UPI000012722D
ENSG00000004897	UPI0000200E86
ENSG00000004897	UPI0000E0371E
ENSG00000004897	UPI0000E59FE5
ENSG00000004897	UPI0000E59FE6
ENSG00000004897	UPI0001AE6709
ENSG00000004897	UPI00025A2EB8
ENSG00000004897	UPI00025A2EB9
ENSG00000004897	UPI00025A2EBA
ENSG00000004897	UPI00025A2EBB
ENSG00000004897	UPI00025A2EBC
ENSG00000004897	UPI00025A2EBD
ENSG00000004897	UPI00025A2EBE
ENSG00000004897	UPI00025A2EBF
ENSG00000004939	EPB3
ENSG00000004939	SLC4A1
ENSG00000004939	SLC4A1-001
ENSG00000004939	SLC4A1-002
ENSG00000004939	SLC4A1-003
ENSG00000004939	SLC4A1-004
ENSG00000004939	SLC4A1-201
ENSG00000004939	UPI00000375B8
ENSG00000004948	CALCR
ENSG00000004948	CALCR-001
ENSG00000004948	CALCR-002
ENSG00000004948	CALCR-003
ENSG00000004948	CALCR-004
ENSG00000004948	CALCR-005
ENSG00000004948	CALCR-201
ENSG00000004948	CALCR-202
ENSG00000004948	UPI0000050446
ENSG00000004948	UPI000013C4E1
ENSG00000004948	UPI0000441EC7
ENSG00000004948	UPI00004432C6
ENSG00000004948	UPI0001B8380B
ENSG00000004948	UPI0001DA33E2
ENSG00000004961	HCCS
ENSG00000004961	HCCS-001
ENSG00000004961	HCCS-002
ENSG00000004961	HCCS-003
ENSG00000004961	UPI00001272B7
ENSG00000004975	DVL2
ENSG00000004975	DVL2-001
ENSG00000004975	DVL2-003
ENSG00000004975	DVL2-004
ENSG00000004975	DVL2-007
ENSG00000004975	DVL2-008
ENSG00000004975	DVL2-009
ENSG00000004975	DVL2-010
ENSG00000004975	DVL2-011
ENSG00000004975	DVL2-012
ENSG00000004975	DVL2-013
ENSG00000004975	DVL2-014
ENSG00000004975	DVL2-015
ENSG00000004975	DVL2-016
ENSG00000004975	DVL2-017
ENSG00000004975	DVL2-018
ENSG00000004975	UPI0000000DE9
ENSG00000004975	UPI00020E447F
ENSG00000004975	UPI00025A2C57
ENSG00000004975	UPI00025A2C58
ENSG00000004975	UPI00025A2C59
ENSG00000005001	PRSS22
ENSG00000005001	PRSS22-001
ENSG00000005001	PRSS22-002
ENSG00000005001	PRSS22-003
ENSG00000005001	PRSS22-005
ENSG00000005001	PRSS22-006
ENSG00000005001	PRSS22-007
ENSG00000005001	PRSS22-008
ENSG00000005001	PRSS22-009
ENSG00000005001	UPI0000126AFA
ENSG00000005001	UPI00001FF7FC
ENSG00000005001	UPI00025A3027
ENSG00000005007	UPF1
ENSG00000005007	UPF1-001
ENSG00000005007	UPF1-002
ENSG00000005007	UPF1-003
ENSG00000005007	UPF1-004
ENSG00000005007	UPF1-005
ENSG00000005007	UPF1-006
ENSG00000005007	UPF1-007
ENSG00000005007	UPF1-008
ENSG00000005007	UPF1-009
ENSG00000005007	UPF1-010
ENSG00000005007	UPF1-011
ENSG00000005007	UPF1-012
ENSG00000005007	UPF1-013
ENSG00000005007	UPI0000001C89
ENSG00000005007	UPI00001344ED
ENSG00000005020	SCAP2
ENSG00000005020	SCAP2-001
ENSG00000005020	SCAP2-002
ENSG00000005020	SCAP2-003
ENSG00000005020	SCAP2-004
ENSG00000005020	SCAP2-005
ENSG00000005020	SCAP2-006
ENSG00000005020	SCAP2-007
ENSG00000005020	SCAP2-008
ENSG00000005020	SCAP2-009
ENSG00000005020	SKAP2
ENSG00000005020	UPI0000073C8C
ENSG00000005020	UPI000188147F
ENSG00000005022	SLC25A5
ENSG00000005022	SLC25A5-001
ENSG00000005022	SLC25A5-002
ENSG00000005022	SLC25A5-003
ENSG00000005022	SLC25A5-004
ENSG00000005022	UPI000013C4ED
ENSG00000005059	CCDC109B
ENSG00000005059	CCDC109B-001
ENSG00000005059	CCDC109B-002
ENSG00000005059	CCDC109B-003
ENSG00000005059	CCDC109B-004
ENSG00000005059	CCDC109B-005
ENSG00000005059	UPI000037446B
ENSG00000005059	UPI0000E09147
ENSG00000005073	HOXA11
ENSG00000005073	HOXA11-001
ENSG00000005073	HOXA11-002
ENSG00000005073	UPI000000D992
ENSG00000005073	UPI00020CDF2C
ENSG00000005075	POLR2J
ENSG00000005075	POLR2J-001
ENSG00000005075	POLR2J-201
ENSG00000005075	UPI000000B2C2
ENSG00000005100	DHX33
ENSG00000005100	DHX33-001
ENSG00000005100	DHX33-002
ENSG00000005100	DHX33-003
ENSG00000005100	DHX33-004
ENSG00000005100	DHX33-005
ENSG00000005100	UPI000013C861
ENSG00000005100	UPI0000D4ABEB
ENSG00000005100	UPI00025A2D5D
ENSG00000005100	UPI00025A2D5E
ENSG00000005102	MEOX1
ENSG00000005102	MEOX1-001
ENSG00000005102	MEOX1-002
ENSG00000005102	MEOX1-003
ENSG00000005102	MEOX1-201
ENSG00000005102	UPI0000073992
ENSG00000005102	UPI000012F410
ENSG00000005102	UPI0000D4FED2
ENSG00000005102	UPI00020CDF87
ENSG00000005108	THSD7A
ENSG00000005108	THSD7A-001
ENSG00000005108	THSD7A-002
ENSG00000005108	THSD7A-003
ENSG00000005108	THSD7A-004
ENSG00000005108	THSD7A-201
ENSG00000005108	UPI00006C0B74
ENSG00000005108	UPI00015E0466
ENSG00000005156	LIG3
ENSG00000005156	LIG3-001
ENSG00000005156	LIG3-002
ENSG00000005156	LIG3-003
ENSG00000005156	LIG3-004
ENSG00000005156	LIG3-005
ENSG00000005156	LIG3-006
ENSG00000005156	LIG3-007
ENSG00000005156	LIG3-008
ENSG00000005156	LIG3-009
ENSG00000005156	LIG3-010
ENSG00000005156	LIG3-011
ENSG00000005156	LIG3-012
ENSG00000005156	LIG3-013
ENSG00000005156	LIG3-014
ENSG00000005156	LIG3-015
ENSG00000005156	LIG3-016
ENSG00000005156	UPI0000350B71
ENSG00000005156	UPI000059E817
ENSG00000005156	UPI0002840FB6
ENSG00000005156	UPI0002840FB7
ENSG00000005156	UPI0002840FB8
ENSG00000005156	UPI0002840FB9
ENSG00000005156	UPI0002840FBA
ENSG00000005175	RPAP3
ENSG00000005175	RPAP3-001
ENSG00000005175	RPAP3-002
ENSG00000005175	RPAP3-003
ENSG00000005175	RPAP3-004
ENSG00000005175	RPAP3-005
ENSG00000005175	RPAP3-006
ENSG00000005175	RPAP3-007
ENSG00000005175	UPI0000035DAB
ENSG00000005175	UPI00001BDB3F
ENSG00000005175	UPI00017A7B43
ENSG00000005187	ACSM3
ENSG00000005187	SA
ENSG00000005187	SA-001
ENSG00000005187	SA-002
ENSG00000005187	SA-003
ENSG00000005187	SA-004
ENSG00000005187	SA-005
ENSG00000005187	SA-006
ENSG00000005187	SA-007
ENSG00000005187	SA-008
ENSG00000005187	SA-009
ENSG00000005187	SA-010
ENSG00000005187	SA-011
ENSG00000005187	SA-012
ENSG00000005187	SA-013
ENSG00000005187	SA-014
ENSG00000005187	SA-015
ENSG00000005187	UPI000006E491
ENSG00000005187	UPI0000251DAA
ENSG00000005187	UPI0002466FF7
ENSG00000005187	UPI0002466FF8
ENSG00000005187	UPI0002466FF9
ENSG00000005187	UPI0002466FFA
ENSG00000005187	UPI0002466FFB
ENSG00000005187	UPI0002466FFC
ENSG00000005187	UPI0002466FFD
ENSG00000005189	LOC81691
ENSG00000005189	UPI0000037C5A
ENSG00000005189	UPI0000073454
ENSG00000005189	UPI0002466FFF
ENSG00000005189	UPI0002467000
ENSG00000005189	UPI0002467001
ENSG00000005189	UPI0002467002
ENSG00000005189	UPI0002467003
ENSG00000005189	UPI0002467004
ENSG00000005189	UPI0002467005
ENSG00000005189	UPI0002467006
ENSG00000005189	UPI0002467007
ENSG00000005189	UPI0002467008
ENSG00000005189	UPI000246703D
ENSG00000005194	CIAPIN1
ENSG00000005194	CIAPIN1-001
ENSG00000005194	CIAPIN1-002
ENSG00000005194	CIAPIN1-003
ENSG00000005194	CIAPIN1-004
ENSG00000005194	CIAPIN1-005
ENSG00000005194	CIAPIN1-007
ENSG00000005194	CIAPIN1-008
ENSG00000005194	CIAPIN1-009
ENSG00000005194	CIAPIN1-010
ENSG00000005194	CIAPIN1-011
ENSG00000005194	CIAPIN1-012
ENSG00000005194	CIAPIN1-013
ENSG00000005194	CIAPIN1-014
ENSG00000005194	CIAPIN1-015
ENSG00000005194	CIAPIN1-016
ENSG00000005194	UPI0000073D9C
ENSG00000005194	UPI0000229ED8
ENSG00000005194	UPI000049E301
ENSG00000005194	UPI0000D4D6E5
ENSG00000005194	UPI0001638FE5
ENSG00000005194	UPI000163919B
ENSG00000005194	UPI0002466DC6
ENSG00000005194	UPI0002466DC7
ENSG00000005194	UPI0002466DC8
ENSG00000005206	SPPL2B
ENSG00000005206	SPPL2B-001
ENSG00000005206	SPPL2B-002
ENSG00000005206	SPPL2B-004
ENSG00000005206	SPPL2B-005
ENSG00000005206	SPPL2B-006
ENSG00000005206	SPPL2B-007
ENSG00000005206	SPPL2B-008
ENSG00000005206	SPPL2B-009
ENSG00000005206	SPPL2B-010
ENSG00000005206	SPPL2B-011
ENSG00000005206	SPPL2B-012
ENSG00000005206	SPPL2B-013
ENSG00000005206	SPPL2B-014
ENSG00000005206	SPPL2B-015
ENSG00000005206	UPI000002B1BD
ENSG00000005206	UPI0000033768
ENSG00000005206	UPI0000202FE5
ENSG00000005206	UPI00005A8936
ENSG00000005206	UPI0000D473B2
ENSG00000005206	UPI0004620986
ENSG00000005206	UPI0004620A48
ENSG00000005238	FAM214B
ENSG00000005238	FAM214B-001
ENSG00000005238	FAM214B-002
ENSG00000005238	FAM214B-003
ENSG00000005238	FAM214B-005
ENSG00000005238	FAM214B-009
ENSG00000005238	FAM214B-010
ENSG00000005238	FAM214B-013
ENSG00000005238	FAM214B-014
ENSG00000005238	FAM214B-015
ENSG00000005238	UPI0000034E05
ENSG00000005238	UPI0000169E3E
ENSG00000005243	COPZ2
ENSG00000005243	COPZ2-001
ENSG00000005243	COPZ2-002
ENSG00000005243	COPZ2-003
ENSG00000005243	COPZ2-004
ENSG00000005243	COPZ2-005
ENSG00000005243	COPZ2-006
ENSG00000005243	COPZ2-007
ENSG00000005243	COPZ2-008
ENSG00000005243	COPZ2-009
ENSG00000005243	COPZ2-010
ENSG00000005243	UPI000012818E
ENSG00000005243	UPI000268B1BD
ENSG00000005243	UPI000268B1BE
ENSG00000005243	UPI000268B1BF
ENSG00000005243	UPI000268B1C0
ENSG00000005243	UPI000268B1C1
ENSG00000005243	UPI000268B1C2
ENSG00000005249	PRKAR2B
ENSG00000005249	PRKAR2B-001
ENSG00000005249	PRKAR2B-003
ENSG00000005249	PRKAR2B-004
ENSG00000005249	UPI000013D669
ENSG00000005249	WUGSC:H_RG363E19.2
ENSG00000005302	MSL3
ENSG00000005302	MSL3-001
ENSG00000005302	MSL3-002
ENSG00000005302	MSL3-003
ENSG00000005302	MSL3-004
ENSG00000005302	MSL3-005
ENSG00000005302	MSL3-006
ENSG00000005302	MSL3-008
ENSG00000005302	MSL3-009
ENSG00000005302	MSL3-010
ENSG00000005302	MSL3-011
ENSG00000005302	MSL3-012
ENSG00000005302	MSL3-013
ENSG00000005302	MSL3-014
ENSG00000005302	MSL3-015
ENSG00000005302	MSL3-016
ENSG00000005302	MSL3-201
ENSG00000005302	MSL3-202
ENSG00000005302	UPI000006E6B7
ENSG00000005302	UPI0000160D88
ENSG00000005302	UPI0000161813
ENSG00000005302	UPI000059DAC4
ENSG00000005302	UPI000059DAC5
ENSG00000005302	UPI0000E25C56
ENSG00000005302	UPI0001914D85
ENSG00000005302	UPI0001B791A2
ENSG00000005302	UPI0001B791A3
ENSG00000005302	UPI0001B791A5
ENSG00000005339	CREBBP
ENSG00000005339	CREBBP-001
ENSG00000005339	CREBBP-003
ENSG00000005339	CREBBP-004
ENSG00000005339	CREBBP-005
ENSG00000005339	CREBBP-006
ENSG00000005339	CREBBP-007
ENSG00000005339	CREBBP-008
ENSG00000005339	CREBBP-009
ENSG00000005339	CREBBP-010
ENSG00000005339	CREBBP-011
ENSG00000005339	CREBBP-012
ENSG00000005339	CREBBP-013
ENSG00000005339	UPI0000000620
ENSG00000005339	UPI0000EC7F51
ENSG00000005339	UPI00025A2F3B
ENSG00000005339	UPI00025A2F3C
ENSG00000005339	UPI00025A2F55
ENSG00000005339	UPI00025A2F56
ENSG00000005379	BZRAP1
ENSG00000005379	BZRAP1-001
ENSG00000005379	BZRAP1-002
ENSG00000005379	BZRAP1-003
ENSG00000005379	BZRAP1-004
ENSG00000005379	BZRAP1-005
ENSG00000005379	BZRAP1-006
ENSG00000005379	BZRAP1-007
ENSG00000005379	BZRAP1-008
ENSG00000005379	BZRAP1-009
ENSG00000005379	BZRAP1-010
ENSG00000005379	BZRAP1-011
ENSG00000005379	UPI0000070A67
ENSG00000005379	UPI000013D7E3
ENSG00000005379	UPI0000366C32
ENSG00000005379	UPI000268B216
ENSG00000005379	UPI000268B217
ENSG00000005381	MPO
ENSG00000005381	MPO-001
ENSG00000005381	MPO-002
ENSG00000005381	MPO-003
ENSG00000005381	MPO-004
ENSG00000005381	MPO-005
ENSG00000005381	UPI0000131634
ENSG00000005381	UPI000268B215
ENSG00000005421	PON1
ENSG00000005421	PON1-001
ENSG00000005421	PON1-003
ENSG00000005421	PON1-004
ENSG00000005421	PON1-006
ENSG00000005421	UPI000013C7FD
ENSG00000005421	UPI00018814A6
ENSG00000005436	C2ORF3
ENSG00000005436	C2ORF3-001
ENSG00000005436	C2ORF3-002
ENSG00000005436	C2ORF3-003
ENSG00000005436	C2ORF3-004
ENSG00000005436	C2ORF3-005
ENSG00000005436	C2ORF3-006
ENSG00000005436	C2ORF3-007
ENSG00000005436	C2ORF3-008
ENSG00000005436	C2ORF3-009
ENSG00000005436	C2ORF3-010
ENSG00000005436	C2ORF3-201
ENSG00000005436	GCFC2
ENSG00000005436	UPI000013C96B
ENSG00000005436	UPI0000208797
ENSG00000005436	UPI0000E825AD
ENSG00000005436	UPI0000F72B4A
ENSG00000005436	UPI0001881656
ENSG00000005436	UPI0001881657
ENSG00000005436	UPI0003335068
ENSG00000005436	UPI0003335103
ENSG00000005436	UPI000333516E
ENSG00000005448	UPI0000070D06
ENSG00000005448	UPI00018815F2
ENSG00000005448	UPI00018815F3
ENSG00000005448	WDR54
ENSG00000005448	WDR54-001
ENSG00000005448	WDR54-002
ENSG00000005448	WDR54-003
ENSG00000005448	WDR54-004
ENSG00000005448	WDR54-005
ENSG00000005448	WDR54-006
ENSG00000005448	WDR54-007
ENSG00000005448	WDR54-008
ENSG00000005448	WDR54-009
ENSG00000005448	WDR54-010
ENSG00000005448	WDR54-011
ENSG00000005448	WDR54-012
ENSG00000005448	WDR54-013
ENSG00000005469	CROT
ENSG00000005469	CROT-001
ENSG00000005469	CROT-002
ENSG00000005469	CROT-003
ENSG00000005469	CROT-004
ENSG00000005469	CROT-005
ENSG00000005469	CROT-006
ENSG00000005469	CROT-007
ENSG00000005469	UPI00000746E9
ENSG00000005469	UPI000019273F
ENSG00000005469	UPI000020F4C5
ENSG00000005469	UPI000198CE86
ENSG00000005471	ABCB4
ENSG00000005471	ABCB4-001
ENSG00000005471	ABCB4-002
ENSG00000005471	ABCB4-003
ENSG00000005471	ABCB4-004
ENSG00000005471	ABCB4-005
ENSG00000005471	ABCB4-006
ENSG00000005471	ABCB4-007
ENSG00000005471	ABCB4-008
ENSG00000005471	ABCB4-009
ENSG00000005471	ABCB4-201
ENSG00000005471	MDR3
ENSG00000005471	UPI000004C4B9
ENSG00000005471	UPI000012EE8B
ENSG00000005471	UPI000013D66B
ENSG00000005471	UPI000198CE96
ENSG00000005471	UPI000198CE97
ENSG00000005483	KMT2E
ENSG00000005483	MLL5
ENSG00000005483	MLL5-001
ENSG00000005483	MLL5-003
ENSG00000005483	MLL5-004
ENSG00000005483	MLL5-007
ENSG00000005483	MLL5-008
ENSG00000005483	MLL5-009
ENSG00000005483	MLL5-010
ENSG00000005483	MLL5-011
ENSG00000005483	MLL5-012
ENSG00000005483	MLL5-013
ENSG00000005483	MLL5-014
ENSG00000005483	MLL5-015
ENSG00000005483	MLL5-016
ENSG00000005483	MLL5-018
ENSG00000005483	MLL5-201
ENSG00000005483	MLL5-202
ENSG00000005483	MLL5-203
ENSG00000005483	MLL5-204
ENSG00000005483	UPI0000074133
ENSG00000005483	UPI00001B03B0
ENSG00000005483	UPI0000225637
ENSG00000005483	UPI000175027F
ENSG00000005483	UPI0001B791E8
ENSG00000005483	UPI0001B791E9
ENSG00000005483	UPI0001B791EA
ENSG00000005483	UPI0001B791EB
ENSG00000005483	UPI0001B791EC
ENSG00000005483	UPI0001B791ED
ENSG00000005483	UPI0002065544
ENSG00000005483	UPI00033350BD
ENSG00000005486	RHBDD2
ENSG00000005486	UPI000006F99A
ENSG00000005486	UPI0000072213
ENSG00000005486	UPI0000072C90
ENSG00000005486	UPI0002064F44
ENSG00000005486	WUGSC:H_RG122E10.2A
ENSG00000005486	WUGSC:H_RG122E10.2A-001
ENSG00000005486	WUGSC:H_RG122E10.2A-002
ENSG00000005486	WUGSC:H_RG122E10.2A-003
ENSG00000005486	WUGSC:H_RG122E10.2A-004
ENSG00000005486	WUGSC:H_RG122E10.2A-005
ENSG00000005486	WUGSC:H_RG122E10.2A-006
ENSG00000005486	WUGSC:H_RG122E10.2A-008
ENSG00000005486	WUGSC:H_RG122E10.2A-009
ENSG00000005486	WUGSC:H_RG122E10.2A-201
ENSG00000005486	WUGSC:H_RG122E10.2A-202
ENSG00000005486	WUGSC:H_RG122E10.2A-203
ENSG00000005513	SOX8
ENSG00000005513	SOX8-001
ENSG00000005513	SOX8-002
ENSG00000005513	UPI00000015FB
ENSG00000005700	IBTK
ENSG00000005700	IBTK-001
ENSG00000005700	IBTK-002
ENSG00000005700	IBTK-003
ENSG00000005700	IBTK-004
ENSG00000005700	IBTK-005
ENSG00000005700	IBTK-006
ENSG00000005700	IBTK-007
ENSG00000005700	IBTK-008
ENSG00000005700	IBTK-010
