Ensembl ID	RFAM ID
ENSG00000207185	RF00026
ENSG00000207186	RF00001
ENSG00000207187	RF00264
ENSG00000207188	RF00026
ENSG00000207189	RF00019
ENSG00000207190	RF00026
ENSG00000207191	RF00108
ENSG00000207192	RF00026
ENSG00000207193	RF00019
ENSG00000207194	RF00026
ENSG00000207195	RF00019
ENSG00000207196	RF00019
ENSG00000207197	RF00108
ENSG00000207198	RF00026
ENSG00000207199	RF00212
ENSG00000207200	RF00026
ENSG00000207201	RF00003
ENSG00000207202	RF00026
ENSG00000207203	RF00026
ENSG00000207204	RF00026
ENSG00000207205	RF00003
ENSG00000207206	RF00026
ENSG00000207207	RF00019
ENSG00000207208	RF00026
ENSG00000207209	RF00019
ENSG00000207210	RF00019
ENSG00000207214	RF00026
ENSG00000207215	RF00012
ENSG00000207217	RF00406
ENSG00000207218	RF00019
ENSG00000207220	RF00003
ENSG00000207221	RF00156
ENSG00000207222	RF00026
ENSG00000207223	RF00019
ENSG00000207225	RF00026
ENSG00000207227	RF00026
ENSG00000207229	RF00019
ENSG00000207231	RF00019
ENSG00000207233	RF00415
ENSG00000207234	RF00026
ENSG00000207235	RF00019
ENSG00000207237	RF00026
ENSG00000207240	RF00019
ENSG00000207241	RF00279
ENSG00000207242	RF00026
ENSG00000207243	RF00019
ENSG00000207244	RF00156
ENSG00000207245	RF00108
ENSG00000207247	RF00019
ENSG00000207248	RF00026
ENSG00000207249	RF00139
ENSG00000207251	RF00026
ENSG00000207252	RF00019
ENSG00000207255	RF00026
ENSG00000207256	RF00026
ENSG00000207257	RF00026
ENSG00000207258	RF00019
ENSG00000207260	RF00026
ENSG00000207261	RF00026
ENSG00000207263	RF00108
ENSG00000207264	RF00026
ENSG00000207265	RF00019
ENSG00000207266	RF00026
ENSG00000207267	RF00026
ENSG00000207268	RF00156
ENSG00000207269	RF00100
ENSG00000207270	RF00026
ENSG00000207271	RF00019
ENSG00000207274	RF00156
ENSG00000207275	RF00026
ENSG00000207276	RF00026
ENSG00000207277	RF00001
ENSG00000207278	RF00026
ENSG00000207279	RF00108
ENSG00000207280	RF00217
ENSG00000207281	RF00019
ENSG00000207282	RF00019
ENSG00000207283	RF00019
ENSG00000207286	RF00019
ENSG00000207287	RF00026
ENSG00000207289	RF00026
ENSG00000207290	RF00019
ENSG00000207291	RF00026
ENSG00000207292	RF00019
ENSG00000207293	RF00019
ENSG00000207294	RF00019
ENSG00000207295	RF00026
ENSG00000207296	RF00026
ENSG00000207297	RF00288
ENSG00000207298	RF00026
ENSG00000207299	RF00275
ENSG00000207300	RF00019
ENSG00000207302	RF00019
ENSG00000207303	RF00019
ENSG00000207304	RF00393
ENSG00000207305	RF00019
ENSG00000207306	RF00026
ENSG00000207307	RF00026
ENSG00000207308	RF00026
ENSG00000207309	RF00015
ENSG00000207310	RF00026
ENSG00000207312	RF00026
ENSG00000207313	RF00410
ENSG00000207316	RF00019
ENSG00000207317	RF00019
ENSG00000207318	RF00026
ENSG00000207319	RF00019
ENSG00000207320	RF00019
ENSG00000207321	RF00026
ENSG00000207322	RF00003
ENSG00000207323	RF00026
ENSG00000207325	RF00019
ENSG00000207326	RF00019
ENSG00000207327	RF00026
ENSG00000207328	RF00026
ENSG00000207329	RF00019
ENSG00000207330	RF00026
ENSG00000207331	RF00026
ENSG00000207332	RF00026
ENSG00000207333	RF00026
ENSG00000207334	RF00026
ENSG00000207336	RF00026
ENSG00000207338	RF00026
ENSG00000207339	RF00003
ENSG00000207340	RF00003
ENSG00000207341	RF00001
ENSG00000207342	RF00019
ENSG00000207343	RF00026
ENSG00000207344	RF00414
ENSG00000207345	RF00026
ENSG00000207347	RF00026
ENSG00000207349	RF00003
ENSG00000207351	RF00019
ENSG00000207352	RF00026
ENSG00000207355	RF00026
ENSG00000207356	RF00019
ENSG00000207357	RF00026
ENSG00000207359	RF00026
ENSG00000207360	RF00026
ENSG00000207361	RF00026
ENSG00000207362	RF00026
ENSG00000207363	RF00019
ENSG00000207364	RF00026
ENSG00000207365	RF00019
ENSG00000207366	RF00026
ENSG00000207367	RF00026
ENSG00000207368	RF00019
ENSG00000207369	RF00026
ENSG00000207370	RF00019
ENSG00000207371	RF00019
ENSG00000207375	RF00108
ENSG00000207378	RF00026
ENSG00000207379	RF00019
ENSG00000207380	RF00019
ENSG00000207381	RF00026
ENSG00000207382	RF00019
ENSG00000207383	RF00019
ENSG00000207384	RF00019
ENSG00000207385	RF00026
ENSG00000207386	RF00019
ENSG00000207387	RF00019
ENSG00000207389	RF00003
ENSG00000207390	RF00019
ENSG00000207391	RF00019
ENSG00000207392	RF00401
ENSG00000207393	RF00026
ENSG00000207394	RF00026
ENSG00000207395	RF00019
ENSG00000207397	RF00026
ENSG00000207399	RF00026
ENSG00000207401	RF00019
ENSG00000207402	RF00026
ENSG00000207403	RF00019
ENSG00000207404	RF00019
ENSG00000207405	RF00264
ENSG00000207406	RF00403
ENSG00000207407	RF00408
ENSG00000207408	RF00019
ENSG00000207410	RF00393
ENSG00000207411	RF00019
ENSG00000207412	RF00026
ENSG00000207414	RF00026
ENSG00000207415	RF00026
ENSG00000207416	RF00019
ENSG00000207417	RF00019
ENSG00000207419	RF00272
ENSG00000207420	RF00019
ENSG00000207421	RF00476
ENSG00000207422	RF00026
ENSG00000207425	RF00019
ENSG00000207426	RF00019
ENSG00000207428	RF00026
ENSG00000207430	RF00096
ENSG00000207431	RF00026
ENSG00000207432	RF00096
ENSG00000207433	RF00026
ENSG00000207434	RF00026
ENSG00000207435	RF00026
ENSG00000207438	RF00019
ENSG00000207439	RF00019
ENSG00000207440	RF00026
ENSG00000207441	RF00026
ENSG00000207442	RF00108
ENSG00000207443	RF00026
ENSG00000207444	RF00275
ENSG00000207445	RF00067
ENSG00000207448	RF00026
ENSG00000207449	RF00026
ENSG00000207450	RF00019
ENSG00000207451	RF00026
ENSG00000207452	RF00026
ENSG00000207453	RF00026
ENSG00000207454	RF00026
ENSG00000207455	RF00026
ENSG00000207456	RF00026
ENSG00000207457	RF00026
ENSG00000207458	RF00019
ENSG00000207459	RF00026
ENSG00000207460	RF00108
ENSG00000207461	RF00026
ENSG00000207462	RF00026
ENSG00000207465	RF00026
ENSG00000207466	RF00019
ENSG00000207467	RF00019
ENSG00000207468	RF00413
ENSG00000207472	RF00026
ENSG00000207473	RF00019
ENSG00000207474	RF00019
ENSG00000207475	RF00406
ENSG00000207476	RF00026
ENSG00000207477	RF00026
ENSG00000207480	RF00019
ENSG00000207481	RF00019
ENSG00000207483	RF00026
ENSG00000207484	RF00019
ENSG00000207486	RF00026
ENSG00000207488	RF00019
ENSG00000207490	RF00026
ENSG00000207491	RF00026
ENSG00000207492	RF00026
ENSG00000207493	RF00404
ENSG00000207494	RF00019
ENSG00000207495	RF00019
ENSG00000207496	RF00409
ENSG00000207497	RF00019
ENSG00000207499	RF00019
ENSG00000207500	RF00187
ENSG00000207501	RF00003
ENSG00000207502	RF00406
ENSG00000207503	RF00421
ENSG00000207504	RF00026
ENSG00000207505	RF00026
ENSG00000207507	RF00026
ENSG00000207508	RF00026
ENSG00000207511	RF00026
ENSG00000207512	RF00019
ENSG00000207513	RF00003
ENSG00000207514	RF00026
ENSG00000207515	RF00026
ENSG00000207516	RF00403
ENSG00000207518	RF00026
ENSG00000207523	RF00155
ENSG00000207524	RF00026
ENSG00000207525	RF00019
ENSG00000208308	RF00561
ENSG00000208772	RF00613
ENSG00000208797	RF00071
ENSG00000208839	RF00566
ENSG00000208883	RF00055
ENSG00000208892	RF00562
ENSG00000209042	RF00581
ENSG00000209480	RF00593
ENSG00000209482	RF00593
ENSG00000209582	RF00554
ENSG00000209645	RF00584
ENSG00000209702	RF00588
ENSG00000210181	RF00619
ENSG00000210678	RF00619
ENSG00000210709	RF00619
ENSG00000210825	RF00561
ENSG00000210839	RF00619
ENSG00000210841	RF00619
ENSG00000212133	RF00026
ENSG00000212134	RF00561
ENSG00000212135	RF00573
ENSG00000212136	RF00026
ENSG00000212138	RF00001
ENSG00000212140	RF00026
ENSG00000212144	RF00096
ENSG00000212145	RF00096
ENSG00000212146	RF00026
ENSG00000212147	RF00026
ENSG00000212149	RF00561
ENSG00000212153	RF00003
ENSG00000212154	RF00001
ENSG00000212156	RF00026
ENSG00000212157	RF00026
ENSG00000212158	RF00572
ENSG00000212160	RF00026
ENSG00000212161	RF00570
ENSG00000212165	RF00012
ENSG00000212167	RF00026
ENSG00000212168	RF00592
ENSG00000212170	RF00003
ENSG00000212171	RF00001
ENSG00000212172	RF00003
ENSG00000212175	RF00586
ENSG00000212176	RF00001
ENSG00000212181	RF00554
ENSG00000212182	RF00012
ENSG00000212184	RF00026
ENSG00000212186	RF00026
ENSG00000212187	RF00568
ENSG00000212189	RF00026
ENSG00000212190	RF00026
ENSG00000212191	RF00571
ENSG00000212195	RF00012
ENSG00000212199	RF00026
ENSG00000212204	RF00001
ENSG00000212205	RF00019
ENSG00000212206	RF00265
ENSG00000212207	RF00026
ENSG00000212211	RF00012
ENSG00000212214	RF00554
ENSG00000212215	RF00026
ENSG00000212216	RF00026
ENSG00000212219	RF00026
ENSG00000212221	RF00026
ENSG00000212224	RF00568
ENSG00000212226	RF00026
ENSG00000212228	RF00554
ENSG00000212229	RF00571
ENSG00000212230	RF00026
ENSG00000212232	RF00567
ENSG00000212237	RF00001
ENSG00000212238	RF00001
ENSG00000212240	RF00026
ENSG00000212241	RF00019
ENSG00000212242	RF00001
ENSG00000212246	RF00026
ENSG00000212247	RF00026
ENSG00000212248	RF00026
ENSG00000212249	RF00096
ENSG00000212251	RF00001
ENSG00000212254	RF00026
ENSG00000212257	RF00026
ENSG00000212258	RF00001
ENSG00000212259	RF00026
ENSG00000212260	RF00026
ENSG00000212264	RF00571
ENSG00000212265	RF00001
ENSG00000212266	RF00561
ENSG00000212269	RF00026
ENSG00000212270	RF00440
ENSG00000212273	RF00561
ENSG00000212276	RF00001
ENSG00000212278	RF00136
ENSG00000212279	RF00591
ENSG00000212280	RF00001
ENSG00000212282	RF00026
ENSG00000212283	RF00578
ENSG00000212289	RF00001
ENSG00000212290	RF00001
ENSG00000212292	RF00026
ENSG00000212293	RF00190
ENSG00000212295	RF00085
ENSG00000212296	RF00577
ENSG00000212297	RF00026
ENSG00000212298	RF00026
ENSG00000212302	RF00588
ENSG00000212303	RF00026
ENSG00000212304	RF00581
ENSG00000212305	RF00026
ENSG00000212306	RF00019
ENSG00000212308	RF00001
ENSG00000212309	RF00575
ENSG00000212312	RF00001
ENSG00000212314	RF00026
ENSG00000212316	RF00026
ENSG00000212319	RF00019
ENSG00000212321	RF00012
ENSG00000212324	RF00026
ENSG00000212325	RF00019
ENSG00000212327	RF00026
ENSG00000212329	RF00026
ENSG00000212330	RF00026
ENSG00000212331	RF00001
ENSG00000212332	RF00026
ENSG00000212333	RF00001
ENSG00000212335	RF00019
ENSG00000212336	RF00001
ENSG00000212338	RF00272
ENSG00000212340	RF00026
ENSG00000212342	RF00586
ENSG00000212344	RF00026
ENSG00000212345	RF00026
ENSG00000212347	RF00591
ENSG00000212348	RF00026
ENSG00000212354	RF00026
ENSG00000212358	RF00026
ENSG00000212359	RF00026
ENSG00000212360	RF00026
ENSG00000212363	RF00561
ENSG00000212365	RF00001
ENSG00000212366	RF00026
ENSG00000212368	RF00026
ENSG00000212370	RF00026
ENSG00000212371	RF00404
ENSG00000212373	RF00001
ENSG00000212374	RF00026
ENSG00000212377	RF00440
ENSG00000212378	RF00592
ENSG00000212379	RF00026
ENSG00000212380	RF00105
ENSG00000212382	RF00026
ENSG00000212383	RF00554
ENSG00000212384	RF00181
ENSG00000212385	RF00026
ENSG00000212387	RF00026
ENSG00000212388	RF00026
ENSG00000212389	RF00026
ENSG00000212391	RF00554
ENSG00000212392	RF00019
ENSG00000212395	RF00272
ENSG00000212396	RF00001
ENSG00000212397	RF00477
ENSG00000212398	RF00026
ENSG00000212402	RF00090
ENSG00000212404	RF00019
ENSG00000212407	RF00026
ENSG00000212409	RF00019
ENSG00000212410	RF00026
ENSG00000212411	RF00105
ENSG00000212413	RF00548
ENSG00000212414	RF00591
ENSG00000212415	RF00591
ENSG00000212418	RF00019
ENSG00000212420	RF00026
ENSG00000212421	RF00568
ENSG00000212422	RF00012
ENSG00000212424	RF00003
ENSG00000212425	RF00001
ENSG00000212428	RF00105
ENSG00000212429	RF00548
ENSG00000212432	RF00072
ENSG00000212433	RF00001
ENSG00000212434	RF00012
ENSG00000212440	RF00072
ENSG00000212441	RF00026
ENSG00000212442	RF00026
ENSG00000212443	RF00563
ENSG00000212445	RF00554
ENSG00000212446	RF00026
ENSG00000212447	RF00579
ENSG00000212448	RF00019
ENSG00000212450	RF00026
ENSG00000212451	RF00548
ENSG00000212452	RF00574
ENSG00000212454	RF00001
ENSG00000212455	RF00561
ENSG00000212457	RF00026
ENSG00000212458	RF00554
ENSG00000212459	RF00026
ENSG00000212460	RF00026
ENSG00000212461	RF00560
ENSG00000212464	RF00586
ENSG00000212466	RF00026
ENSG00000212468	RF00026
ENSG00000212469	RF00026
ENSG00000212473	RF00003
ENSG00000212475	RF00026
ENSG00000212479	RF00012
ENSG00000212482	RF00026
ENSG00000212485	RF00026
ENSG00000212489	RF00026
ENSG00000212490	RF00568
ENSG00000212493	RF00569
ENSG00000212495	RF00026
ENSG00000212496	RF00026
ENSG00000212497	RF00001
ENSG00000212498	RF00594
ENSG00000212499	RF00001
ENSG00000212505	RF00001
ENSG00000212510	RF00026
ENSG00000212511	RF00012
ENSG00000212512	RF00019
ENSG00000212516	RF00026
ENSG00000212517	RF00568
ENSG00000212518	RF00548
ENSG00000212520	RF00026
ENSG00000212521	RF00026
ENSG00000212525	RF00001
ENSG00000212526	RF00026
ENSG00000212527	RF00001
ENSG00000212528	RF00105
ENSG00000212529	RF00191
ENSG00000212532	RF00572
ENSG00000212533	RF00072
ENSG00000212534	RF00575
ENSG00000212535	RF00026
ENSG00000212536	RF00001
ENSG00000212538	RF00012
ENSG00000212539	RF00012
ENSG00000212541	RF00026
ENSG00000212542	RF00001
ENSG00000212545	RF00026
ENSG00000212546	RF00026
ENSG00000212549	RF00001
ENSG00000212550	RF00003
ENSG00000212551	RF00012
ENSG00000212552	RF00580
ENSG00000212553	RF00108
ENSG00000212555	RF00026
ENSG00000212556	RF00019
ENSG00000212558	RF00568
ENSG00000212559	RF00001
ENSG00000212560	RF00026
ENSG00000212561	RF00026
ENSG00000212564	RF00026
ENSG00000212565	RF00263
ENSG00000212567	RF00191
ENSG00000212568	RF00026
ENSG00000212569	RF00019
ENSG00000212571	RF00001
ENSG00000212572	RF00026
ENSG00000212576	RF00001
ENSG00000212579	RF00561
ENSG00000212580	RF00072
ENSG00000212581	RF00096
ENSG00000212584	RF00026
ENSG00000212586	RF00393
ENSG00000212587	RF00561
ENSG00000212588	RF00568
ENSG00000212589	RF00560
ENSG00000212590	RF00568
ENSG00000212593	RF00072
ENSG00000212594	RF00096
ENSG00000212595	RF00001
ENSG00000212597	RF00026
ENSG00000212598	RF00012
ENSG00000212599	RF00026
ENSG00000212601	RF00001
ENSG00000212604	RF00554
ENSG00000212605	RF00003
ENSG00000212607	RF00334
ENSG00000212608	RF00568
ENSG00000212609	RF00003
ENSG00000212610	RF00012
ENSG00000212611	RF00088
ENSG00000212612	RF00026
ENSG00000212615	RF00151
ENSG00000212618	RF00324
ENSG00000212620	RF00072
ENSG00000212623	RF00026
ENSG00000212624	RF00568
ENSG00000212625	RF00001
ENSG00000212626	RF00554
ENSG00000212628	RF00001
ENSG00000213167	RF00017
ENSG00000214305	RF00017
ENSG00000220986	RF00407
ENSG00000220988	RF00604
ENSG00000221015	RF00619
ENSG00000221023	RF00619
ENSG00000221031	RF00621
ENSG00000221038	RF00619
ENSG00000221040	RF00012
ENSG00000221042	RF00622
ENSG00000221043	RF00012
ENSG00000221044	RF00012
ENSG00000221046	RF00619
ENSG00000221059	RF00619
ENSG00000221060	RF00614
ENSG00000221066	RF00611
ENSG00000221083	RF00599
ENSG00000221093	RF00334
ENSG00000221102	RF00614
ENSG00000221114	RF00619
ENSG00000221116	RF00610
ENSG00000221125	RF00012
ENSG00000221139	RF00603
ENSG00000221148	RF00334
ENSG00000221164	RF00614
ENSG00000221182	RF00607
ENSG00000221206	RF00619
ENSG00000221216	RF00619
ENSG00000221241	RF00604
ENSG00000221245	RF00614
ENSG00000221255	RF00619
ENSG00000221300	RF00612
ENSG00000221303	RF00600
ENSG00000221332	RF00012
ENSG00000221340	RF00619
ENSG00000221345	RF00012
ENSG00000221363	RF00619
ENSG00000221375	RF00619
ENSG00000221376	RF00599
ENSG00000221381	RF00604
ENSG00000221387	RF00619
ENSG00000221398	RF00614
ENSG00000221400	RF00012
ENSG00000221420	RF01241
ENSG00000221439	RF00618
ENSG00000221440	RF00619
ENSG00000221455	RF00012
ENSG00000221459	RF00614
ENSG00000221461	RF00012
ENSG00000221468	RF00619
ENSG00000221475	RF00614
ENSG00000221491	RF00410
ENSG00000221496	RF00012
ENSG00000221498	RF00599
ENSG00000221500	RF00609
ENSG00000221507	RF00619
ENSG00000221514	RF00611
ENSG00000221518	RF00619
ENSG00000221527	RF00619
ENSG00000221539	RF00608
ENSG00000221562	RF00619
ENSG00000221564	RF00619
ENSG00000221574	RF00619
ENSG00000221583	RF00619
ENSG00000221601	RF00618
ENSG00000221611	RF00604
ENSG00000221633	RF00012
ENSG00000221638	RF00012
ENSG00000221639	RF00334
ENSG00000221643	RF00599
ENSG00000221673	RF00012
ENSG00000221676	RF00619
ENSG00000221705	RF00614
ENSG00000221711	RF00612
ENSG00000221716	RF00614
ENSG00000221719	RF00334
ENSG00000221725	RF00619
ENSG00000221740	RF00606
ENSG00000221750	RF00614
ENSG00000221803	RF00603
ENSG00000221806	RF00619
ENSG00000222051	RF00026
ENSG00000222054	RF00001
ENSG00000222057	RF00015
ENSG00000222067	RF00015
ENSG00000222068	RF00100
ENSG00000222069	RF00100
ENSG00000222072	RF00019
ENSG00000222076	RF00004
ENSG00000222078	RF00100
ENSG00000222087	RF00026
ENSG00000222092	RF00026
ENSG00000222094	RF00004
ENSG00000222095	RF00181
ENSG00000222099	RF00100
ENSG00000222102	RF00100
ENSG00000222107	RF00100
ENSG00000222108	RF00001
ENSG00000222111	RF00100
ENSG00000222112	RF00100
ENSG00000222114	RF00026
ENSG00000222118	RF00001
ENSG00000222120	RF00001
ENSG00000222122	RF00026
ENSG00000222123	RF00001
ENSG00000222126	RF00004
ENSG00000222129	RF00001
ENSG00000222139	RF00026
ENSG00000222145	RF00045
ENSG00000222146	RF00015
ENSG00000222148	RF00019
ENSG00000222150	RF00001
ENSG00000222152	RF00026
ENSG00000222154	RF00100
ENSG00000222160	RF00019
ENSG00000222162	RF00100
ENSG00000222164	RF00100
ENSG00000222170	RF00026
ENSG00000222174	RF00100
ENSG00000222177	RF00015
ENSG00000222178	RF00001
ENSG00000222179	RF00100
ENSG00000222182	RF00001
ENSG00000222185	RF00181
ENSG00000222202	RF00015
ENSG00000222205	RF00001
ENSG00000222206	RF00019
ENSG00000222207	RF00001
ENSG00000222208	RF00001
ENSG00000222209	RF00001
ENSG00000222210	RF00100
ENSG00000222213	RF00026
ENSG00000222220	RF00100
ENSG00000222222	RF00004
ENSG00000222224	RF00019
ENSG00000222225	RF00026
ENSG00000222230	RF00001
ENSG00000222231	RF00004
ENSG00000222232	RF00001
ENSG00000222236	RF00001
ENSG00000222238	RF00004
ENSG00000222240	RF00100
ENSG00000222244	RF00001
ENSG00000222248	RF00001
ENSG00000222249	RF00026
ENSG00000222251	RF00001
ENSG00000222255	RF00026
ENSG00000222257	RF00100
ENSG00000222259	RF00100
ENSG00000222266	RF00026
ENSG00000222267	RF00026
ENSG00000222268	RF00001
ENSG00000222276	RF00004
ENSG00000222281	RF00100
ENSG00000222282	RF00026
ENSG00000222285	RF00001
ENSG00000222287	RF00026
ENSG00000222293	RF00004
ENSG00000222297	RF00026
ENSG00000222300	RF00004
ENSG00000222302	RF00001
ENSG00000222303	RF00026
ENSG00000222305	RF00019
ENSG00000222308	RF00001
ENSG00000222312	RF00001
ENSG00000222313	RF00100
ENSG00000222314	RF00026
ENSG00000222317	RF00001
ENSG00000222320	RF00026
ENSG00000222327	RF00026
ENSG00000222328	RF00004
ENSG00000222329	RF00026
ENSG00000222335	RF00019
ENSG00000222337	RF00100
ENSG00000222338	RF00026
ENSG00000222343	RF00100
ENSG00000222344	RF00026
ENSG00000222345	RF00569
ENSG00000222346	RF00001
ENSG00000222351	RF00019
ENSG00000222352	RF00100
ENSG00000222355	RF00004
ENSG00000222356	RF00026
ENSG00000222357	RF00004
ENSG00000222359	RF00026
ENSG00000222361	RF00026
ENSG00000222363	RF00015
ENSG00000222364	RF00026
ENSG00000222365	RF00581
ENSG00000222370	RF00340
ENSG00000222371	RF00100
ENSG00000222375	RF00100
ENSG00000222376	RF00100
ENSG00000222378	RF00001
ENSG00000222383	RF00001
ENSG00000222385	RF00100
ENSG00000222386	RF00100
ENSG00000222389	RF00004
ENSG00000222394	RF00019
ENSG00000222395	RF00019
ENSG00000222397	RF00100
ENSG00000222398	RF00026
ENSG00000222399	RF00026
ENSG00000222404	RF00100
ENSG00000222405	RF00015
ENSG00000222407	RF00001
ENSG00000222412	RF00019
ENSG00000222413	RF00100
ENSG00000222414	RF00004
ENSG00000222416	RF00001
ENSG00000222418	RF00001
ENSG00000222419	RF00001
ENSG00000222421	RF00019
ENSG00000222426	RF00004
ENSG00000222427	RF00001
ENSG00000222428	RF00001
ENSG00000222429	RF00026
ENSG00000222430	RF00019
ENSG00000222431	RF00026
ENSG00000222432	RF00019
ENSG00000222436	RF00100
ENSG00000222438	RF00026
ENSG00000222439	RF00026
ENSG00000222440	RF00004
ENSG00000222445	RF00100
ENSG00000222448	RF00100
ENSG00000222449	RF00026
ENSG00000222451	RF00100
ENSG00000222452	RF00100
ENSG00000222455	RF00001
ENSG00000222457	RF00026
ENSG00000222459	RF00001
ENSG00000222460	RF00100
ENSG00000222465	RF00004
ENSG00000222467	RF00019
ENSG00000222468	RF00001
ENSG00000222472	RF00100
ENSG00000222477	RF00004
ENSG00000222486	RF00026
ENSG00000222488	RF00026
ENSG00000222489	RF00600
ENSG00000222490	RF00026
ENSG00000222496	RF00100
ENSG00000222499	RF00100
ENSG00000222500	RF00001
ENSG00000222501	RF00015
ENSG00000222503	RF00019
ENSG00000222506	RF00019
ENSG00000222509	RF00019
ENSG00000222511	RF00019
ENSG00000222514	RF00100
ENSG00000222515	RF00100
ENSG00000222520	RF00001
ENSG00000222522	RF00026
ENSG00000222524	RF00100
ENSG00000222529	RF00019
ENSG00000222533	RF00026
ENSG00000222536	RF00004
ENSG00000222543	RF00100
ENSG00000222544	RF00026
ENSG00000222546	RF00001
ENSG00000222552	RF00001
ENSG00000222558	RF00026
ENSG00000222560	RF00015
ENSG00000222561	RF00026
ENSG00000222574	RF00100
ENSG00000222578	RF00001
ENSG00000222579	RF00019
ENSG00000222581	RF00004
ENSG00000222582	RF00004
ENSG00000222583	RF00100
ENSG00000222585	RF00001
ENSG00000222588	RF00413
ENSG00000222589	RF00100
ENSG00000222592	RF00026
ENSG00000222594	RF00100
ENSG00000222598	RF00004
ENSG00000222601	RF00019
ENSG00000222604	RF00409
ENSG00000222607	RF00026
ENSG00000222608	RF00001
ENSG00000222609	RF00015
ENSG00000222610	RF00026
ENSG00000222612	RF00004
ENSG00000222613	RF00019
ENSG00000222614	RF00019
ENSG00000222616	RF00100
ENSG00000222617	RF00100
ENSG00000222623	RF00026
ENSG00000222624	RF00004
ENSG00000222626	RF00004
ENSG00000222627	RF00004
ENSG00000222629	RF00004
ENSG00000222630	RF00100
ENSG00000222635	RF00026
ENSG00000222636	RF00100
ENSG00000222640	RF00004
ENSG00000222644	RF00004
ENSG00000222649	RF00019
ENSG00000222650	RF00004
ENSG00000222652	RF00026
ENSG00000222658	RF00019
ENSG00000222659	RF00004
ENSG00000222663	RF00015
ENSG00000222664	RF00100
ENSG00000222666	RF00012
ENSG00000222667	RF00026
ENSG00000222675	RF00001
ENSG00000222678	RF00100
ENSG00000222679	RF00026
ENSG00000222682	RF00001
ENSG00000222685	RF00100
ENSG00000222686	RF00015
ENSG00000222691	RF00026
ENSG00000222693	RF00100
ENSG00000222698	RF00019
ENSG00000222701	RF00019
ENSG00000222704	RF00100
ENSG00000222705	RF00100
ENSG00000222706	RF00100
ENSG00000222713	RF00100
ENSG00000222714	RF00100
ENSG00000222721	RF00100
ENSG00000222724	RF00004
ENSG00000222726	RF00004
ENSG00000222727	RF00015
ENSG00000222729	RF00004
ENSG00000222733	RF00019
ENSG00000222736	RF00015
ENSG00000222740	RF00001
ENSG00000222741	RF00001
ENSG00000222743	RF00026
ENSG00000222744	RF00100
ENSG00000222747	RF00001
ENSG00000222750	RF00015
ENSG00000222755	RF00100
ENSG00000222760	RF00015
ENSG00000222761	RF00026
ENSG00000222764	RF00100
ENSG00000222765	RF00004
ENSG00000222767	RF00019
ENSG00000222774	RF00100
ENSG00000222777	RF00026
ENSG00000222778	RF00001
ENSG00000222783	RF00100
ENSG00000222784	RF00100
ENSG00000222788	RF00004
ENSG00000222790	RF00015
ENSG00000222791	RF00026
ENSG00000222792	RF00026
ENSG00000222795	RF00015
ENSG00000222796	RF00026
ENSG00000222800	RF00004
ENSG00000222806	RF00001
ENSG00000222808	RF00015
ENSG00000222810	RF00004
ENSG00000222821	RF00015
ENSG00000222826	RF00100
ENSG00000222832	RF00001
ENSG00000222835	RF00001
ENSG00000222838	RF00001
ENSG00000222842	RF00100
ENSG00000222844	RF00026
ENSG00000222845	RF00100
ENSG00000222849	RF00001
ENSG00000222852	RF00019
ENSG00000222854	RF00001
ENSG00000222858	RF00026
ENSG00000222859	RF00100
ENSG00000222862	RF00026
ENSG00000222869	RF00026
ENSG00000222870	RF00026
ENSG00000222872	RF00015
ENSG00000222874	RF00100
ENSG00000222880	RF00100
ENSG00000222881	RF00019
ENSG00000222883	RF00019
ENSG00000222889	RF00100
ENSG00000222890	RF00026
ENSG00000222895	RF00026
ENSG00000222898	RF00100
ENSG00000222909	RF00026
ENSG00000222915	RF00026
ENSG00000222920	RF00001
ENSG00000222921	RF00001
ENSG00000222922	RF00001
ENSG00000222923	RF00004
ENSG00000222924	RF00026
ENSG00000222931	RF00100
ENSG00000222932	RF00026
ENSG00000222934	RF00100
ENSG00000222937	RF00154
ENSG00000222940	RF00026
ENSG00000222941	RF00019
ENSG00000222942	RF00100
ENSG00000222950	RF00100
ENSG00000222952	RF00001
ENSG00000222955	RF00001
ENSG00000222960	RF00026
ENSG00000222966	RF00561
ENSG00000222969	RF00100
ENSG00000222971	RF00001
ENSG00000222972	RF00026
ENSG00000222973	RF00004
ENSG00000222974	RF00100
ENSG00000222976	RF00100
ENSG00000222979	RF00100
ENSG00000222982	RF00100
ENSG00000222983	RF00001
ENSG00000222985	RF00004
ENSG00000222986	RF00020
ENSG00000222987	RF00100
ENSG00000222990	RF00015
ENSG00000222997	RF00019
ENSG00000222998	RF00100
ENSG00000223001	RF00004
ENSG00000223003	RF00001
ENSG00000223004	RF00070
ENSG00000223006	RF00100
ENSG00000223007	RF00100
ENSG00000223012	RF00100
ENSG00000223013	RF00001
ENSG00000223015	RF00026
ENSG00000223019	RF00001
ENSG00000223023	RF00019
ENSG00000223024	RF00026
ENSG00000223026	RF00100
ENSG00000223027	RF00191
ENSG00000223037	RF00026
ENSG00000223039	RF00100
ENSG00000223040	RF00100
ENSG00000223042	RF00100
ENSG00000223044	RF00026
ENSG00000223046	RF00001
ENSG00000223047	RF00026
ENSG00000223056	RF00100
ENSG00000223060	RF00019
ENSG00000223062	RF00026
ENSG00000223064	RF00026
ENSG00000223075	RF00100
